Date,Open,High,Low,Close,Volume,SMA50,SMA200
2024-07-18,58.47645798267407,60.39282528388071,58.440299198196946,59.22673034667969,2989000,,
2024-07-19,59.27192166089854,59.40751535820356,57.997357458028056,58.19622039794922,2361300,,
2024-07-22,58.29566089742387,58.919387826793354,58.0515977361738,58.39509582519531,2778300,,
2024-07-23,58.35893608996456,58.43125365381457,57.454990679877994,57.84368896484375,2662100,,
2024-07-24,58.087753481815525,59.58830494654643,57.563461507627885,59.217689514160156,3621600,,
2024-07-25,59.32615648284086,60.79055600239671,59.18152826296111,59.50695037841797,4020700,,
2024-07-26,59.29904205888079,60.23914967268598,59.29904205888079,59.949886322021484,2548100,,
2024-07-29,59.8142940827135,60.79960192092827,59.26288472941346,60.5464973449707,3135600,,
2024-07-30,60.06739780137917,61.59507355149727,60.06739780137917,61.51372146606445,3530800,,
2024-07-31,61.1882947321449,61.64026911924224,60.673044206717194,60.69112014770508,6477100,,
2024-08-01,60.56456776947706,61.36004020666491,60.05835866368314,61.17021179199219,4512500,,
2024-08-02,61.85721709845828,62.752124485760596,61.13405529469792,62.625572204589844,5271500,,
2024-08-05,63.2854569130332,64.02669464724322,61.11597843106323,61.721622467041016,3922900,,
2024-08-06,61.7216274583582,62.697893888680895,61.36004653269248,61.40524673461914,3475500,,
2024-08-07,61.305811221906005,62.589416944001826,61.16118299097107,62.23687744140625,2905300,,
2024-08-08,61.77586958065778,63.12275851762912,61.61316538603711,62.40863800048828,2441000,,
2024-08-09,62.218795800281846,62.562293851801776,61.884332270967455,62.48094177246094,1999400,,
2024-08-12,62.779243585680874,62.82444378588636,59.66062287580575,61.739707946777344,2099200,,
2024-08-13,61.802988461441444,62.67981309685239,61.66739474781451,62.553260803222656,2583800,,
2024-08-14,62.562287898061896,64.25267442817932,62.562287898061896,63.63798904418945,3857200,,
2024-08-15,63.96341174327641,63.9814876827242,62.09223821598359,62.1464729309082,3912400,,
2024-08-16,62.146484957835526,62.5442246684721,62.01993266746617,62.39958953857422,2320900,,
2024-08-19,62.508064421150195,63.285460984676895,62.42670543834361,63.11370849609375,4181200,,
2024-08-20,63.113709375872006,63.412014156017044,62.77924581359582,63.23122024536133,2962100,,
2024-08-21,63.39392708764357,64.06285416757173,63.258340284424946,63.84590148925781,2963900,,
2024-08-22,64.13516939881558,64.18036960082947,63.56568409498639,63.88206481933594,1823600,,
2024-08-23,63.900150585323615,64.10805497231114,63.556645586084095,64.02670288085938,1957300,,
2024-08-26,63.927270133709825,64.68658393287222,63.882069928081215,64.17133331298828,1839300,,
2024-08-27,64.2888480005783,64.54195258814005,63.94534300610212,64.20748901367188,1930200,,
2024-08-28,64.17133384847276,65.06624827198868,63.80975289017589,64.68658447265625,2687800,,
2024-08-29,64.74082700049624,64.76794436584397,63.92727155714784,64.50579833984375,3121600,,
2024-08-30,64.40635839156872,65.47301835728538,64.40635839156872,65.34646606445312,3645800,,
2024-09-03,65.35550309220227,65.8526708101791,64.65945863181955,65.65380096435547,4443300,,
2024-09-04,65.6718928106918,66.68431122417574,65.62669260441133,66.51256561279297,2895200,,
2024-09-05,66.77470660285772,67.64249670467466,66.69334761700283,67.35323333740234,4468600,,
2024-09-06,67.43459474455229,68.28430902058018,67.28092506808278,67.85041046142578,4057800,,
2024-09-09,67.8503960860586,68.21197699264903,67.36226289664884,67.93175506591797,3637400,,
2024-09-10,67.93174989620815,68.60971145825297,67.49785146200354,67.64248657226562,3270800,,
2024-09-11,67.37129720617496,67.48881495394993,65.58148259713398,66.09673309326172,3739100,,
2024-09-12,65.80747839467791,66.10577627085631,65.14759270613892,65.99730682373047,3810300,,
2024-09-13,66.0334632899455,66.79277697953547,65.72611710850519,66.63006591796875,3010300,,
2024-09-16,67.42553403242574,68.23908928771078,67.38938215137455,67.4616928100586,3324600,,
2024-09-17,67.19052284830656,68.03119559436504,67.07300507844482,67.34419250488281,4513600,,
2024-09-18,65.31029815156283,68.39276674492316,65.26509795476296,67.8051986694336,8032700,,
2024-09-19,67.45266021642374,67.79615826888329,66.78373315596515,67.70576477050781,4162700,,
2024-09-20,67.94983601514656,68.09447114707406,67.1182046963115,67.35323333740234,9129800,,
2024-09-23,67.08205604846968,67.39843682663334,66.46737043807298,67.06398010253906,3487400,,
2024-09-24,66.91933957079821,67.70577763896054,66.44928915195682,66.68431091308594,2720200,,
2024-09-25,66.9554843597923,67.21763032771341,66.43119242395007,66.67526245117188,2782900,,
2024-09-26,66.29561053317128,67.25380107878092,66.23233438458618,66.8831787109375,2896200,63.78552345275879,
2024-09-27,67.00972294107572,67.77808494843003,66.94644680010819,67.23571014404297,2960500,63.94570304870606,
2024-09-30,67.4888178718519,67.5701699500613,66.34079908218649,66.7566146850586,2904100,64.11691093444824,
2024-10-01,66.86509909086563,67.66057161457046,66.70238801822344,67.45266723632812,4071900,64.2980623626709,
2024-10-02,66.88317283058781,67.28091252762955,65.90691332347626,66.25945281982422,5958300,64.46637763977051,
2024-10-03,65.9521041321537,66.12385661239264,65.2831839460063,66.02442169189453,3443600,64.6025122833252,
2024-10-04,65.69900771040298,66.69335014201091,65.61764872146784,66.53968048095703,2413000,64.74316688537597,
2024-10-07,66.44927931282434,66.6571836781606,65.67188278030153,65.75323486328125,2392100,64.85923385620117,
2024-10-08,65.68092110055228,65.82554931788646,65.06623565957297,65.5272445678711,3328400,64.95884880065918,
2024-10-09,65.64476524268585,65.72611732544668,64.98487957510325,65.14759063720703,2620600,65.03152618408203,
2024-10-10,65.42104681101411,66.08647228154412,64.86501530442165,64.99263000488281,2578600,65.11755638122558,
2024-10-11,65.2569729412305,65.2569729412305,64.49128470130181,64.54597473144531,2816000,65.18507164001466,
2024-10-14,64.59155399928012,64.62801633731357,64.25428258833063,64.564208984375,2221600,65.22384437561035,
2024-10-15,64.71005895401218,66.1320624857915,64.6097892513072,64.9288330078125,3709900,65.28798858642578,
2024-10-16,64.65535464098933,65.15670304380942,64.62800962892263,64.71916198730469,3240400,65.3542668914795,
2024-10-17,64.71915905247411,64.71915905247411,64.21781067238877,64.4274673461914,3169700,65.3980786895752,
2024-10-18,64.35455252190984,64.35455252190984,63.47947726924781,63.74382400512695,3867800,65.42478240966797,
2024-10-21,64.03551436455194,64.12666673075856,62.540593304428256,62.68643569946289,3501800,65.428892288208,
2024-10-22,62.64998406545212,63.11486324726749,62.567942062821054,62.96902084350586,3378900,65.45347854614258,
2024-10-23,62.7046743258299,62.83228903751598,62.303595543684956,62.51325225830078,3385000,65.45267837524415,
2024-10-24,62.45855019733894,62.9234362975592,62.40386016948231,62.540592193603516,2369300,65.43073043823242,
2024-10-25,62.577051416375575,62.76847345882788,62.22155234403855,62.25801467895508,2183900,65.43296127319336,
2024-10-28,62.34006176955093,62.8687552963398,62.130411996346105,62.230674743652344,3029600,65.42958297729493,
2024-10-29,62.002783640786575,62.51324941882473,61.86605856624767,61.9389762878418,2966100,65.40608833312989,
2024-10-30,61.87516274625183,62.22155144571823,61.619933360000296,62.185089111328125,5067200,65.38516571044921,
2024-10-31,62.17597144839349,62.795817220670195,61.984549409753804,62.002777099609375,4288800,65.34830322265626,
2024-11-01,62.23978188556164,62.60439829109303,61.93897282941228,62.20331954956055,3495000,65.31472831726074,
2024-11-04,62.19421865755173,62.55882816415682,61.93898226665539,62.06659698486328,2851900,65.27552619934082,
2024-11-05,61.993674695583344,62.3582911298455,61.82959764788937,62.26713180541992,3202400,65.23744216918945,
2024-11-06,62.57705611905701,62.65909116292468,60.03386544196198,60.15236282348633,5910500,65.15633964538574,
2024-11-07,60.2070625942927,60.48051970765685,59.149675616740254,59.195255279541016,4534500,65.04651306152344,
2024-11-08,59.158792929440594,60.02475088665651,58.96737086377645,59.723941802978516,3006000,64.95087593078614,
2024-11-11,59.60544211933342,59.76040183968886,58.41133010856639,58.42955780029297,5010400,64.81253776550292,
2024-11-12,58.68478899819651,58.99471540282399,58.35663490128744,58.575408935546875,4704500,64.67096992492675,
2024-11-13,58.42043931700521,59.568978598406765,58.34752159706712,59.459598541259766,3233100,64.52991058349609,
2024-11-14,59.68748353109065,59.915367925070186,58.90356065944267,58.985595703125,3675100,64.36255783081054,
2024-11-15,58.538944856160555,58.538944856160555,56.87082940554533,57.618289947509766,6785000,64.15791542053222,
2024-11-18,57.909987022774025,58.2016787987953,57.198988753377215,57.31748962402344,4859800,63.945630111694335,
2024-11-19,57.36306183529029,57.49979386711378,56.761447154298956,57.2263298034668,2847600,63.73730697631836,
2024-11-20,57.35394336113657,58.174328581136024,57.10783127237668,58.156097412109375,4685900,63.578494262695315,
2024-11-21,58.0649482516919,58.484258207987374,57.317487666509734,58.44779586791992,3659000,63.4275040435791,
2024-11-22,58.84887159611815,59.36844780614036,58.56629713498629,59.24995040893555,3919700,63.27990173339844,
2024-11-25,59.441363374112704,59.82420747972909,59.31374867224058,59.733055114746094,4852100,63.12532897949219,
2024-11-26,59.70571135753166,60.46228921632821,59.65102132828655,60.15236282348633,3642500,62.98149238586426,
2024-11-27,60.54431929353496,61.07301271446656,60.31643491773471,60.371131896972656,2678300,62.83281105041504,
2024-11-29,60.27086856882465,60.50786333741509,59.897134814964396,60.39848327636719,1792500,62.68666542053223,
2024-12-02,60.38024265561255,61.43762950432005,60.024743583421404,61.082130432128906,5151400,62.56124336242676,
2024-12-03,61.100356845724555,61.20062652598902,60.38024139404296,60.38024139404297,4979200,62.42756858825683,
2024-12-04,59.84244159927859,60.3437830795171,59.313748150753945,59.55986022949219,3152600,62.28507957458496,
2024-12-05,59.322861817798724,59.933590270107324,59.31374449559853,59.751285552978516,2847000,62.146600036621095,
2024-12-06,59.87890723372203,60.325558710947185,59.25906138687734,59.30463409423828,3708800,61.99502914428711,
2024-12-09,59.240829181439715,60.56256293001042,59.104097144762704,60.061214447021484,3642000,61.85153923034668,
2024-12-10,59.84244156520693,60.4531700548034,59.41401780386985,60.289093017578125,2993000,61.722188796997074,
2024-12-11,60.32556490462544,60.54433200406693,59.623683939780335,59.705718994140625,5345300,61.56724983215332,
2024-12-12,60.10679842477625,60.52610493406169,59.4778351836077,60.234413146972656,3368700,61.44674903869629,
2024-12-13,60.963630831520504,61.237094887243956,60.52609668773878,60.790443420410156,3193300,61.342069473266605,
2024-12-16,60.89071670356498,61.04567643219484,59.77863967790559,59.79686737060547,5620400,61.20721321105957,
2024-12-17,59.40490101708969,60.79044200048844,59.07674693967839,60.09767150878906,6012200,61.094101943969726,
2024-12-18,57.51802003646932,58.9126714242893,57.25367678037712,58.25636672973633,13262600,60.94868438720703,
2024-12-19,57.882632835906996,59.33197416246699,57.75501813876886,58.34751892089844,6138100,60.81268295288086,
2024-12-20,58.62097601262145,58.794170367820534,57.72767313254908,57.98290252685547,10672900,60.672488403320315,
2024-12-23,57.572719702876874,58.2381417916979,57.41775996642444,57.928218841552734,3380200,60.54013328552246,
2024-12-24,57.60917497629766,58.18344461759785,57.59094380767418,58.10140609741211,1220400,60.4108772277832,
2024-12-26,57.88263828681798,58.66656118847817,57.85529327121031,58.11963653564453,2212100,60.27469329833984,
2024-12-27,57.98290469698404,58.50248082754808,57.88263500911381,58.29282760620117,1984400,60.14616661071777,
2024-12-30,58.21990222744991,58.301940745874035,57.51801789809675,57.76413345336914,2521100,60.01289993286133,
2024-12-31,57.654749905230766,58.23813337953403,57.58182523232296,58.12874984741211,2634900,59.90059844970703,
2025-01-02,58.23814616539735,58.420450933211285,57.65476256301545,57.91910934448242,3360400,59.805251922607425,
2025-01-03,57.928213902050985,58.52071125690878,57.71856067089453,58.22902297973633,3200500,59.710451965332034,
2025-01-06,57.90997896712024,58.01936597584196,56.013982686727374,56.0595588684082,5393100,59.58137809753418,
2025-01-07,56.20541302351435,56.697644203621365,55.439721235761304,55.5035285949707,4046800,59.440636825561526,
2025-01-08,55.22094743868419,55.59467770179895,54.4187934066672,55.576446533203125,5362400,59.30700546264649,
2025-01-10,55.419946665379854,55.63168357903861,53.6431939640268,53.85493087768555,5938000,59.139490585327145,
2025-01-13,54.232373586172734,54.839967515630924,53.808899774204725,54.61902618408203,6108100,58.99309158325195,
2025-01-14,54.42570076265682,54.62823325287562,53.91016862289887,54.11269760131836,5140200,58.83164375305176,
2025-01-15,54.32443069329771,54.499346381372966,53.578749325984234,53.680015563964844,4951300,58.665188522338866,
2025-01-16,53.45907717681952,54.57299890543407,53.339398561872656,54.462528228759766,3794800,58.510372695922854,
2025-01-17,54.43490411539211,55.033290086037326,54.398079390854214,54.89520263671875,4458400,58.366944808959964,
2025-01-21,55.180587224246196,56.1564213846868,55.11614571015852,55.29106140136719,4676900,58.227423400878905,
2025-01-22,55.21741528322722,55.65930148298884,54.52696743763732,54.60982131958008,4112900,58.116572570800784,
2025-01-23,54.49934925122816,54.91361865032772,54.36125828092856,54.83076477050781,3450600,58.02928276062012,
2025-01-24,54.81234972778467,55.60406376029831,54.69267112682819,55.58565139770508,3522900,57.94651695251465,
2025-01-27,56.570693281573,58.09888434828563,56.570693281573,56.74560546875,5232200,57.91283790588379,
2025-01-28,56.34974223794205,56.76401159552726,55.014875868744795,55.051700592041016,3885300,57.84236373901367,
2025-01-29,55.18979364581963,55.659296594392266,54.895202871852675,55.14376449584961,2878900,57.756047058105466,
2025-01-30,55.58565542620896,56.110395506849244,55.079327709496326,55.8342170715332,3233300,57.693019485473634,
2025-01-31,55.43836503854081,55.98151753221291,55.281861686906645,55.364715576171875,4017600,57.647947998046874,
2025-02-03,55.106941662056265,55.41073687172183,54.28761082435926,55.116146087646484,5434900,57.60392112731934,
