Date,Open,High,Low,Close,Volume,SMA50,SMA200
2024-07-08,105.24816834858694,106.33445948994903,104.3398059290717,105.051513671875,13350500,,
2024-07-09,104.04950781818474,105.38863865353758,103.59064690308155,103.89031219482422,11727000,,
2024-07-10,103.87158184959861,104.84549585973336,103.40335437229831,104.80803680419922,10004100,,
2024-07-11,104.34917252578168,106.11907176157021,103.88094506351838,106.05352020263672,13082700,,
2024-07-12,106.74649140386535,106.89632761635794,105.47291217601375,106.0722427368164,11684900,,
2024-07-15,107.00871465321529,108.77862125805298,106.36256553166247,107.88898468017578,13032500,,
2024-07-16,107.08362567292242,108.95653563535075,106.48429505651212,108.6662368774414,13614100,,
2024-07-17,109.32175510797316,110.67025259927861,109.14383351562596,110.16456604003906,13602800,,
2024-07-18,110.45486204344581,112.29967949735102,109.97727514770222,111.2508544921875,13033600,,
2024-07-19,111.05419169379476,111.32576449300953,108.50704017154985,108.69432830810547,16157700,,
2024-07-22,107.86088239525311,108.57259016412705,107.299010849125,107.94515991210938,12065900,,
2024-07-23,107.51439275274979,107.85151711330745,105.97860717446908,106.20336151123047,11251700,,
2024-07-24,106.54048133917904,107.87961226406235,105.88496570234857,107.70169067382812,14925200,,
2024-07-25,107.85150550424821,110.52976700006768,107.2802674628234,109.9678955078125,17021700,,
2024-07-26,109.34984032342219,110.52977554963557,109.06890812785609,109.87425994873047,11252500,,
2024-07-29,109.86488822681261,109.9304397838172,108.04816344042273,108.722412109375,8861800,,
2024-07-30,108.9658923365594,111.0635493043948,108.84415577205537,110.66087341308594,12483900,,
2024-07-31,112.03747216680888,112.14984933538724,111.026099083357,111.05419158935547,15137700,,
2024-08-01,110.82944044122755,111.89699849857475,108.96589711579995,109.51840209960938,15051500,,
2024-08-02,108.60068006526606,111.31640080843817,108.08562699265984,109.45285034179688,20403800,,
2024-08-05,108.19802604665094,108.65688705761545,106.05354295212308,107.4769515991211,18025900,,
2024-08-06,107.17727398104658,108.28229118836671,106.40938115186377,106.90570831298828,13647800,,
2024-08-07,108.11372902342585,109.67761433413926,107.93580742823603,108.32911682128906,13660700,,
2024-08-08,108.7036928299017,110.60469524434798,108.37593502475309,110.39867401123047,13851000,,
2024-08-09,110.39868013759397,111.72844453203783,109.90236012731455,111.29767608642578,12151900,,
2024-08-12,111.95319395788218,112.53379146382603,110.52041185954234,111.43814086914062,13228900,,
2024-08-13,110.76389195057497,110.97927973581834,110.0334582221064,110.3705825805664,11585100,,
2024-08-14,110.59532637978117,112.28094812038924,110.15519141725662,111.39131164550781,12194500,,
2024-08-15,111.62731631283768,112.93002574132085,111.5045996572175,112.08043670654297,11579400,,
2024-08-16,111.38186909293292,111.84443141755837,111.07035649325327,111.55178833007812,10056000,,
2024-08-19,111.76891542606087,113.75130181815561,111.55179358976426,111.89163208007812,12417500,,
2024-08-20,112.00491315771374,112.00491315771374,108.09677774981472,108.16285705566406,15632000,,
2024-08-21,108.56878407437077,109.09741856608326,107.3887912252948,107.47374725341797,11752400,,
2024-08-22,107.40765979958803,108.56877584398295,107.2755011866786,108.30445861816406,10609500,,
2024-08-23,108.58765128518996,110.18300378215591,108.58765128518996,109.80540466308594,10381400,,
2024-08-26,111.16476283079547,112.2786763131796,110.37180393043678,112.15595245361328,13671000,,
2024-08-27,112.2975524872125,112.72235421103196,110.8249237963556,111.08924102783203,9991600,,
2024-08-28,110.44732970856327,110.99484811425616,109.74877596460271,109.99420928955078,10742900,,
2024-08-29,110.63613071526507,112.13708541955603,109.83373698882012,111.51404571533203,10753900,,
2024-08-30,110.24908387560822,111.41019271257258,109.7770867739242,111.33467864990234,13284700,,
2024-09-03,109.35228686249287,109.58828541722247,107.65310158970242,109.00301361083984,15725100,,
2024-09-04,108.83310561919961,109.64494130760025,107.5964753691939,107.67198944091797,12620600,,
2024-09-05,108.62541573336145,108.82365365736392,106.73742727378996,106.83182525634766,17200800,,
2024-09-06,107.22831180753595,107.78527220379782,105.47248899080996,106.3315200805664,13467700,,
2024-09-09,106.54863190482318,109.64493184350778,106.35039397971155,108.56877899169922,21645300,,
2024-09-10,108.65373566518288,108.93693681823737,103.99984377040342,104.61344146728516,20913400,,
2024-09-11,104.57567425211444,104.73615153443052,101.7342497498113,103.57504272460938,19571900,,
2024-09-12,103.74496660605926,105.09487863378732,103.6128079909338,105.00048065185547,15919500,,
2024-09-13,105.22704278411973,106.17103705730341,104.71728501234799,104.92496490478516,10035400,,
