Date,Open,High,Low,Close,Volume,SMA50,SMA200
2024-03-25,1681.6636297960194,1693.25439453125,1678.0665127365871,1693.25439453125,6432415,,
2024-03-26,1693.853871257974,1699.6493145354548,1685.0609321151885,1696.451904296875,7986785,,
2024-03-27,1698.6501250841327,1704.845153221557,1679.8650043232608,1703.845947265625,4757689,,
2024-03-28,1700.2487228128218,1711.6396943855443,1697.860606092198,1707.2431640625,9621623,,
2024-04-02,1651.6873841689999,1691.6556209305004,1650.1885752904436,1661.679443359375,7111465,,
2024-04-03,1660.1805675280568,1663.67778810365,1638.6976411351268,1652.6865234375,7984399,,
2024-04-04,1652.6867281428913,1669.6732301854722,1633.7018140953005,1636.1998291015625,11770745,,
2024-04-05,1610.7198302417344,1628.2059326171875,1592.2345220162554,1628.2059326171875,7466898,,
2024-04-08,1627.7064765082464,1628.6956806311268,1614.7167992862653,1618.713623046875,4647859,,
2024-04-09,1610.7199731203589,1616.7032553609645,1604.225134519067,1614.716796875,7799267,,
2024-04-10,1624.2091951176092,1626.7072098747878,1605.2242829630509,1619.7127685546875,6449550,,
2024-04-11,1617.2148801687672,1640.6962207211095,1616.2156741878166,1627.70654296875,8322643,,
2024-04-12,1630.2044751266233,1650.4383952132393,1627.2068573360136,1642.1949462890625,6715126,,
2024-04-15,1637.1989166380463,1646.6913729749772,1629.7048721615217,1642.1949462890625,5188791,,
2024-04-16,1625.2084866949801,1626.0837676931485,1593.2338961175196,1609.22119140625,8908709,,
2024-04-17,1596.7310741880406,1601.727103831933,1575.248146719303,1588.7374267578125,7387601,,
2024-04-18,1591.7348870246387,1598.9691274752179,1578.7452112359883,1582.242431640625,5914111,,
2024-04-19,1578.2457096751143,1598.7294305034397,1573.7492831518234,1597.730224609375,5148976,,
2024-04-22,1616.7150721804476,1646.1916448808945,1609.2210282735543,1638.197998046875,7020161,,
2024-04-23,1649.1893618864988,1654.684994416263,1635.2004790834628,1649.68896484375,4662620,,
2024-04-24,1655.184526028435,1660.1805553855988,1634.201202728346,1634.7008056640625,4326760,,
2024-04-25,1640.695952280888,1655.1844366341602,1633.7015115586187,1639.1971435546875,5919718,,
2024-04-26,1637.1988921583745,1654.185392717845,1632.6914879356416,1651.6873779296875,3990452,,
2024-04-29,1648.6897104229042,1675.6682693207335,1644.692886882485,1668.673828125,5911044,,
2024-04-30,1660.180640677243,1678.1663472870475,1641.695331106055,1671.6715087890625,7034492,,
2024-05-01,1684.1616024431244,1716.6357953113543,1671.671528263036,1703.6461181640625,5852296,,
2024-05-02,1703.646102168155,1738.178717484252,1694.6532488429273,1727.12744140625,6275082,,
2024-05-03,1731.6238101401382,1741.6158690561228,1716.6357217661612,1732.1234130859375,4237169,,
2024-05-07,1734.6216560636713,1766.0966457906331,1734.6216560636713,1759.601806640625,14302772,,
2024-05-08,1768.5944541326737,1774.5896895704118,1762.099615741791,1772.0916748046875,6684170,,
2024-05-09,1778.5865786690888,1788.0790351282776,1761.1004746653196,1779.086181640625,6397742,,
2024-05-10,1782.5833532318006,1798.071044921875,1768.0948674572146,1798.071044921875,9331037,,
2024-05-13,1795.5731881663285,1809.0624692126532,1784.5819221285824,1808.5628662109375,4236368,,
2024-05-14,1803.56683619378,1819.5541322486836,1790.5771581491713,1808.5628662109375,4739266,,
2024-05-15,1809.5618601158403,1818.5547130926723,1797.5713894800645,1811.0606689453125,4861329,,
2024-05-16,1791.2247984864514,1822.2027447922142,1774.2368924478071,1782.231201171875,5275161,,
2024-05-17,1772.2383717539612,1778.2341034881163,1763.244774152729,1773.7373046875,9685470,,
2024-05-20,1774.2369489986795,1777.234814865757,1767.741572953345,1773.7373046875,2848470,,
2024-05-21,1768.7408954733326,1784.729513737498,1738.7622362280217,1754.7508544921875,8286400,,
2024-05-22,1742.259674131987,1791.224815532886,1732.2667881318034,1787.2276611328125,10458116,,
2024-05-23,1794.722425291321,1807.2135334851637,1771.2391418868967,1776.7352294921875,6820675,,
2024-05-24,1778.7336359053606,1792.2240314585754,1765.2432403521457,1773.237548828125,4163301,,
2024-05-28,1775.236241833917,1786.2284167059536,1738.76220703125,1738.76220703125,4684441,,
2024-05-29,1728.7693061905059,1749.2547228245553,1717.2774871031124,1745.257568359375,10002359,,
2024-05-30,1747.2561263067873,1759.2475895699738,1728.769287109375,1728.769287109375,8017940,,
2024-05-31,1734.2651001287527,1765.2430419921875,1718.2764849734315,1765.2430419921875,17477217,,
2024-06-03,1615.3499980062359,1636.3350582958312,1587.8695619127182,1596.8631591796875,24107699,,
2024-06-04,1593.8653024017995,1624.8432487180728,1586.8702822658668,1613.85107421875,18355030,,
