Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 72.7 y clasificación seguimiento.,2026-07-31T10:40:27.051682+02:00,False
DTE.DE,new_opportunity,media,Nueva oportunidad detectada en DTE.DE,DTE.DE aparece por primera vez con score 67.7 y clasificación seguimiento.,2026-07-31T10:40:29.027936+02:00,False
MUV2.DE,new_opportunity,media,Nueva oportunidad detectada en MUV2.DE,MUV2.DE aparece por primera vez con score 65.4 y clasificación seguimiento.,2026-07-31T10:40:31.496485+02:00,False
VOW3.DE,new_opportunity,media,Nueva oportunidad detectada en VOW3.DE,VOW3.DE aparece por primera vez con score 61.5 y clasificación seguimiento.,2026-07-31T10:40:31.617576+02:00,False
SAP.DE,new_opportunity,media,Nueva oportunidad detectada en SAP.DE,SAP.DE aparece por primera vez con score 66.4 y clasificación seguimiento.,2026-07-31T10:40:33.519687+02:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 76.7 y clasificación seguimiento.,2026-07-31T10:40:35.874884+02:00,False
BN.PA,new_opportunity,media,Nueva oportunidad detectada en BN.PA,BN.PA aparece por primera vez con score 62.2 y clasificación seguimiento.,2026-07-31T10:40:38.329060+02:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 85.5 y clasificación seguimiento.,2026-07-31T10:40:39.884255+02:00,False
DG.PA,new_opportunity,media,Nueva oportunidad detectada en DG.PA,DG.PA aparece por primera vez con score 63.6 y clasificación seguimiento.,2026-07-31T10:40:41.121438+02:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 77.2 y clasificación seguimiento.,2026-07-31T10:40:41.908808+02:00,False
LR.PA,new_opportunity,media,Nueva oportunidad detectada en LR.PA,LR.PA aparece por primera vez con score 61.0 y clasificación descarte.,2026-07-31T10:40:44.074489+02:00,False
MC.PA,new_opportunity,media,Nueva oportunidad detectada en MC.PA,MC.PA aparece por primera vez con score 73.3 y clasificación seguimiento.,2026-07-31T10:40:45.465480+02:00,False
RI.PA,new_opportunity,media,Nueva oportunidad detectada en RI.PA,RI.PA aparece por primera vez con score 81.0 y clasificación seguimiento.,2026-07-31T10:40:47.463709+02:00,False
SGO.PA,new_opportunity,media,Nueva oportunidad detectada en SGO.PA,SGO.PA aparece por primera vez con score 72.1 y clasificación seguimiento.,2026-07-31T10:40:47.792315+02:00,False
SAN.PA,new_opportunity,media,Nueva oportunidad detectada en SAN.PA,SAN.PA aparece por primera vez con score 68.2 y clasificación seguimiento.,2026-07-31T10:40:47.814298+02:00,False
VIV.PA,new_opportunity,media,Nueva oportunidad detectada en VIV.PA,VIV.PA aparece por primera vez con score 66.8 y clasificación descarte.,2026-07-31T10:40:50.107990+02:00,False
DSY.PA,new_opportunity,media,Nueva oportunidad detectada en DSY.PA,DSY.PA aparece por primera vez con score 72.0 y clasificación seguimiento.,2026-07-31T10:40:52.379823+02:00,False
PHIA.AS,new_opportunity,media,Nueva oportunidad detectada en PHIA.AS,PHIA.AS aparece por primera vez con score 66.0 y clasificación entrada_escalada.,2026-07-31T10:40:55.329090+02:00,False
REN.AS,new_opportunity,media,Nueva oportunidad detectada en REN.AS,REN.AS aparece por primera vez con score 63.5 y clasificación descarte.,2026-07-31T10:40:56.488744+02:00,False
WKL.AS,new_opportunity,media,Nueva oportunidad detectada en WKL.AS,WKL.AS aparece por primera vez con score 74.5 y clasificación seguimiento.,2026-07-31T10:40:57.011185+02:00,False
AD.AS,new_opportunity,media,Nueva oportunidad detectada en AD.AS,AD.AS aparece por primera vez con score 69.6 y clasificación seguimiento.,2026-07-31T10:40:57.681583+02:00,False
RACE.MI,new_opportunity,media,Nueva oportunidad detectada en RACE.MI,RACE.MI aparece por primera vez con score 60.1 y clasificación seguimiento.,2026-07-31T10:41:04.172469+02:00,False
FORTUM.HE,new_opportunity,media,Nueva oportunidad detectada en FORTUM.HE,FORTUM.HE aparece por primera vez con score 61.5 y clasificación descarte.,2026-07-31T10:41:08.575806+02:00,False
GSK.L,new_opportunity,media,Nueva oportunidad detectada en GSK.L,GSK.L aparece por primera vez con score 65.7 y clasificación seguimiento.,2026-07-31T10:41:14.006911+02:00,False
AZN.L,new_opportunity,media,Nueva oportunidad detectada en AZN.L,AZN.L aparece por primera vez con score 70.8 y clasificación entrada_directa.,2026-07-31T10:41:14.614639+02:00,False
RIO.L,new_opportunity,media,Nueva oportunidad detectada en RIO.L,RIO.L aparece por primera vez con score 63.7 y clasificación pendiente_confirmacion.,2026-07-31T10:41:18.025527+02:00,False
NG.L,new_opportunity,media,Nueva oportunidad detectada en NG.L,NG.L aparece por primera vez con score 62.6 y clasificación seguimiento.,2026-07-31T10:41:19.336685+02:00,False
BATS.L,new_opportunity,media,Nueva oportunidad detectada en BATS.L,BATS.L aparece por primera vez con score 62.0 y clasificación seguimiento.,2026-07-31T10:41:21.669867+02:00,False
IMB.L,new_opportunity,media,Nueva oportunidad detectada en IMB.L,IMB.L aparece por primera vez con score 67.5 y clasificación descarte.,2026-07-31T10:41:22.554783+02:00,False
PEP,new_opportunity,media,Nueva oportunidad detectada en PEP,PEP aparece por primera vez con score 67.5 y clasificación descarte.,2026-07-31T10:41:26.010851+02:00,False
ABT,new_opportunity,media,Nueva oportunidad detectada en ABT,ABT aparece por primera vez con score 62.4 y clasificación seguimiento.,2026-07-31T10:41:27.622058+02:00,False
T,new_opportunity,media,Nueva oportunidad detectada en T,T aparece por primera vez con score 71.2 y clasificación seguimiento.,2026-07-31T10:41:29.023818+02:00,False
WMT,new_opportunity,media,Nueva oportunidad detectada en WMT,WMT aparece por primera vez con score 66.6 y clasificación descarte.,2026-07-31T10:41:45.844367+02:00,False
IBM,new_opportunity,media,Nueva oportunidad detectada en IBM,IBM aparece por primera vez con score 65.2 y clasificación entrada_escalada.,2026-07-31T10:41:48.679623+02:00,False
GILD,new_opportunity,media,Nueva oportunidad detectada en GILD,GILD aparece por primera vez con score 63.3 y clasificación seguimiento.,2026-07-31T10:41:58.122572+02:00,False
AMT,new_opportunity,media,Nueva oportunidad detectada en AMT,AMT aparece por primera vez con score 61.1 y clasificación descarte.,2026-07-31T10:42:04.395195+02:00,False
GOOG,new_opportunity,media,Nueva oportunidad detectada en GOOG,GOOG aparece por primera vez con score 60.4 y clasificación descarte.,2026-07-31T10:42:14.371766+02:00,False
META,new_opportunity,media,Nueva oportunidad detectada en META,META aparece por primera vez con score 63.5 y clasificación seguimiento.,2026-07-31T10:42:14.661084+02:00,False
QCOM,new_opportunity,media,Nueva oportunidad detectada en QCOM,QCOM aparece por primera vez con score 72.3 y clasificación seguimiento.,2026-07-31T10:42:16.804245+02:00,False
