Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 72.7 y clasificación seguimiento.,2026-08-09T08:44:19.703349+02:00,False
DTE.DE,new_opportunity,media,Nueva oportunidad detectada en DTE.DE,DTE.DE aparece por primera vez con score 63.2 y clasificación seguimiento.,2026-08-09T08:44:22.275583+02:00,False
VOW3.DE,new_opportunity,media,Nueva oportunidad detectada en VOW3.DE,VOW3.DE aparece por primera vez con score 61.5 y clasificación seguimiento.,2026-08-09T08:44:24.943684+02:00,False
MUV2.DE,new_opportunity,media,Nueva oportunidad detectada en MUV2.DE,MUV2.DE aparece por primera vez con score 62.6 y clasificación seguimiento.,2026-08-09T08:44:25.367159+02:00,False
SAP.DE,new_opportunity,media,Nueva oportunidad detectada en SAP.DE,SAP.DE aparece por primera vez con score 61.6 y clasificación seguimiento.,2026-08-09T08:44:27.743173+02:00,False
ADS.DE,new_opportunity,media,Nueva oportunidad detectada en ADS.DE,ADS.DE aparece por primera vez con score 62.4 y clasificación seguimiento.,2026-08-09T08:44:27.935232+02:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 75.6 y clasificación seguimiento.,2026-08-09T08:44:30.333639+02:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 70.0 y clasificación seguimiento.,2026-08-09T08:44:30.682457+02:00,False
BN.PA,new_opportunity,media,Nueva oportunidad detectada en BN.PA,BN.PA aparece por primera vez con score 61.0 y clasificación descarte.,2026-08-09T08:44:33.434379+02:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 75.8 y clasificación seguimiento.,2026-08-09T08:44:35.492163+02:00,False
DG.PA,new_opportunity,media,Nueva oportunidad detectada en DG.PA,DG.PA aparece por primera vez con score 60.1 y clasificación seguimiento.,2026-08-09T08:44:36.060854+02:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 74.4 y clasificación seguimiento.,2026-08-09T08:44:37.846508+02:00,False
MC.PA,new_opportunity,media,Nueva oportunidad detectada en MC.PA,MC.PA aparece por primera vez con score 74.6 y clasificación seguimiento.,2026-08-09T08:44:41.202932+02:00,False
