Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,0700.HK,TENCENT,ASIA,Communication Services,Internet Content & Information,China,HKD,448.4,1.0,script-v2.0,1.0,2026-08-19T08:35:37.564518+02:00,83.0,84.6,99,72,0,7,78,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.30 vs 6.28 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.18% con caída del 34.3% | analyst_upgrade (media): Target 666.02 vs precio 448.40 (+49%), recMean 1.33, recKey strong_buy",fuerte,seguimiento,425.98,448.4,425.98 - 448.40,524.21,580.55,524.21 - 580.55,Pérdida del soporte en 425.98 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TENCENT está un 34.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 19.9%, deuda neta/EBITDA 0.0x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","TENCENT está un 34.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 19.9%, deuda neta/EBITDA 0.0x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Bajo SMA200 con SMA50 girando | 🟢 base_pattern_detected,1.18,11,19,False,18.0,0.39,33236591.0,12923994112.0,0.04,,gross,56.7,56.9,-0.2,19.9,4040780.0,15.1,3.06,13.77,34.3,33.6,-14.5,45.0,False,True,-19.4511,False,20.1,15.7,False,510.13,-12.1,True,False,66,12,0.73,,True
2,FMG.AX,FORTESCUE FPO [FMG],ASX,Basic Materials,Other Industrial Metals & Mining,Australia,AUD,18.06,1.0,script-v2.0,1.0,2026-08-19T08:35:05.727451+02:00,82.6,83.5,100,69,0,1,80,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 6.87% con caída del 22.8%,fuerte,seguimiento,17.16,18.06,17.16 - 18.06,19.87,20.28,19.87 - 20.28,Pérdida del soporte en 17.16 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"FORTESCUE FPO [FMG] está un 22.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.7%, deuda neta/EBITDA 0.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","FORTESCUE FPO [FMG] está un 22.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.7%, deuda neta/EBITDA 0.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 base_pattern_detected,6.87,11,16,True,58.0,0.28,5962873.0,1013000192.0,0.12,,,41.9,,,18.7,55606.0,10.6,1.9,6.69,22.8,21.9,-10.9,44.9,True,False,-0.5936,False,38.0,23.3,False,20.23,-10.7,True,False,68,12,0.97,,False
3,9021.T,WEST JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,2868.5,1.0,script-v2.0,1.0,2026-08-19T08:35:27.733660+02:00,77.5,83.6,82,85,0,1,59,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 3.40% con caída del 19.8%,razonable,seguimiento,2700.05,2832.27,2700.05 - 2832.27,2992.63,3040.45,2992.63 - 3040.45,Pérdida del soporte en 2700.05 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"WEST JAPAN RAILWAY CO está un 19.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.3%, deuda neta/EBITDA 3.7x. Técnicamente 🟡 MACD convergiendo, 🟡 Apoyo en MA40 semanal. Clasificación: seguimiento.","WEST JAPAN RAILWAY CO está un 19.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.3%, deuda neta/EBITDA 3.7x. Técnicamente 🟡 MACD convergiendo, 🟡 Apoyo en MA40 semanal. Clasificación: seguimiento.",🟡 MACD convergiendo | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,3.4,11,20,False,35.1,1.15,3067323.0,1360837033984.0,3.67,6.6,,24.8,,,9.3,1305408.0,10.3,1.07,7.56,19.8,17.4,-4.1,45.8,False,True,-30.3522,False,19.3,21.7,False,2985.71,-3.9,True,True,36,23,0.8,2700.05,True
4,3382.T,SEVEN & I HOLDINGS CO LTD,ASIA,Consumer Defensive,Grocery Stores,Japan,JPY,2034.5,1.0,script-v2.0,1.0,2026-08-19T08:35:28.726538+02:00,75.7,78.3,82,75,0,4,68,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 26.21 vs 18.96 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 2.95% con caída del 15.8%,razonable,seguimiento,1987.33,2019.43,1987.33 - 2019.43,2054.45,2063.19,2054.45 - 2063.19,Pérdida del soporte en 1987.33 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"SEVEN & I HOLDINGS CO LTD está un 15.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.0%, deuda neta/EBITDA 3.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Cerca de soporte. Clasificación: seguimiento.","SEVEN & I HOLDINGS CO LTD está un 15.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.0%, deuda neta/EBITDA 3.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,2.95,11,20,False,42.1,1.04,8079012.0,3217205100544.0,3.32,,,16.4,,,8.0,4612331.0,17.1,1.27,8.18,15.8,22.2,-1.4,47.1,False,True,5.0443,False,17.5,18.4,False,2075.78,-2.0,True,True,45,23,0.67,1987.33,True
5,4568.T,DAIICHI SANKYO COMPANY LIMITED,ASIA,Healthcare,Drug Manufacturers - General,Japan,JPY,2727.0,1.0,script-v2.0,1.0,2026-08-19T08:35:20.848415+02:00,75.3,75.1,97,56,0,4,76,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.67% con caída del 34.7% | analyst_upgrade (media): Target 4090.59 vs precio 2727.00 (+50%), recMean 1.53, recKey buy",fuerte,seguimiento,2668.34,2710.58,2668.34 - 2710.58,2964.95,3551.3,2964.95 - 3551.30,Pérdida del soporte en 2710.58 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"DAIICHI SANKYO COMPANY LIMITED está un 34.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.8%, deuda neta/EBITDA -0.5x. Técnicamente 🟡 MACD convergiendo, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","DAIICHI SANKYO COMPANY LIMITED está un 34.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.8%, deuda neta/EBITDA -0.5x. Técnicamente 🟡 MACD convergiendo, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🟡 MACD convergiendo | 🟢 Bajo SMA200 con SMA50 girando | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,3.67,11,20,False,55.6,0.29,7155592.0,-137370009600.0,-0.49,148.8,,68.5,,,14.8,4962195.0,19.4,2.92,16.93,34.7,54.7,-8.0,51.2,False,True,-75.1042,False,56.0,48.1,False,2895.18,-5.8,True,True,53,23,0.72,2710.58,True
6,9022.T,CENTRAL JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,3830.0,1.0,script-v2.0,1.0,2026-08-19T08:35:27.869169+02:00,75.3,79.1,77,81,0,4,64,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 149.59 vs 147.88 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 0.84% con caída del 20.7%,razonable,seguimiento,3662.02,3764.0,3662.02 - 3764.00,4034.17,4105.5,4034.17 - 4105.50,Pérdida del soporte en 3764.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"CENTRAL JAPAN RAILWAY CO está un 20.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.2%, deuda neta/EBITDA 4.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","CENTRAL JAPAN RAILWAY CO está un 20.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.2%, deuda neta/EBITDA 4.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🟡 MACD convergiendo | 🟢 Bajo SMA200 con SMA50 girando | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟡 trendline_break,0.84,11,20,False,5.6,0.92,3091026.0,4425204924416.0,4.28,11.6,,51.9,,,11.2,3636126.0,6.7,0.7,7.87,20.7,20.4,-5.1,51.0,False,True,-49.1089,False,13.1,10.8,False,4023.06,-4.8,False,True,53,11,0.59,3764.0,True
7,1299.HK,AIA,ASIA,Financial Services,Insurance - Life,Hong Kong,HKD,72.75,1.0,script-v2.0,1.0,2026-08-19T08:35:38.696017+02:00,73.9,70.2,91,52,0,7,85,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 0.62 vs 0.33 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 2.65% con caída del 21.1% | analyst_upgrade (media): Target 104.86 vs precio 72.75 (+44%), recMean 1.30, recKey strong_buy",fuerte,seguimiento,70.44,72.75,70.44 - 72.75,78.33,79.97,78.33 - 79.97,Pérdida del soporte en 70.44 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"AIA está un 21.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.8%, deuda neta/EBITDA 1.2x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","AIA está un 21.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.8%, deuda neta/EBITDA 1.2x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,2.65,11,16,False,38.9,0.47,36955896.0,11808999424.0,1.18,50.6,,43.9,,,14.8,749701.0,15.7,2.24,77.35,21.1,19.7,-9.0,42.8,False,True,-1.773,False,26.2,27.3,False,79.84,-8.9,True,False,68,17,0.82,70.44,False
8,7203.T,TOYOTA MOTOR CORP,ASIA,Consumer Cyclical,Auto Manufacturers,Japan,JPY,2936.5,1.0,script-v2.0,1.0,2026-08-19T08:35:15.898450+02:00,73.6,74.5,75,74,0,10,71,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 18.0% vs 15.1% (+2.9 pp) | eps_stabilization (media): EPS 120.69 vs 64.56 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 3.41% con caída del 26.6% | analyst_upgrade (media): Target 3647.05 vs precio 2936.50 (+24%), recMean 1.74, recKey buy",fuerte,seguimiento,2809.94,2886.27,2809.94 - 2886.27,3165.76,3400.0,3165.76 - 3400.00,Pérdida del soporte en 2809.94 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TOYOTA MOTOR CORP está un 26.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.4%, deuda neta/EBITDA 5.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","TOYOTA MOTOR CORP está un 26.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.4%, deuda neta/EBITDA 5.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Bajo SMA200 con SMA50 girando | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,3.41,11,20,False,27.0,1.15,29141458.0,30602607722496.0,5.46,1.7,gross,16.8,16.7,0.1,12.4,34771252.0,8.4,0.93,12.02,26.6,25.5,-7.2,47.6,False,False,-62.3262,False,20.8,34.1,False,3179.28,-7.6,True,True,48,23,0.52,2809.94,True
9,035420.KS,NAVER,ASIA,Communication Services,Internet Content & Information,South Korea,KRW,207000.0,1.0,script-v2.0,1.0,2026-08-19T08:35:40.948288+02:00,71.0,76.1,75,77,0,7,56,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 100.0% vs 100.0% (+0.0 pp) | dividend_maintained (baja): Dividendo actual 1.27% con caída del 31.9% | analyst_upgrade (media): Target 304346.16 vs precio 207000.00 (+47%), recMean 1.56, recKey buy",razonable,seguimiento,193950.0,207000.0,193950.00 - 207000.00,229296.32,258400.0,229296.32 - 258400.00,Pérdida del soporte en 193950.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"NAVER está un 31.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 5.7%, deuda neta/EBITDA -1.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟡 Apoyo en MA40 semanal. Clasificación: seguimiento.","NAVER está un 31.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 5.7%, deuda neta/EBITDA -1.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟡 Apoyo en MA40 semanal. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,1.27,10,2,False,19.5,0.17,2035217.0,-3653219385344.0,-1.21,27.2,gross,100.0,100.0,0.0,5.7,30963013.0,14.0,,10.17,31.9,31.9,-9.7,47.3,False,False,-5344.1722,False,32.3,58.2,False,226750.06,-8.7,True,False,39,17,0.55,193950.0,False
10,0066.HK,MTR CORPORATION,ASIA,Industrials,Railroads,Hong Kong,HKD,33.28,1.0,script-v2.0,1.0,2026-08-19T08:35:34.904499+02:00,68.8,71.1,93,52,0,1,62,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 3.94% con caída del 12.1%,razonable,seguimiento,31.49,31.95,31.49 - 31.95,31.76,32.2,31.76 - 32.20,Pérdida del soporte en 31.49 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"MTR CORPORATION está un 12.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.1%, deuda neta/EBITDA 1.6x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","MTR CORPORATION está un 12.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.1%, deuda neta/EBITDA 1.6x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 base_pattern_detected | 🟡 trendline_break,3.94,11,20,False,35.7,0.75,5882668.0,56487010304.0,1.6,119.5,,35.9,,,11.1,206808.0,9.1,1.01,7.42,12.1,9.7,4.8,58.9,True,False,0.365,False,77.5,62.4,False,32.1,3.7,True,True,44,18,0.95,31.49,True
