Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,86.92,1.0,script-v2.0,1.0,2026-07-01T11:36:22.409711+02:00,90.8,96.7,93,100,0,4,73,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.91% con caída del 43.2% | analyst_upgrade (media): Target 145.58 vs precio 86.92 (+67%), recMean 1.76, recKey buy",fuerte,seguimiento,86.61,86.92,86.61 - 86.92,113.88,130.09,113.88 - 130.09,Pérdida del soporte en 86.61 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"CAPGEMINI está un 43.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟡 MACD convergiendo. Clasificación: seguimiento.","CAPGEMINI está un 43.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟡 MACD convergiendo. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟢 base_pattern_detected,3.91,11,20,False,37.2,0.81,731775.0,6643999744.0,2.29,55.8,,27.0,,,13.7,14456.0,9.5,1.27,7.46,43.2,54.1,-23.7,35.4,False,True,-7.5457,False,5.2,15.5,False,113.29,-23.3,True,False,61,12,0.64,86.61,False
2,0700.HK,TENCENT,ASIA,Communication Services,Internet Content & Information,China,HKD,429.8,1.0,script-v2.0,1.0,2026-07-01T11:39:03.060694+02:00,89.5,89.4,99,81,0,7,90,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.30 vs 6.28 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.23% con caída del 37.1% | analyst_upgrade (media): Target 704.28 vs precio 429.80 (+64%), recMean 1.33, recKey strong_buy",fuerte,seguimiento,415.7,429.8,415.70 - 429.80,554.07,580.55,554.07 - 580.55,Pérdida del soporte en 415.70 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TENCENT está un 37.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 20.5%, deuda neta/EBITDA -0.2x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","TENCENT está un 37.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 20.5%, deuda neta/EBITDA -0.2x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,1.23,11,19,False,17.1,0.33,29957302.0,-54203973632.0,-0.19,,gross,56.4,56.9,-0.5,20.5,3870921.0,15.4,2.98,13.86,37.1,36.3,-22.4,44.7,False,True,-33.7696,True,28.6,14.6,False,540.7,-20.5,True,False,68,22,0.98,415.7,False
3,T,AT&T Inc.,SP500,Communication Services,Telecom Services,United States,USD,20.7,1.0,script-v2.0,1.0,2026-07-01T11:37:20.570233+02:00,85.8,86.3,89,84,0,10,84,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 60.1% vs 55.7% (+4.4 pp) | eps_stabilization (media): EPS 0.54 vs 0.53 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 5.36% con caída del 30.5% | analyst_upgrade (media): Target 30.24 vs precio 20.70 (+46%), recMean 1.92, recKey buy",fuerte,seguimiento,19.66,20.7,19.66 - 20.70,25.32,25.47,25.32 - 25.47,Pérdida del soporte en 19.66 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"AT&T Inc. está un 30.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.4%, deuda neta/EBITDA 3.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","AT&T Inc. está un 30.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.4%, deuda neta/EBITDA 3.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Volumen creciente,5.36,11,20,False,37.4,1.25,43975411.0,147786995712.0,3.33,3.0,gross,59.4,59.5,-0.1,18.4,143831.0,7.0,1.31,6.97,30.5,29.0,-18.7,28.3,True,False,-1.0558,False,4.3,24.2,False,25.26,-18.0,False,False,84,0,1.6,,False
4,9022.T,CENTRAL JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,3384.0,1.0,script-v2.0,1.0,2026-07-01T11:38:51.929766+02:00,85.3,93.7,90,97,0,12,60,entrada_escalada,entrada_escalada,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"eps_stabilization (media): EPS 570.84 vs 465.88 (annual_eps_fallback) | debt_reduction (alta): Deuda 4308083.9M vs 4308098.0M | dividend_maintained (baja): Dividendo actual 0.95% con caída del 29.9% | analyst_upgrade (media): Target 4376.67 vs precio 3384.00 (+29%), recKey none",razonable,entrada_escalada,3249.0,3384.0,3249.00 - 3384.00,4097.52,4105.5,4097.52 - 4105.50,Pérdida del soporte en 3249.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CENTRAL JAPAN RAILWAY CO está un 29.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 3.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: entrada_escalada.","CENTRAL JAPAN RAILWAY CO está un 29.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 3.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: entrada_escalada.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 base_pattern_detected,0.95,11,20,False,5.6,0.84,3172016.0,3939490922496.0,3.8,-0.0,,52.2,,,11.5,3225839.0,5.9,0.64,7.07,29.9,29.7,-17.4,45.8,False,False,-219.9955,False,59.7,78.3,False,4068.55,-16.8,True,False,48,12,0.97,3249.0,False
5,CPB,The Campbell's Company,SP500,Consumer Defensive,Packaged Foods,United States,USD,22.27,1.0,script-v2.0,1.0,2026-07-01T11:38:09.465301+02:00,84.9,84.9,79,90,0,4,85,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,margin_stabilization (media): Margen gross 27.5% vs 28.0% (-0.5 pp) | dividend_maintained (baja): Dividendo actual 7.00% con caída del 34.8%,fuerte,seguimiento,20.19,21.12,20.19 - 21.12,25.58,29.04,25.58 - 29.04,Pérdida del soporte en 20.19 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"The Campbell's Company está un 34.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.4%, deuda neta/EBITDA 4.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","The Campbell's Company está un 34.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.4%, deuda neta/EBITDA 4.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Bajo SMA200 con SMA50 girando | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected | 🟡 trendline_break,7.0,11,20,False,76.5,1.82,9327096.0,6934000000.0,4.07,3.7,gross,29.2,28.8,0.4,15.4,6641.0,10.9,1.65,7.96,34.8,54.1,-12.9,55.3,True,False,-1.3636,True,66.1,80.1,False,25.26,-11.8,True,True,57,28,0.58,20.19,True
6,9021.T,WEST JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,2651.0,1.0,script-v2.0,1.0,2026-07-01T11:38:51.926951+02:00,84.8,92.1,83,100,0,4,63,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 277.73 vs 240.08 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 3.68% con caída del 25.9%,razonable,seguimiento,2568.17,2651.0,2568.17 - 2651.00,3035.23,3040.45,3035.23 - 3040.45,Pérdida del soporte en 2568.17 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"WEST JAPAN RAILWAY CO está un 25.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.2%, deuda neta/EBITDA 3.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","WEST JAPAN RAILWAY CO está un 25.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.2%, deuda neta/EBITDA 3.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza,3.68,11,20,False,35.1,1.15,2691987.0,1306392002560.0,3.48,5.3,,25.0,,,10.2,1206427.0,9.5,1.0,7.12,25.9,23.6,-12.7,49.7,False,False,-141.3279,True,51.8,79.8,False,3009.7,-11.9,False,False,53,10,1.06,2568.17,False
7,6758.T,SONY GROUP CORPORATION,ASIA,Technology,Consumer Electronics,Japan,JPY,3250.0,1.0,script-v2.0,1.0,2026-07-01T11:38:45.691270+02:00,83.8,80.1,94,68,0,10,95,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 30.8% vs 28.4% (+2.3 pp) | eps_stabilization (media): EPS 13.89 vs -169.03 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.08% con caída del 32.0% | analyst_upgrade (media): Target 4691.36 vs precio 3250.00 (+44%), recMean 1.39, recKey strong_buy",fuerte,seguimiento,3224.22,3250.0,3224.22 - 3250.00,3771.19,4059.6,3771.19 - 4059.60,Pérdida del soporte en 3224.22 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"SONY GROUP CORPORATION está un 32.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.3%, deuda neta/EBITDA -0.3x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","SONY GROUP CORPORATION está un 32.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.3%, deuda neta/EBITDA -0.3x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,1.08,11,20,False,14.6,0.2,21403161.0,-539210022912.0,-0.27,0.8,gross,31.2,31.0,0.3,12.3,19142067.0,18.9,2.36,9.78,32.0,31.7,-13.8,44.8,True,False,-128.0818,True,54.8,56.4,False,3715.41,-12.5,True,False,73,22,1.3,3224.22,False
8,035420.KS,NAVER,ASIA,Communication Services,Internet Content & Information,South Korea,KRW,197400.0,1.0,script-v2.0,1.0,2026-07-01T11:39:07.634315+02:00,82.8,81.4,75,87,0,7,87,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 100.0% vs 100.0% (+0.0 pp) | dividend_maintained (baja): Dividendo actual 1.33% con caída del 35.1% | analyst_upgrade (media): Target 305814.80 vs precio 197400.00 (+55%), recMean 1.67, recKey buy",fuerte,seguimiento,194416.67,197400.0,194416.67 - 197400.00,235401.87,258400.0,235401.87 - 258400.00,Pérdida del soporte en 194416.67 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"NAVER está un 35.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 5.7%, deuda neta/EBITDA -1.2x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","NAVER está un 35.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 5.7%, deuda neta/EBITDA -1.2x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Bajo SMA200 con SMA50 girando | 🟢 Cerca de soporte | 🟢 base_pattern_detected,1.33,10,2,False,21.9,0.17,1849532.0,-3653219385344.0,-1.21,27.2,gross,100.0,100.0,0.0,5.7,29527049.0,13.3,,9.27,35.1,35.1,-16.1,39.7,False,True,-5360.5225,False,9.4,13.1,False,235376.23,-16.1,True,False,75,12,0.39,194416.67,True
9,GIS,"General Mills, Inc.",SP500,Consumer Defensive,Packaged Foods,United States,USD,34.8,1.0,script-v2.0,1.0,2026-07-01T11:38:07.686422+02:00,81.3,87.4,89,86,0,6,63,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,debt_reduction (alta): Deuda 0.0M vs 13734.8M | dividend_maintained (baja): Dividendo actual 7.01% con caída del 35.8%,razonable,seguimiento,33.53,34.17,33.53 - 34.17,41.53,46.05,41.53 - 46.05,Pérdida del soporte en 33.53 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"General Mills, Inc. está un 35.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","General Mills, Inc. está un 35.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza,7.01,11,20,False,59.4,2.18,9532562.0,-399000000.0,-0.12,-100.0,gross,33.1,33.0,0.2,23.6,18572.0,8.5,3.36,6.44,35.8,50.1,-16.2,53.3,False,False,-2.6309,True,50.0,78.0,False,41.09,-15.3,False,False,53,10,1.2,33.53,False
10,RI.PA,PERNOD RICARD,EUROSTOXX,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,63.08,1.0,script-v2.0,1.0,2026-07-01T11:36:31.129454+02:00,81.2,88.3,83,93,0,7,60,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 7.45% con caída del 41.3% | analyst_upgrade (media): Target 86.53 vs precio 63.08 (+37%), recMean 2.37, recKey buy",razonable,seguimiento,61.51,63.08,61.51 - 63.08,73.26,91.33,73.26 - 91.33,Pérdida del soporte en 61.51 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"PERNOD RICARD está un 41.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","PERNOD RICARD está un 41.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 base_pattern_detected,7.45,10,0,False,84.0,0.82,735411.0,11203999744.0,3.89,8.0,,58.4,,,8.6,15884.0,11.3,1.03,9.84,41.3,51.7,-13.9,45.6,False,False,-3.7146,False,31.6,46.4,False,72.68,-13.2,True,False,48,12,0.63,61.51,False
