Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,88.96,1.0,script-v2.0,1.0,2026-07-12T10:07:29.901380+02:00,89.3,96.7,93,100,0,4,67,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.82% con caída del 41.9% | analyst_upgrade (media): Target 143.81 vs precio 88.96 (+62%), recMean 1.76, recKey buy",razonable,seguimiento,86.59,88.96,86.59 - 88.96,112.91,130.09,112.91 - 130.09,Pérdida del soporte en 86.59 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"CAPGEMINI está un 41.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","CAPGEMINI está un 41.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 base_pattern_detected,3.82,11,20,False,37.2,0.81,720632.0,6643999744.0,2.29,55.8,,27.0,,,13.7,14742.0,9.7,1.3,7.51,41.9,53.0,-21.2,40.8,False,False,-7.2407,False,27.8,35.3,False,112.63,-21.0,True,False,55,12,0.98,86.59,False
2,RI.PA,PERNOD RICARD,EUROSTOXX,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,64.2,1.0,script-v2.0,1.0,2026-07-12T10:07:40.250700+02:00,87.8,88.3,83,93,0,7,86,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 7.32% con caída del 40.3% | analyst_upgrade (media): Target 86.50 vs precio 64.20 (+35%), recMean 2.37, recKey buy",fuerte,seguimiento,61.59,63.49,61.59 - 63.49,72.52,91.33,72.52 - 91.33,Pérdida del soporte en 61.59 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"PERNOD RICARD está un 40.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","PERNOD RICARD está un 40.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,7.32,10,0,False,84.0,0.82,700120.0,11203999744.0,3.89,8.0,,58.4,,,8.6,16166.0,11.5,1.04,9.87,40.3,50.9,-11.5,51.0,True,True,-3.4402,True,49.5,45.7,False,72.26,-11.2,True,False,64,22,0.72,61.59,False
3,TWE.AX,TREA WINE FPO [TWE],ASX,Consumer Defensive,Beverages - Wineries & Distilleries,Australia,AUD,4.57,1.0,script-v2.0,1.0,2026-07-12T10:09:55.637584+02:00,81.0,82.7,72,92,0,4,76,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 0.54 vs 0.13 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 8.75% con caída del 44.3%,fuerte,seguimiento,4.5,4.5,4.50,5.02,6.98,5.02 - 6.98,Pérdida del soporte en 4.50 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"TREA WINE FPO [TWE] está un 44.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟡 MACD convergiendo, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","TREA WINE FPO [TWE] está un 44.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟡 MACD convergiendo, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🟡 MACD convergiendo | 🟢 Bajo SMA200 con SMA50 girando | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,8.75,10,0,False,72.4,0.54,4197783.0,1862100064.0,1.81,,,46.1,,,-9.9,3690.0,13.6,0.96,-21.07,44.3,61.4,-9.0,49.3,False,True,-0.2051,False,37.0,30.3,False,4.95,-7.7,True,True,53,23,0.68,4.5,True
4,DSY.PA,DASSAULT SYSTEMES,EUROSTOXX,Technology,Software - Application,France,EUR,18.235,1.0,script-v2.0,1.0,2026-07-12T10:07:47.745624+02:00,80.9,84.5,100,71,0,9,70,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"debt_reduction (alta): Deuda 2479.4M vs 3169.2M | dividend_maintained (baja): Dividendo actual 1.48% con caída del 45.0% | analyst_upgrade (media): Target 22.82 vs precio 18.23 (+25%), recMean 2.60, recKey hold",fuerte,seguimiento,17.46,18.24,17.46 - 18.24,21.19,28.19,21.19 - 28.19,Pérdida del soporte en 17.46 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"DASSAULT SYSTEMES está un 45.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.4%, deuda neta/EBITDA -1.4x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","DASSAULT SYSTEMES está un 45.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.4%, deuda neta/EBITDA -1.4x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,1.48,11,20,False,28.3,0.27,2407983.0,-2395500032.0,-1.43,-21.8,gross,83.9,83.8,0.0,13.4,23961.0,19.8,2.61,12.96,45.0,54.8,-14.0,49.5,False,False,-1.1135,True,65.3,60.7,False,20.86,-12.6,True,False,48,22,0.79,17.46,False
5,6758.T,SONY GROUP CORPORATION,ASIA,Technology,Consumer Electronics,Japan,JPY,3359.0,1.0,script-v2.0,1.0,2026-07-12T10:10:04.972508+02:00,80.6,80.1,94,68,0,10,82,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 30.8% vs 28.4% (+2.3 pp) | eps_stabilization (media): EPS 13.89 vs -169.03 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.04% con caída del 29.7% | analyst_upgrade (media): Target 4686.82 vs precio 3359.00 (+40%), recMean 1.39, recKey strong_buy",fuerte,seguimiento,3224.22,3359.0,3224.22 - 3359.00,3745.94,4059.6,3745.94 - 4059.60,Pérdida del soporte en 3224.22 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"SONY GROUP CORPORATION está un 29.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.3%, deuda neta/EBITDA -0.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","SONY GROUP CORPORATION está un 29.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.3%, deuda neta/EBITDA -0.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Bajo SMA200 con SMA50 girando | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,1.04,11,20,False,14.6,0.2,22020334.0,-539210022912.0,-0.27,0.8,gross,31.2,31.0,0.3,12.3,19723576.0,19.6,2.44,10.02,29.7,29.4,-10.3,50.1,False,False,-107.9942,True,55.7,68.3,False,3697.9,-9.2,True,False,55,27,0.82,3224.22,True
6,T,AT&T Inc.,SP500,Communication Services,Telecom Services,United States,USD,21.13,1.0,script-v2.0,1.0,2026-07-12T10:08:39.535147+02:00,80.2,84.2,89,80,0,10,68,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 60.1% vs 55.7% (+4.4 pp) | eps_stabilization (media): EPS 0.54 vs 0.53 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 5.25% con caída del 29.1% | analyst_upgrade (media): Target 29.50 vs precio 21.13 (+40%), recMean 2.08, recKey buy",razonable,seguimiento,19.63,21.13,19.63 - 21.13,24.88,25.32,24.88 - 25.32,Pérdida del soporte en 19.63 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"AT&T Inc. está un 29.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.4%, deuda neta/EBITDA 3.4x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","AT&T Inc. está un 29.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.4%, deuda neta/EBITDA 3.4x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD,5.25,11,20,False,37.4,1.27,51035308.0,150413006848.0,3.39,4.7,gross,59.4,59.5,-0.1,18.4,146818.0,7.1,1.34,7.1,29.1,,-15.1,40.4,True,False,-1.1567,False,49.3,42.1,False,24.8,-14.8,False,False,68,0,0.74,19.63,False
7,CPB,The Campbell's Company,SP500,Consumer Defensive,Packaged Foods,United States,USD,22.07,1.0,script-v2.0,1.0,2026-07-12T10:09:31.438293+02:00,80.2,84.9,79,90,0,4,66,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,margin_stabilization (media): Margen gross 27.5% vs 28.0% (-0.5 pp) | dividend_maintained (baja): Dividendo actual 7.07% con caída del 35.4%,razonable,seguimiento,21.06,21.75,21.06 - 21.75,24.85,29.04,24.85 - 29.04,Pérdida del soporte en 21.75 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"The Campbell's Company está un 35.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.4%, deuda neta/EBITDA 4.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","The Campbell's Company está un 35.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.4%, deuda neta/EBITDA 4.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Bajo SMA200 con SMA50 girando | 🟢 Cerca de soporte | 🟢 base_pattern_detected | 🟡 trendline_break,7.07,11,20,False,76.5,1.82,9113559.0,6934000000.0,4.07,3.7,gross,29.2,28.8,0.4,15.4,6581.0,10.8,1.63,7.93,35.4,53.8,-11.2,52.3,False,False,-1.1151,False,55.9,49.7,False,24.66,-10.5,True,True,48,18,0.64,21.75,True
8,MGR.AX,MIRVAC GRP STAPLED [MGR],ASX,Real Estate,REIT - Diversified,Australia,AUD,1.705,1.0,script-v2.0,1.0,2026-07-12T10:09:53.935975+02:00,78.8,73.4,67,79,0,7,95,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 0.02 vs -0.20 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 5.87% con caída del 30.7% | analyst_upgrade (media): Target 2.05 vs precio 1.71 (+20%), recMean 2.09, recKey buy",fuerte,seguimiento,1.64,1.67,1.64 - 1.67,1.9,2.09,1.90 - 2.09,Pérdida del soporte en 1.64 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"MIRVAC GRP STAPLED [MGR] está un 30.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 4.2%, deuda neta/EBITDA 5.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟡 MACD convergiendo. Clasificación: seguimiento.","MIRVAC GRP STAPLED [MGR] está un 30.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 4.2%, deuda neta/EBITDA 5.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟡 MACD convergiendo. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Bajo SMA200 con SMA50 girando | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,5.87,11,20,False,94.2,0.44,13429818.0,3926999936.0,5.24,,,34.3,,,4.2,6728.0,17.1,0.73,14.23,30.7,27.1,-10.1,51.5,False,True,-0.0637,True,35.1,36.3,False,1.88,-9.2,True,True,62,33,0.65,1.64,True
9,WKL.AS,WOLTERS KLUWER,EUROSTOXX,Industrials,Specialty Business Services,Netherlands,EUR,60.5,1.0,script-v2.0,1.0,2026-07-12T10:07:54.141748+02:00,77.3,81.1,72,89,0,7,66,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 5.64 vs 4.52 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 4.17% con caída del 58.1% | analyst_upgrade (media): Target 91.97 vs precio 60.50 (+52%), recMean 1.73, recKey buy",razonable,seguimiento,59.26,60.24,59.26 - 60.24,76.29,122.61,76.29 - 122.61,Pérdida del soporte en 59.26 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"WOLTERS KLUWER está un 58.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 111.7%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","WOLTERS KLUWER está un 58.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 111.7%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,4.17,11,20,False,43.1,6.23,1204532.0,4040000256.0,2.09,22.2,,73.5,,,111.7,13502.0,10.7,17.15,9.15,58.1,65.1,-20.7,55.5,False,False,-6.7514,True,67.7,68.6,False,74.93,-19.3,True,False,44,22,0.99,59.26,False
10,SAP.DE,SAP SE                        I,EUROSTOXX,Technology,Software - Application,Germany,EUR,137.58,1.0,script-v2.0,1.0,2026-07-12T10:07:05.558946+02:00,76.1,78.1,100,59,0,10,70,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 73.0% vs 71.4% (+1.6 pp) | eps_stabilization (media): EPS 1.65 vs 1.57 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.82% con caída del 48.5% | analyst_upgrade (media): Target 210.88 vs precio 137.58 (+53%), recMean 1.42, recKey strong_buy",fuerte,seguimiento,130.77,137.58,130.77 - 137.58,177.87,227.04,177.87 - 227.04,Pérdida del soporte en 130.77 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"SAP SE                        I está un 48.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 16.4%, deuda neta/EBITDA -0.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","SAP SE                        I está un 48.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 16.4%, deuda neta/EBITDA -0.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,1.82,11,20,False,37.7,0.17,2883903.0,-2182999552.0,-0.19,5.2,gross,73.7,72.8,0.9,16.4,160633.0,22.0,3.57,13.64,48.5,50.2,-22.7,45.0,False,False,-13.1589,True,47.0,48.9,False,174.86,-21.3,True,False,48,22,0.69,130.77,False
