Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,9022.T,CENTRAL JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,3582.0,1.0,script-v2.0,1.0,2026-05-12T10:34:48.300462+02:00,89.5,89.0,81,96,0,7,91,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 465.88 vs 390.66 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 0.89% con caída del 25.8% | analyst_upgrade (media): Target 4605.83 vs precio 3582.00 (+29%), recMean 2.42, recKey buy",fuerte,seguimiento,3552.0,3582.0,3552.00 - 3582.00,4105.5,4134.21,4105.50 - 4134.21,Pérdida del soporte en 3552.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CENTRAL JAPAN RAILWAY CO está un 25.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","CENTRAL JAPAN RAILWAY CO está un 25.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟢 Estocástico sale de sobreventa | 🟢 base_pattern_detected,0.89,11,20,False,5.6,0.94,2811269.0,4437330165760.0,4.28,9.9,,52.2,,,11.5,3421724.0,6.3,0.68,7.65,25.8,25.6,-13.4,28.5,False,True,-91.4726,False,4.2,3.6,True,4178.29,-14.3,True,False,73,18,0.97,3552.0,False
2,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,99.54,1.0,script-v2.0,1.0,2026-05-12T10:32:15.404032+02:00,85.7,91.2,88,94,0,4,69,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.42% con caída del 36.4% | analyst_upgrade (media): Target 149.93 vs precio 99.54 (+51%), recMean 1.72, recKey buy",razonable,seguimiento,99.34,99.54,99.34 - 99.54,122.02,133.07,122.02 - 133.07,Pérdida del soporte en 99.34 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CAPGEMINI está un 36.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","CAPGEMINI está un 36.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,3.42,10,0,False,37.2,0.81,755451.0,6643999744.0,2.29,55.8,,27.0,,,13.7,16637.0,10.9,1.45,8.26,36.4,51.8,-18.4,41.5,False,False,-8.2348,True,16.4,30.3,False,121.39,-18.0,True,False,47,22,0.57,99.34,False
3,CPB,The Campbell's Company,SP500,Consumer Defensive,Packaged Foods,United States,USD,20.63,1.0,script-v2.0,1.0,2026-05-12T10:34:06.902749+02:00,85.5,88.3,84,92,0,1,77,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 7.56% con caída del 42.7%,fuerte,seguimiento,20.17,20.63,20.17 - 20.63,27.26,30.63,27.26 - 30.63,Pérdida del soporte en 20.17 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"The Campbell's Company está un 42.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","The Campbell's Company está un 42.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,7.56,11,20,False,84.8,1.85,8834281.0,6852000192.0,3.92,6.3,gross,29.6,29.3,0.3,13.9,6151.0,11.2,1.53,7.44,42.7,57.5,-24.3,43.4,False,False,-2.3345,True,41.7,60.9,False,26.97,-23.5,True,False,55,22,0.88,20.17,False
4,IP,International Paper Company,SP500,Consumer Cyclical,Packaging & Containers,United States,USD,32.47,1.0,script-v2.0,1.0,2026-05-12T10:34:08.898126+02:00,83.2,81.3,69,92,0,12,89,entrada_directa,entrada_directa,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"eps_stabilization (media): EPS 0.11 vs -4.52 (Diluted EPS) | debt_reduction (alta): Deuda 9759.0M vs 10317.0M | dividend_maintained (baja): Dividendo actual 5.70% con caída del 42.2% | analyst_upgrade (media): Target 39.36 vs precio 32.47 (+21%), recMean 1.75, recKey buy",fuerte,entrada_directa,32.13,32.47,32.13 - 32.47,41.32,47.71,41.32 - 47.71,Pérdida del soporte en 32.13 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"International Paper Company está un 42.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -16.0%, deuda neta/EBITDA 2.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.","International Paper Company está un 42.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -16.0%, deuda neta/EBITDA 2.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 base_pattern_detected,5.7,11,20,False,158.1,0.66,6960303.0,8522999552.0,2.13,-5.4,gross,29.7,29.8,-0.1,-16.0,17193.0,12.1,1.16,6.42,42.2,43.5,-21.4,42.2,True,False,-2.7145,False,46.6,45.8,False,40.71,-20.2,True,False,77,12,0.69,32.13,False
5,RI.PA,PERNOD RICARD,EUROSTOXX,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,61.42,1.0,script-v2.0,1.0,2026-05-12T10:32:23.390497+02:00,83.0,91.0,83,98,0,7,59,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 7.65% con caída del 42.8% | analyst_upgrade (media): Target 87.03 vs precio 61.42 (+42%), recMean 2.32, recKey buy",razonable,seguimiento,58.6,61.42,58.60 - 61.42,78.59,91.33,78.59 - 91.33,Pérdida del soporte en 58.60 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"PERNOD RICARD está un 42.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","PERNOD RICARD está un 42.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 base_pattern_detected,7.65,10,0,False,84.0,0.82,862893.0,11203999744.0,3.89,8.0,,58.4,,,8.6,15467.0,11.0,1.0,9.63,42.8,55.1,-21.8,36.3,False,False,-5.0257,False,6.3,12.7,False,77.43,-20.7,True,False,47,12,0.68,58.6,False
6,GIS,"General Mills, Inc.",SP500,Consumer Defensive,Packaged Foods,United States,USD,33.8,1.0,script-v2.0,1.0,2026-05-12T10:34:04.765680+02:00,83.0,87.9,89,87,0,9,68,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"debt_reduction (alta): Deuda 0.0M vs 13734.8M | dividend_maintained (baja): Dividendo actual 7.22% con caída del 38.9% | analyst_upgrade (media): Target 40.58 vs precio 33.80 (+20%), recKey none",razonable,seguimiento,32.11,33.8,32.11 - 33.80,43.86,47.05,43.86 - 47.05,Pérdida del soporte en 32.11 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"General Mills, Inc. está un 38.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Volumen creciente. Clasificación: seguimiento.","General Mills, Inc. está un 38.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Volumen creciente. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Volumen creciente | 🟢 base_pattern_detected,7.22,11,20,False,59.4,2.18,9255995.0,-399000000.0,-0.12,-100.0,gross,33.1,33.0,0.2,23.6,18038.0,8.3,3.26,6.26,38.9,51.6,-22.9,36.3,False,False,-3.3455,False,16.7,51.2,False,43.51,-22.3,True,False,56,12,1.32,,False
7,TWE.AX,TREA WINE FPO [TWE],ASX,Consumer Defensive,Beverages - Wineries & Distilleries,Australia,AUD,4.22,1.0,script-v2.0,1.0,2026-05-12T10:34:33.194644+02:00,81.0,86.9,72,100,0,7,63,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 0.54 vs 0.13 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 9.48% con caída del 54.0% | analyst_upgrade (media): Target 5.45 vs precio 4.22 (+29%), recMean 2.57, recKey hold",razonable,seguimiento,4.06,4.13,4.06 - 4.13,5.66,7.8,5.66 - 7.80,Pérdida del soporte en 4.13 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"TREA WINE FPO [TWE] está un 54.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","TREA WINE FPO [TWE] está un 54.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,9.48,10,0,False,72.4,0.54,6685857.0,1862100064.0,1.81,,,46.1,,,-9.9,3407.0,12.4,0.88,-20.43,54.0,64.7,-25.5,49.8,False,False,-0.5459,True,8.1,24.6,False,5.53,-23.7,True,False,41,22,0.64,4.13,False
8,FRE.DE,Fresenius SE & Co. KGaA       I,EUROSTOXX,Healthcare,Medical Care Facilities,Germany,EUR,39.59,1.0,script-v2.0,1.0,2026-05-12T10:32:01.956034+02:00,80.2,79.5,79,80,0,12,82,entrada_directa,entrada_directa,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"eps_stabilization (media): EPS 0.58 vs 0.41 (Diluted EPS) | debt_reduction (alta): Deuda 11905.0M vs 12852.0M | dividend_maintained (baja): Dividendo actual 2.65% con caída del 25.2% | analyst_upgrade (media): Target 55.08 vs precio 39.59 (+39%), recMean 1.50, recKey strong_buy",fuerte,entrada_directa,38.18,39.59,38.18 - 39.59,45.02,46.78,45.02 - 46.78,Pérdida del soporte en 38.18 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"Fresenius SE & Co. KGaA       I está un 25.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.8%, deuda neta/EBITDA 3.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.","Fresenius SE & Co. KGaA       I está un 25.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.8%, deuda neta/EBITDA 3.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte,2.65,9,0,False,37.3,0.58,1107667.0,9846000384.0,3.25,-7.4,gross,25.3,25.2,0.0,7.8,22299.0,14.8,1.13,10.88,25.2,25.2,-15.4,33.8,True,False,-1.6238,False,27.8,33.7,False,46.83,-15.5,False,False,82,0,0.8,38.18,False
9,7751.T,CANON INC,ASIA,Technology,Computer Hardware,Japan,JPY,4111.0,1.0,script-v2.0,1.0,2026-05-12T10:34:43.988878+02:00,80.2,78.5,86,72,0,1,85,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 3.89% con caída del 18.3%,fuerte,seguimiento,3996.0,4111.0,3996.00 - 4111.00,4278.05,4425.22,4278.05 - 4425.22,Pérdida del soporte en 3996.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"CANON INC está un 18.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.4%, deuda neta/EBITDA 0.8x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","CANON INC está un 18.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.4%, deuda neta/EBITDA 0.8x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,3.89,10,0,False,43.6,0.34,4160400.0,582022987776.0,0.85,10.3,,46.5,,,9.4,3570763.0,11.2,1.04,6.39,18.3,18.6,-7.1,38.9,False,True,-101.9924,False,22.7,18.6,False,4445.12,-7.5,True,False,68,17,0.9,3996.0,False
10,SGO.PA,SAINT GOBAIN,EUROSTOXX,Industrials,Building Products & Equipment,France,EUR,77.14,1.0,script-v2.0,1.0,2026-05-12T10:32:24.778755+02:00,79.7,75.9,93,61,0,12,91,entrada_directa,entrada_directa,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"eps_stabilization (media): EPS 5.78 vs 5.64 (annual_eps_fallback) | debt_reduction (alta): Deuda 18088.0M vs 18384.0M | dividend_maintained (baja): Dividendo actual 2.98% con caída del 26.3% | analyst_upgrade (media): Target 97.92 vs precio 77.14 (+27%), recMean 1.89, recKey buy",fuerte,entrada_directa,74.97,75.12,74.97 - 75.12,85.34,88.95,85.34 - 88.95,Pérdida del soporte en 74.97 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"SAINT GOBAIN está un 26.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.7%, deuda neta/EBITDA 1.6x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: entrada_directa.","SAINT GOBAIN está un 26.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.7%, deuda neta/EBITDA 1.6x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: entrada_directa.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,2.98,9,0,False,38.1,0.72,1431494.0,10505999360.0,1.55,-1.6,,27.8,,,11.7,37582.0,13.6,1.55,7.31,26.3,26.3,-9.6,50.2,True,False,-2.8466,True,34.7,47.0,False,84.51,-8.7,True,False,64,27,0.6,74.97,False
