Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
ALV.DE,new_opportunity,media,Nueva oportunidad detectada en ALV.DE,ALV.DE aparece por primera vez con score 66.0 y clasificación seguimiento.,2026-03-24T07:58:16.360332+01:00,False
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 62.3 y clasificación seguimiento.,2026-03-24T07:58:16.544890+01:00,False
CON.DE,new_opportunity,media,Nueva oportunidad detectada en CON.DE,CON.DE aparece por primera vez con score 67.1 y clasificación seguimiento.,2026-03-24T07:58:19.066894+01:00,False
FRE.DE,new_opportunity,media,Nueva oportunidad detectada en FRE.DE,FRE.DE aparece por primera vez con score 61.5 y clasificación descarte.,2026-03-24T07:58:19.531307+01:00,False
SIE.DE,new_opportunity,media,Nueva oportunidad detectada en SIE.DE,SIE.DE aparece por primera vez con score 62.9 y clasificación seguimiento.,2026-03-24T07:58:22.209615+01:00,False
HEN3.DE,new_opportunity,media,Nueva oportunidad detectada en HEN3.DE,HEN3.DE aparece por primera vez con score 81.0 y clasificación seguimiento.,2026-03-24T07:58:22.424694+01:00,False
VOW3.DE,new_opportunity,media,Nueva oportunidad detectada en VOW3.DE,VOW3.DE aparece por primera vez con score 65.7 y clasificación seguimiento.,2026-03-24T07:58:22.663453+01:00,False
MUV2.DE,new_opportunity,media,Nueva oportunidad detectada en MUV2.DE,MUV2.DE aparece por primera vez con score 72.1 y clasificación seguimiento.,2026-03-24T07:58:22.961747+01:00,False
SAP.DE,new_opportunity,media,Nueva oportunidad detectada en SAP.DE,SAP.DE aparece por primera vez con score 70.5 y clasificación entrada_directa.,2026-03-24T07:58:25.327448+01:00,False
ADS.DE,new_opportunity,media,Nueva oportunidad detectada en ADS.DE,ADS.DE aparece por primera vez con score 87.0 y clasificación seguimiento.,2026-03-24T07:58:25.435960+01:00,False
DBK.DE,new_opportunity,media,Nueva oportunidad detectada en DBK.DE,DBK.DE aparece por primera vez con score 75.3 y clasificación seguimiento.,2026-03-24T07:58:25.745949+01:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 71.2 y clasificación seguimiento.,2026-03-24T07:58:28.351602+01:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 73.0 y clasificación seguimiento.,2026-03-24T07:58:28.757745+01:00,False
AIR.PA,new_opportunity,media,Nueva oportunidad detectada en AIR.PA,AIR.PA aparece por primera vez con score 69.2 y clasificación seguimiento.,2026-03-24T07:58:31.257291+01:00,False
BN.PA,new_opportunity,media,Nueva oportunidad detectada en BN.PA,BN.PA aparece por primera vez con score 62.3 y clasificación descarte.,2026-03-24T07:58:31.751937+01:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 75.2 y clasificación seguimiento.,2026-03-24T07:58:34.180633+01:00,False
CS.PA,new_opportunity,media,Nueva oportunidad detectada en CS.PA,CS.PA aparece por primera vez con score 68.0 y clasificación entrada_directa.,2026-03-24T07:58:34.382927+01:00,False
DG.PA,new_opportunity,media,Nueva oportunidad detectada en DG.PA,DG.PA aparece por primera vez con score 61.1 y clasificación descarte.,2026-03-24T07:58:34.523956+01:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 69.3 y clasificación seguimiento.,2026-03-24T07:58:36.903019+01:00,False
ML.PA,new_opportunity,media,Nueva oportunidad detectada en ML.PA,ML.PA aparece por primera vez con score 82.5 y clasificación seguimiento.,2026-03-24T07:58:40.295992+01:00,False
MC.PA,new_opportunity,media,Nueva oportunidad detectada en MC.PA,MC.PA aparece por primera vez con score 74.6 y clasificación seguimiento.,2026-03-24T07:58:40.382335+01:00,False
OR.PA,new_opportunity,media,Nueva oportunidad detectada en OR.PA,OR.PA aparece por primera vez con score 67.5 y clasificación seguimiento.,2026-03-24T07:58:40.459599+01:00,False
RI.PA,new_opportunity,media,Nueva oportunidad detectada en RI.PA,RI.PA aparece por primera vez con score 89.5 y clasificación seguimiento.,2026-03-24T07:58:43.088438+01:00,False
SAN.PA,new_opportunity,media,Nueva oportunidad detectada en SAN.PA,SAN.PA aparece por primera vez con score 77.7 y clasificación seguimiento.,2026-03-24T07:58:43.328888+01:00,False
SGO.PA,new_opportunity,media,Nueva oportunidad detectada en SGO.PA,SGO.PA aparece por primera vez con score 85.8 y clasificación entrada_directa.,2026-03-24T07:58:43.409106+01:00,False
VIV.PA,new_opportunity,media,Nueva oportunidad detectada en VIV.PA,VIV.PA aparece por primera vez con score 60.2 y clasificación descarte.,2026-03-24T07:58:46.374151+01:00,False
ACA.PA,new_opportunity,media,Nueva oportunidad detectada en ACA.PA,ACA.PA aparece por primera vez con score 67.2 y clasificación seguimiento.,2026-03-24T07:58:48.159007+01:00,False
DSY.PA,new_opportunity,media,Nueva oportunidad detectada en DSY.PA,DSY.PA aparece por primera vez con score 81.1 y clasificación seguimiento.,2026-03-24T07:58:48.617465+01:00,False
PUB.PA,new_opportunity,media,Nueva oportunidad detectada en PUB.PA,PUB.PA aparece por primera vez con score 86.2 y clasificación seguimiento.,2026-03-24T07:58:49.250042+01:00,False
RNO.PA,new_opportunity,media,Nueva oportunidad detectada en RNO.PA,RNO.PA aparece por primera vez con score 63.4 y clasificación seguimiento.,2026-03-24T07:58:49.458827+01:00,False
HEIA.AS,new_opportunity,media,Nueva oportunidad detectada en HEIA.AS,HEIA.AS aparece por primera vez con score 71.8 y clasificación seguimiento.,2026-03-24T07:58:51.647935+01:00,False
PHIA.AS,new_opportunity,media,Nueva oportunidad detectada en PHIA.AS,PHIA.AS aparece por primera vez con score 61.7 y clasificación descarte.,2026-03-24T07:58:54.113957+01:00,False
WKL.AS,new_opportunity,media,Nueva oportunidad detectada en WKL.AS,WKL.AS aparece por primera vez con score 67.5 y clasificación entrada_directa.,2026-03-24T07:58:55.254424+01:00,False
ISP.MI,new_opportunity,media,Nueva oportunidad detectada en ISP.MI,ISP.MI aparece por primera vez con score 70.3 y clasificación seguimiento.,2026-03-24T07:58:58.572466+01:00,False
G.MI,new_opportunity,media,Nueva oportunidad detectada en G.MI,G.MI aparece por primera vez con score 60.1 y clasificación descarte.,2026-03-24T07:58:59.870007+01:00,False
UCG.MI,new_opportunity,media,Nueva oportunidad detectada en UCG.MI,UCG.MI aparece por primera vez con score 67.4 y clasificación seguimiento.,2026-03-24T07:59:00.640172+01:00,False
RACE.MI,new_opportunity,media,Nueva oportunidad detectada en RACE.MI,RACE.MI aparece por primera vez con score 75.1 y clasificación seguimiento.,2026-03-24T07:59:04.066232+01:00,False
NESN.SW,new_opportunity,media,Nueva oportunidad detectada en NESN.SW,NESN.SW aparece por primera vez con score 67.5 y clasificación seguimiento.,2026-03-24T07:59:12.666636+01:00,False
UBSG.SW,new_opportunity,media,Nueva oportunidad detectada en UBSG.SW,UBSG.SW aparece por primera vez con score 72.2 y clasificación seguimiento.,2026-03-24T07:59:15.428108+01:00,False
ZURN.SW,new_opportunity,media,Nueva oportunidad detectada en ZURN.SW,ZURN.SW aparece por primera vez con score 64.8 y clasificación descarte.,2026-03-24T07:59:15.493568+01:00,False
GSK.L,new_opportunity,media,Nueva oportunidad detectada en GSK.L,GSK.L aparece por primera vez con score 62.0 y clasificación seguimiento.,2026-03-24T07:59:18.740667+01:00,False
ULVR.L,new_opportunity,media,Nueva oportunidad detectada en ULVR.L,ULVR.L aparece por primera vez con score 63.1 y clasificación descarte.,2026-03-24T07:59:18.853883+01:00,False
