Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,CPB,The Campbell's Company,SP500,Consumer Defensive,Packaged Foods,United States,USD,20.13,1.0,script-v2.0,1.0,2026-05-27T11:38:27.067330+02:00,92.8,90.4,84,96,0,1,100,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 7.75% con caída del 42.5%,fuerte,seguimiento,20.03,20.13,20.03 - 20.13,26.72,29.75,26.72 - 29.75,Pérdida del soporte en 20.03 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"The Campbell's Company está un 42.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","The Campbell's Company está un 42.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,7.75,11,20,False,84.8,1.85,8951288.0,6852000192.0,3.92,6.3,gross,29.6,29.3,0.3,13.9,6002.0,10.9,1.5,7.36,42.5,58.5,-24.7,42.5,True,False,-2.2753,True,29.8,36.3,False,26.4,-23.8,True,False,82,22,1.18,20.03,False
2,TWE.AX,TREA WINE FPO [TWE],ASX,Consumer Defensive,Beverages - Wineries & Distilleries,Australia,AUD,4.38,1.0,script-v2.0,1.0,2026-05-27T11:38:53.200447+02:00,86.2,86.9,72,100,0,7,84,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 0.54 vs 0.13 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 9.13% con caída del 48.9% | analyst_upgrade (media): Target 5.45 vs precio 4.38 (+24%), recMean 2.43, recKey buy",fuerte,seguimiento,4.09,4.12,4.09 - 4.12,5.5,7.28,5.50 - 7.28,Pérdida del soporte en 4.12 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"TREA WINE FPO [TWE] está un 48.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","TREA WINE FPO [TWE] está un 48.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Bajo SMA200 con SMA50 girando | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,9.13,10,0,False,72.4,0.54,6132865.0,1862100064.0,1.81,,,46.1,,,-9.9,3537.0,12.8,0.92,-20.64,48.9,63.3,-20.3,53.2,True,False,-0.4497,True,51.7,67.2,False,5.37,-18.4,True,False,62,22,0.79,4.12,True
3,9021.T,WEST JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,2616.0,1.0,script-v2.0,1.0,2026-05-27T11:39:09.664483+02:00,85.8,91.1,81,100,0,7,70,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 277.73 vs 240.08 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 3.73% con caída del 26.9% | analyst_upgrade (media): Target 3181.82 vs precio 2616.00 (+22%), recMean 2.64, recKey hold",fuerte,seguimiento,2485.2,2616.0,2485.20 - 2616.00,3040.45,3120.44,3040.45 - 3120.44,Pérdida del soporte en 2485.20 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"WEST JAPAN RAILWAY CO está un 26.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.2%, deuda neta/EBITDA 3.5x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","WEST JAPAN RAILWAY CO está un 26.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.2%, deuda neta/EBITDA 3.5x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Cruce alcista MACD | 🟢 Estocástico sale de sobreventa,3.73,11,20,False,35.1,1.15,2361491.0,1308535029760.0,3.48,7.0,gross,25.0,25.6,-0.5,10.2,1190499.0,9.4,0.99,7.01,26.9,24.6,-16.2,22.8,True,False,-109.5487,False,7.1,5.4,True,3090.09,-15.3,False,False,64,6,0.87,,False
4,9022.T,CENTRAL JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,3500.0,1.0,script-v2.0,1.0,2026-05-27T11:39:09.880211+02:00,85.8,89.0,81,96,0,7,76,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 465.88 vs 390.66 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 0.91% con caída del 27.5% | analyst_upgrade (media): Target 4460.00 vs precio 3500.00 (+27%), recMean 2.42, recKey buy",fuerte,seguimiento,3325.0,3500.0,3325.00 - 3500.00,4105.5,4147.67,4105.50 - 4147.67,Pérdida del soporte en 3325.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CENTRAL JAPAN RAILWAY CO está un 27.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","CENTRAL JAPAN RAILWAY CO está un 27.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Cruce alcista MACD | 🟢 base_pattern_detected,0.91,11,20,False,5.6,0.94,2803715.0,4437330165760.0,4.28,9.9,,52.2,,,11.5,3343393.0,6.1,0.66,7.62,27.5,27.3,-15.6,30.2,True,False,-141.6482,False,7.7,18.4,False,4161.62,-15.9,True,False,64,12,0.71,,False
5,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,101.4,1.0,script-v2.0,1.0,2026-05-27T11:36:37.359688+02:00,84.3,89.1,87,91,0,4,70,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.35% con caída del 34.4% | analyst_upgrade (media): Target 148.99 vs precio 101.40 (+47%), recMean 1.72, recKey buy",fuerte,seguimiento,98.94,101.4,98.94 - 101.40,120.67,131.37,120.67 - 131.37,Pérdida del soporte en 98.94 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CAPGEMINI está un 34.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","CAPGEMINI está un 34.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,3.35,10,0,False,37.2,0.81,706222.0,6643999744.0,2.29,55.8,,27.0,,,13.7,16948.0,11.1,1.48,8.41,34.4,50.9,-16.0,47.3,False,False,-7.5254,True,48.7,61.9,False,120.28,-15.7,True,False,48,22,0.53,98.94,False
6,GIS,"General Mills, Inc.",SP500,Consumer Defensive,Packaged Foods,United States,USD,33.16,1.0,script-v2.0,1.0,2026-05-27T11:38:25.559678+02:00,84.2,87.9,89,87,0,6,73,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,debt_reduction (alta): Deuda 0.0M vs 13734.8M | dividend_maintained (baja): Dividendo actual 7.36% con caída del 39.9%,fuerte,seguimiento,31.5,33.16,31.50 - 33.16,43.16,46.91,43.16 - 46.91,Pérdida del soporte en 31.50 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"General Mills, Inc. está un 39.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","General Mills, Inc. está un 39.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 base_pattern_detected,7.36,11,20,False,59.4,2.18,9446186.0,-399000000.0,-0.12,-100.0,gross,33.1,33.0,0.2,23.6,17697.0,8.1,3.2,6.15,39.9,52.5,-23.2,37.5,True,False,-3.4205,False,15.8,24.2,False,42.77,-22.5,True,False,61,12,0.85,,False
7,IP,International Paper Company,SP500,Consumer Cyclical,Packaging & Containers,United States,USD,31.96,1.0,script-v2.0,1.0,2026-05-27T11:38:28.816065+02:00,82.5,81.3,69,92,0,12,86,entrada_directa,entrada_directa,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"eps_stabilization (media): EPS 0.11 vs -4.52 (Diluted EPS) | debt_reduction (alta): Deuda 9759.0M vs 10317.0M | dividend_maintained (baja): Dividendo actual 5.79% con caída del 43.1% | analyst_upgrade (media): Target 39.36 vs precio 31.96 (+23%), recKey none",fuerte,entrada_directa,31.66,31.96,31.66 - 31.96,39.88,47.71,39.88 - 47.71,Pérdida del soporte en 31.66 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"International Paper Company está un 43.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -16.0%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: entrada_directa.","International Paper Company está un 43.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -16.0%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: entrada_directa.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,5.79,11,20,False,158.1,0.66,6904816.0,8522999552.0,2.13,-5.4,gross,29.7,29.8,-0.1,-16.0,16923.0,11.9,1.14,6.35,43.1,43.5,-19.9,48.9,True,False,-2.8707,True,65.4,54.3,False,39.34,-18.8,True,False,64,22,0.78,31.66,False
8,035420.KS,NAVER,ASIA,Communication Services,Internet Content & Information,South Korea,KRW,198800.0,1.0,script-v2.0,1.0,2026-05-27T11:39:24.681531+02:00,80.7,80.9,75,86,0,7,80,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 100.0% vs 100.0% (+0.0 pp) | dividend_maintained (baja): Dividendo actual 1.32% con caída del 32.6% | analyst_upgrade (media): Target 294740.75 vs precio 198800.00 (+48%), recMean 1.59, recKey buy",fuerte,seguimiento,195100.0,198800.0,195100.00 - 198800.00,234341.16,250750.0,234341.16 - 250750.00,Pérdida del soporte en 195100.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"NAVER está un 32.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 5.7%, deuda neta/EBITDA -1.2x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","NAVER está un 32.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 5.7%, deuda neta/EBITDA -1.2x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟢 base_pattern_detected,1.32,10,2,False,21.9,0.17,829745.0,-3653219385344.0,-1.21,27.2,gross,100.0,100.0,0.0,5.7,29717581.0,13.3,,9.32,32.6,31.9,-15.2,43.6,False,True,-9919.9413,False,28.4,34.8,False,235365.21,-15.5,True,False,68,12,0.8,195100.0,False
9,CSL.AX,CSL FPO [CSL],ASX,Healthcare,Biotechnology,Australia,AUD,99.26,1.0,script-v2.0,1.0,2026-05-27T11:38:36.691451+02:00,79.2,72.3,84,62,0,7,100,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.17 vs 5.45 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 4.29% con caída del 64.0% | analyst_upgrade (media): Target 146.69 vs precio 99.26 (+48%), recMean 2.19, recKey buy",fuerte,seguimiento,94.76,99.26,94.76 - 99.26,168.95,234.42,168.95 - 234.42,Pérdida del soporte en 94.76 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"CSL FPO [CSL] está un 64.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.1x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","CSL FPO [CSL] está un 64.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.1x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 Estocástico sale de sobreventa | 🟢 base_pattern_detected,4.29,11,20,False,45.5,0.54,1532533.0,9992999936.0,2.06,,gross,51.9,52.1,-0.2,6.7,47537.0,11.5,1.84,12.09,64.0,67.1,-41.2,27.2,True,False,-21.6712,False,19.7,14.8,True,164.71,-39.7,True,False,82,18,0.52,94.76,False
10,DSY.PA,DASSAULT SYSTEMES,EUROSTOXX,Technology,Software - Application,France,EUR,20.08,1.0,script-v2.0,1.0,2026-05-27T11:36:51.286025+02:00,79.1,83.5,100,69,0,6,66,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,debt_reduction (alta): Deuda 2479.4M vs 3169.2M | dividend_maintained (baja): Dividendo actual 1.34% con caída del 40.7%,razonable,seguimiento,18.01,18.39,18.01 - 18.39,22.55,28.81,22.55 - 28.81,Pérdida del soporte en 18.01 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"DASSAULT SYSTEMES está un 40.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.4%, deuda neta/EBITDA -1.4x. Técnicamente 🟢 Bajo SMA200 con SMA50 girando, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.","DASSAULT SYSTEMES está un 40.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.4%, deuda neta/EBITDA -1.4x. Técnicamente 🟢 Bajo SMA200 con SMA50 girando, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.",🟢 Bajo SMA200 con SMA50 girando | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,1.34,11,20,False,28.3,0.27,2728287.0,-2395500032.0,-1.43,-21.8,gross,83.9,83.8,0.0,13.4,26371.0,21.8,2.87,14.62,40.7,50.2,-11.0,61.0,False,False,-1.2409,True,83.6,88.7,False,22.27,-9.8,True,True,33,33,0.62,18.01,True
