Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,89.74,1.0,script-v2.0,1.0,2026-06-23T11:29:10.256063+02:00,92.3,96.7,93,100,0,4,79,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.79% con caída del 41.4% | analyst_upgrade (media): Target 148.34 vs precio 89.74 (+65%), recMean 1.76, recKey buy",fuerte,seguimiento,86.2,89.74,86.20 - 89.74,114.79,130.09,114.79 - 130.09,Pérdida del soporte en 86.20 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"CAPGEMINI está un 41.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟡 MACD convergiendo. Clasificación: seguimiento.","CAPGEMINI está un 41.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟡 MACD convergiendo. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟢 Estocástico sale de sobreventa | 🟢 base_pattern_detected,3.79,11,20,False,37.2,0.81,729112.0,6643999744.0,2.29,55.8,,27.0,,,13.7,14967.0,9.8,1.31,7.45,41.4,52.6,-21.8,38.2,False,True,-7.2199,False,18.0,13.8,True,114.01,-21.3,True,False,61,18,0.79,86.2,False
2,RI.PA,PERNOD RICARD,EUROSTOXX,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,64.24,1.0,script-v2.0,1.0,2026-06-23T11:29:17.729915+02:00,86.5,88.3,83,93,0,7,81,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 7.32% con caída del 40.2% | analyst_upgrade (media): Target 86.53 vs precio 64.24 (+35%), recMean 2.37, recKey buy",fuerte,seguimiento,61.51,63.81,61.51 - 63.81,73.97,91.33,73.97 - 91.33,Pérdida del soporte en 61.51 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"PERNOD RICARD está un 40.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Volumen creciente. Clasificación: seguimiento.","PERNOD RICARD está un 40.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Volumen creciente. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Volumen creciente | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,7.32,10,0,False,84.0,0.82,785379.0,11203999744.0,3.89,8.0,,58.4,,,8.6,16176.0,11.5,1.04,9.8,40.2,50.9,-13.2,54.6,False,False,-3.97,True,76.8,71.2,False,73.08,-12.1,True,False,59,22,1.34,61.51,False
3,9022.T,CENTRAL JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,3346.0,1.0,script-v2.0,1.0,2026-06-23T11:31:21.175277+02:00,85.2,87.7,77,97,0,7,78,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 570.84 vs 465.88 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 0.96% con caída del 30.7% | analyst_upgrade (media): Target 4376.67 vs precio 3346.00 (+31%), recMean 2.42, recKey buy",fuerte,seguimiento,3272.5,3346.0,3272.50 - 3346.00,4105.5,4112.07,4105.50 - 4112.07,Pérdida del soporte en 3272.50 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CENTRAL JAPAN RAILWAY CO está un 30.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","CENTRAL JAPAN RAILWAY CO está un 30.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 base_pattern_detected,0.96,11,20,False,5.6,0.94,3130990.0,4437330165760.0,4.28,11.6,,52.2,,,11.5,3189615.0,5.9,0.63,7.35,30.7,30.5,-18.6,41.4,False,False,-223.9921,False,45.9,25.2,False,4087.97,-18.2,True,False,66,12,1.1,3272.5,False
4,T,AT&T Inc.,SP500,Communication Services,Telecom Services,United States,USD,22.1,1.0,script-v2.0,1.0,2026-06-23T11:30:00.901131+02:00,84.6,85.8,89,83,0,4,81,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 5.02% con caída del 25.8% | analyst_upgrade (media): Target 30.28 vs precio 22.10 (+37%), recMean 1.92, recKey buy",fuerte,seguimiento,21.0,22.1,21.00 - 22.10,25.32,25.66,25.32 - 25.66,Pérdida del soporte en 21.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"AT&T Inc. está un 25.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.4%, deuda neta/EBITDA 3.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","AT&T Inc. está un 25.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.4%, deuda neta/EBITDA 3.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Cruce alcista MACD | 🟢 Volumen creciente | 🟢 Estocástico sale de sobreventa,5.02,11,20,False,36.5,1.25,41342230.0,147786995712.0,3.33,0.8,gross,59.4,59.6,-0.2,18.4,153558.0,7.3,1.4,7.19,25.8,24.1,-13.9,31.1,True,False,-0.8783,False,4.0,4.0,True,25.41,-13.0,False,False,75,6,1.45,,False
5,4568.T,DAIICHI SANKYO COMPANY LIMITED,ASIA,Healthcare,Drug Manufacturers - General,Japan,JPY,2520.0,1.0,script-v2.0,1.0,2026-06-23T11:31:15.580176+02:00,84.6,89.5,98,82,0,4,70,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.97% con caída del 39.7% | analyst_upgrade (media): Target 4205.29 vs precio 2520.00 (+67%), recMean 1.41, recKey strong_buy",fuerte,seguimiento,2470.25,2520.0,2470.25 - 2520.00,3143.68,3551.3,3143.68 - 3551.30,Pérdida del soporte en 2470.25 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"DAIICHI SANKYO COMPANY LIMITED está un 39.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.8%, deuda neta/EBITDA -0.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","DAIICHI SANKYO COMPANY LIMITED está un 39.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.8%, deuda neta/EBITDA -0.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,3.97,11,20,False,55.6,0.18,8651819.0,-149326004224.0,-0.49,49.4,,68.5,,,15.8,4585526.0,17.9,2.76,14.56,39.7,58.1,-19.8,45.3,False,False,-186.1645,True,41.1,44.9,False,3082.35,-18.2,True,False,48,22,0.88,2470.25,False
6,0700.HK,TENCENT,ASIA,Communication Services,Internet Content & Information,China,HKD,414.8,1.0,script-v2.0,1.0,2026-06-23T11:31:30.642638+02:00,83.3,90.4,100,82,0,7,62,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.30 vs 6.28 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.28% con caída del 39.3% | analyst_upgrade (media): Target 706.28 vs precio 414.80 (+70%), recMean 1.33, recKey strong_buy",razonable,seguimiento,394.06,414.8,394.06 - 414.80,558.32,580.55,558.32 - 580.55,Pérdida del soporte en 394.06 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TENCENT está un 39.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 20.5%, deuda neta/EBITDA -0.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","TENCENT está un 39.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 20.5%, deuda neta/EBITDA -0.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 base_pattern_detected,1.28,11,19,False,17.1,0.33,29131036.0,-54203973632.0,-0.19,,gross,56.4,56.9,-0.5,20.5,3738228.0,14.8,2.87,13.96,39.3,38.6,-25.7,34.3,False,False,-33.75,False,1.7,9.5,False,545.94,-24.0,True,False,50,12,0.98,,False
7,CPB,The Campbell's Company,SP500,Consumer Defensive,Packaged Foods,United States,USD,20.4,1.0,script-v2.0,1.0,2026-06-23T11:30:46.034778+02:00,83.1,88.1,79,96,0,4,68,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,margin_stabilization (media): Margen gross 27.5% vs 28.0% (-0.5 pp) | dividend_maintained (baja): Dividendo actual 7.65% con caída del 40.3%,razonable,seguimiento,20.17,20.4,20.17 - 20.40,25.87,29.04,25.87 - 29.04,Pérdida del soporte en 20.17 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"The Campbell's Company está un 40.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.4%, deuda neta/EBITDA 4.1x. Técnicamente 🟢 Bajo SMA200 con SMA50 girando, 🟢 Volumen creciente. Clasificación: seguimiento.","The Campbell's Company está un 40.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.4%, deuda neta/EBITDA 4.1x. Técnicamente 🟢 Bajo SMA200 con SMA50 girando, 🟢 Volumen creciente. Clasificación: seguimiento.",🟢 Bajo SMA200 con SMA50 girando | 🟢 Volumen creciente | 🟢 Cerca de soporte | 🟢 base_pattern_detected,7.65,11,20,False,76.5,1.82,9427079.0,6934000000.0,4.07,3.7,gross,29.2,28.8,0.4,15.4,6083.0,10.0,1.51,7.64,40.3,58.0,-21.2,39.6,False,False,-1.6917,False,0.7,13.2,False,25.41,-19.7,True,False,56,12,2.28,20.17,True
8,9021.T,WEST JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,2629.5,1.0,script-v2.0,1.0,2026-06-23T11:31:20.259175+02:00,82.8,91.1,81,100,0,4,58,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 277.73 vs 240.08 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 3.71% con caída del 26.5%,razonable,seguimiento,2570.0,2629.5,2570.00 - 2629.50,3040.45,3051.68,3040.45 - 3051.68,Pérdida del soporte en 2570.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"WEST JAPAN RAILWAY CO está un 26.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.2%, deuda neta/EBITDA 3.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","WEST JAPAN RAILWAY CO está un 26.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.2%, deuda neta/EBITDA 3.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza,3.71,11,20,False,35.1,1.15,2748672.0,1308535029760.0,3.48,5.4,gross,25.0,25.6,-0.5,10.2,1196643.0,9.5,0.99,6.99,26.5,24.3,-13.8,48.8,False,False,-147.7487,True,86.1,77.2,False,3023.73,-13.0,False,False,48,10,0.87,2570.0,False
9,DSY.PA,DASSAULT SYSTEMES,EUROSTOXX,Technology,Software - Application,France,EUR,17.285,1.0,script-v2.0,1.0,2026-06-23T11:29:22.731972+02:00,82.2,84.5,100,71,0,9,75,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"debt_reduction (alta): Deuda 2479.4M vs 3169.2M | dividend_maintained (baja): Dividendo actual 1.56% con caída del 47.9% | analyst_upgrade (media): Target 23.02 vs precio 17.29 (+33%), recMean 2.57, recKey hold",fuerte,seguimiento,15.61,17.28,15.61 - 17.28,21.79,28.19,21.79 - 28.19,Pérdida del soporte en 15.61 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"DASSAULT SYSTEMES está un 47.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.4%, deuda neta/EBITDA -1.4x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟡 MACD convergiendo. Clasificación: seguimiento.","DASSAULT SYSTEMES está un 47.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.4%, deuda neta/EBITDA -1.4x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟡 MACD convergiendo. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟡 MACD convergiendo | 🟢 Bajo SMA200 con SMA50 girando | 🟢 Estocástico sale de sobreventa | 🟢 base_pattern_detected,1.56,11,20,False,28.3,0.27,2667046.0,-2395500032.0,-1.43,-21.8,gross,83.9,83.8,0.0,13.4,22712.0,18.8,2.47,12.01,47.9,57.1,-20.7,38.7,False,True,-1.3191,False,12.9,10.1,True,21.34,-19.0,True,False,57,18,0.81,15.61,True
10,TWE.AX,TREA WINE FPO [TWE],ASX,Consumer Defensive,Beverages - Wineries & Distilleries,Australia,AUD,4.62,1.0,script-v2.0,1.0,2026-06-23T11:31:08.576329+02:00,82.0,86.9,72,100,0,4,67,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 0.54 vs 0.13 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 8.66% con caída del 46.1%,razonable,seguimiento,4.41,4.49,4.41 - 4.49,5.21,7.28,5.21 - 7.28,Pérdida del soporte en 4.49 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"TREA WINE FPO [TWE] está un 46.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Bajo SMA200 con SMA50 girando, 🟢 Cerca de soporte. Clasificación: seguimiento.","TREA WINE FPO [TWE] está un 46.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Bajo SMA200 con SMA50 girando, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Bajo SMA200 con SMA50 girando | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,8.66,10,0,False,72.4,0.54,4975233.0,1862100064.0,1.81,,,46.1,,,-9.9,3730.0,13.7,0.97,-21.44,46.1,61.3,-11.4,52.4,False,False,-0.2521,False,60.2,67.3,False,5.07,-9.0,True,True,44,23,1.05,4.49,True
