Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
HEIA.AS,new_opportunity,media,Nueva oportunidad detectada en HEIA.AS,HEIA.AS aparece por primera vez con score 60.5 y clasificación seguimiento.,2026-08-15T06:22:33.011597+02:00,False
PG,new_opportunity,media,Nueva oportunidad detectada en PG,PG aparece por primera vez con score 61.5 y clasificación descarte.,2026-08-15T06:23:17.065073+02:00,False
PEP,new_opportunity,media,Nueva oportunidad detectada en PEP,PEP aparece por primera vez con score 60.2 y clasificación descarte.,2026-08-15T06:23:17.677975+02:00,False
T,new_opportunity,media,Nueva oportunidad detectada en T,T aparece por primera vez con score 68.3 y clasificación seguimiento.,2026-08-15T06:23:23.824809+02:00,False
LOW,new_opportunity,media,Nueva oportunidad detectada en LOW,LOW aparece por primera vez con score 69.8 y clasificación entrada_directa.,2026-08-15T06:23:34.046936+02:00,False
ED,new_opportunity,media,Nueva oportunidad detectada en ED,ED aparece por primera vez con score 60.6 y clasificación seguimiento.,2026-08-15T06:23:34.178387+02:00,False
MCD,new_opportunity,media,Nueva oportunidad detectada en MCD,MCD aparece por primera vez con score 66.5 y clasificación entrada_directa.,2026-08-15T06:23:35.077585+02:00,False
IBM,new_opportunity,media,Nueva oportunidad detectada en IBM,IBM aparece por primera vez con score 62.7 y clasificación entrada_escalada.,2026-08-15T06:23:49.161460+02:00,False
GIS,new_opportunity,media,Nueva oportunidad detectada en GIS,GIS aparece por primera vez con score 66.9 y clasificación seguimiento.,2026-08-15T06:24:14.709717+02:00,False
CPB,new_opportunity,media,Nueva oportunidad detectada en CPB,CPB aparece por primera vez con score 76.5 y clasificación seguimiento.,2026-08-15T06:24:17.393734+02:00,False
CSL.AX,new_opportunity,media,Nueva oportunidad detectada en CSL.AX,CSL.AX aparece por primera vez con score 73.2 y clasificación seguimiento.,2026-08-15T06:24:27.831810+02:00,False
FMG.AX,new_opportunity,media,Nueva oportunidad detectada en FMG.AX,FMG.AX aparece por primera vez con score 78.3 y clasificación seguimiento.,2026-08-15T06:24:33.851812+02:00,False
MGR.AX,new_opportunity,media,Nueva oportunidad detectada en MGR.AX,MGR.AX aparece por primera vez con score 63.0 y clasificación seguimiento.,2026-08-15T06:24:44.461407+02:00,False
TWE.AX,new_opportunity,media,Nueva oportunidad detectada en TWE.AX,TWE.AX aparece por primera vez con score 61.0 y clasificación seguimiento.,2026-08-15T06:24:46.271645+02:00,False
7203.T,new_opportunity,media,Nueva oportunidad detectada en 7203.T,7203.T aparece por primera vez con score 76.3 y clasificación seguimiento.,2026-08-15T06:24:47.987210+02:00,False
4503.T,new_opportunity,media,Nueva oportunidad detectada en 4503.T,4503.T aparece por primera vez con score 60.6 y clasificación seguimiento.,2026-08-15T06:24:55.383778+02:00,False
4568.T,new_opportunity,media,Nueva oportunidad detectada en 4568.T,4568.T aparece por primera vez con score 80.1 y clasificación seguimiento.,2026-08-15T06:24:55.909526+02:00,False
7751.T,new_opportunity,media,Nueva oportunidad detectada en 7751.T,7751.T aparece por primera vez con score 60.6 y clasificación seguimiento.,2026-08-15T06:24:58.780545+02:00,False
8031.T,new_opportunity,media,Nueva oportunidad detectada en 8031.T,8031.T aparece por primera vez con score 67.5 y clasificación seguimiento.,2026-08-15T06:25:00.663186+02:00,False
9021.T,new_opportunity,media,Nueva oportunidad detectada en 9021.T,9021.T aparece por primera vez con score 83.2 y clasificación seguimiento.,2026-08-15T06:25:03.102543+02:00,False
9020.T,new_opportunity,media,Nueva oportunidad detectada en 9020.T,9020.T aparece por primera vez con score 65.4 y clasificación seguimiento.,2026-08-15T06:25:03.326756+02:00,False
9022.T,new_opportunity,media,Nueva oportunidad detectada en 9022.T,9022.T aparece por primera vez con score 77.3 y clasificación seguimiento.,2026-08-15T06:25:04.461654+02:00,False
3382.T,new_opportunity,media,Nueva oportunidad detectada en 3382.T,3382.T aparece por primera vez con score 66.6 y clasificación seguimiento.,2026-08-15T06:25:06.806249+02:00,False
8002.T,new_opportunity,media,Nueva oportunidad detectada en 8002.T,8002.T aparece por primera vez con score 68.1 y clasificación seguimiento.,2026-08-15T06:25:07.247145+02:00,False
0016.HK,new_opportunity,media,Nueva oportunidad detectada en 0016.HK,0016.HK aparece por primera vez con score 73.0 y clasificación seguimiento.,2026-08-15T06:25:09.727965+02:00,False
0006.HK,new_opportunity,media,Nueva oportunidad detectada en 0006.HK,0006.HK aparece por primera vez con score 64.9 y clasificación seguimiento.,2026-08-15T06:25:13.369190+02:00,False
0066.HK,new_opportunity,media,Nueva oportunidad detectada en 0066.HK,0066.HK aparece por primera vez con score 68.1 y clasificación seguimiento.,2026-08-15T06:25:14.235715+02:00,False
0700.HK,new_opportunity,media,Nueva oportunidad detectada en 0700.HK,0700.HK aparece por primera vez con score 80.5 y clasificación seguimiento.,2026-08-15T06:25:17.634757+02:00,False
1038.HK,new_opportunity,media,Nueva oportunidad detectada en 1038.HK,1038.HK aparece por primera vez con score 62.1 y clasificación seguimiento.,2026-08-15T06:25:17.653729+02:00,False
1299.HK,new_opportunity,media,Nueva oportunidad detectada en 1299.HK,1299.HK aparece por primera vez con score 73.0 y clasificación seguimiento.,2026-08-15T06:25:18.482060+02:00,False
035420.KS,new_opportunity,media,Nueva oportunidad detectada en 035420.KS,035420.KS aparece por primera vez con score 71.4 y clasificación seguimiento.,2026-08-15T06:25:21.198055+02:00,False
000660.KS,new_opportunity,media,Nueva oportunidad detectada en 000660.KS,000660.KS aparece por primera vez con score 60.8 y clasificación pendiente_confirmacion.,2026-08-15T06:25:22.134058+02:00,False
Z74.SI,new_opportunity,media,Nueva oportunidad detectada en Z74.SI,Z74.SI aparece por primera vez con score 67.7 y clasificación seguimiento.,2026-08-15T06:25:26.374531+02:00,False
