Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 70.2 y clasificación seguimiento.,2026-06-06T08:48:36.112957+02:00,False
BAYN.DE,new_opportunity,media,Nueva oportunidad detectada en BAYN.DE,BAYN.DE aparece por primera vez con score 63.0 y clasificación descarte.,2026-06-06T08:48:36.247679+02:00,False
DTE.DE,new_opportunity,media,Nueva oportunidad detectada en DTE.DE,DTE.DE aparece por primera vez con score 63.4 y clasificación seguimiento.,2026-06-06T08:48:38.839137+02:00,False
FRE.DE,new_opportunity,media,Nueva oportunidad detectada en FRE.DE,FRE.DE aparece por primera vez con score 79.3 y clasificación entrada_directa.,2026-06-06T08:48:39.316270+02:00,False
HEN3.DE,new_opportunity,media,Nueva oportunidad detectada en HEN3.DE,HEN3.DE aparece por primera vez con score 80.4 y clasificación seguimiento.,2026-06-06T08:48:41.644439+02:00,False
VOW3.DE,new_opportunity,media,Nueva oportunidad detectada en VOW3.DE,VOW3.DE aparece por primera vez con score 60.8 y clasificación descarte.,2026-06-06T08:48:42.020737+02:00,False
MUV2.DE,new_opportunity,media,Nueva oportunidad detectada en MUV2.DE,MUV2.DE aparece por primera vez con score 81.8 y clasificación seguimiento.,2026-06-06T08:48:42.275279+02:00,False
SAP.DE,new_opportunity,media,Nueva oportunidad detectada en SAP.DE,SAP.DE aparece por primera vez con score 70.8 y clasificación seguimiento.,2026-06-06T08:48:44.666971+02:00,False
ADS.DE,new_opportunity,media,Nueva oportunidad detectada en ADS.DE,ADS.DE aparece por primera vez con score 63.0 y clasificación seguimiento.,2026-06-06T08:48:44.796877+02:00,False
DBK.DE,new_opportunity,media,Nueva oportunidad detectada en DBK.DE,DBK.DE aparece por primera vez con score 70.8 y clasificación seguimiento.,2026-06-06T08:48:45.529335+02:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 72.6 y clasificación seguimiento.,2026-06-06T08:48:47.722486+02:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 77.7 y clasificación seguimiento.,2026-06-06T08:48:48.130961+02:00,False
AIR.PA,new_opportunity,media,Nueva oportunidad detectada en AIR.PA,AIR.PA aparece por primera vez con score 68.5 y clasificación seguimiento.,2026-06-06T08:48:50.798869+02:00,False
BN.PA,new_opportunity,media,Nueva oportunidad detectada en BN.PA,BN.PA aparece por primera vez con score 70.1 y clasificación seguimiento.,2026-06-06T08:48:50.912480+02:00,False
DG.PA,new_opportunity,media,Nueva oportunidad detectada en DG.PA,DG.PA aparece por primera vez con score 64.3 y clasificación seguimiento.,2026-06-06T08:48:53.722515+02:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 88.0 y clasificación seguimiento.,2026-06-06T08:48:53.809320+02:00,False
