Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,CPB,The Campbell's Company,SP500,Consumer Defensive,Packaged Foods,United States,USD,20.05,1.0,script-v2.0,1.0,2026-05-22T10:56:01.210662+02:00,91.6,90.4,84,96,0,1,95,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 7.78% con caída del 42.7%,fuerte,seguimiento,19.05,20.05,19.05 - 20.05,26.83,29.75,26.83 - 29.75,Pérdida del soporte en 19.05 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"The Campbell's Company está un 42.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","The Campbell's Company está un 42.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,7.78,11,20,False,84.8,1.85,8840014.0,6852000192.0,3.92,6.3,gross,29.6,29.3,0.3,13.9,5978.0,10.9,1.49,7.34,42.7,58.7,-25.3,38.9,True,False,-2.36,True,25.7,22.1,False,26.68,-24.8,True,False,73,22,1.22,,False
2,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,102.7,1.0,script-v2.0,1.0,2026-05-22T10:54:11.924798+02:00,89.5,90.7,87,94,0,4,86,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.31% con caída del 33.5% | analyst_upgrade (media): Target 148.99 vs precio 102.70 (+45%), recMean 1.72, recKey buy",fuerte,seguimiento,98.94,102.49,98.94 - 102.49,120.97,131.37,120.97 - 131.37,Pérdida del soporte en 98.94 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CAPGEMINI está un 33.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","CAPGEMINI está un 33.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,3.31,10,0,False,37.2,0.81,739446.0,6643999744.0,2.29,55.8,,27.0,,,13.7,17165.0,11.2,1.5,8.3,33.5,50.3,-15.1,50.5,True,False,-7.8315,True,51.8,49.2,False,120.9,-15.1,True,False,64,22,0.61,98.94,False
3,9022.T,CENTRAL JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,3553.0,1.0,script-v2.0,1.0,2026-05-22T10:56:47.047331+02:00,89.5,89.0,81,96,0,7,91,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 465.88 vs 390.66 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 0.90% con caída del 26.4% | analyst_upgrade (media): Target 4497.50 vs precio 3553.00 (+27%), recMean 2.42, recKey buy",fuerte,seguimiento,3551.5,3553.0,3551.50 - 3553.00,4105.5,4145.72,4105.50 - 4145.72,Pérdida del soporte en 3551.50 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CENTRAL JAPAN RAILWAY CO está un 26.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","CENTRAL JAPAN RAILWAY CO está un 26.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟢 Estocástico sale de sobreventa | 🟢 base_pattern_detected,0.9,11,20,False,5.6,0.94,2810125.0,4437330165760.0,4.28,9.9,,52.2,,,11.5,3394022.0,6.2,0.67,7.61,26.4,26.2,-14.3,32.7,False,True,-116.1637,False,12.8,6.5,True,4171.85,-14.8,True,False,73,18,0.81,3551.5,False
4,GIS,"General Mills, Inc.",SP500,Consumer Defensive,Packaged Foods,United States,USD,33.47,1.0,script-v2.0,1.0,2026-05-22T10:56:00.931888+02:00,86.0,87.9,89,87,0,6,80,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,debt_reduction (alta): Deuda 0.0M vs 13734.8M | dividend_maintained (baja): Dividendo actual 7.29% con caída del 39.4%,fuerte,seguimiento,31.8,33.47,31.80 - 33.47,43.31,46.91,43.31 - 46.91,Pérdida del soporte en 31.80 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"General Mills, Inc. está un 39.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","General Mills, Inc. está un 39.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 base_pattern_detected,7.29,11,20,False,59.4,2.18,9289385.0,-399000000.0,-0.12,-100.0,gross,33.1,33.0,0.2,23.6,17862.0,8.2,3.23,6.2,39.4,52.0,-22.7,39.0,True,False,-3.4311,False,25.2,27.5,False,43.14,-22.4,True,False,68,12,0.97,,False
5,RI.PA,PERNOD RICARD,EUROSTOXX,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,64.88,1.0,script-v2.0,1.0,2026-05-22T10:54:20.818496+02:00,85.1,87.8,83,92,0,7,77,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 7.24% con caída del 39.6% | analyst_upgrade (media): Target 87.03 vs precio 64.88 (+34%), recMean 2.32, recKey buy",fuerte,seguimiento,61.79,64.71,61.79 - 64.71,77.51,91.33,77.51 - 91.33,Pérdida del soporte en 61.79 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"PERNOD RICARD está un 39.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Cruce alcista MACD, 🟢 Cerca de soporte. Clasificación: seguimiento.","PERNOD RICARD está un 39.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Cruce alcista MACD, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,7.24,10,0,False,84.0,0.82,831851.0,11203999744.0,3.89,8.0,,58.4,,,8.6,16337.0,11.6,1.06,9.88,39.6,50.9,-16.3,53.9,True,False,-4.7862,True,73.7,63.5,False,76.67,-15.4,True,False,55,22,0.5,61.79,False
6,TWE.AX,TREA WINE FPO [TWE],ASX,Consumer Defensive,Beverages - Wineries & Distilleries,Australia,AUD,4.5,1.0,script-v2.0,1.0,2026-05-22T10:56:29.156082+02:00,84.5,86.9,72,100,0,7,77,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 0.54 vs 0.13 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 8.89% con caída del 47.5% | analyst_upgrade (media): Target 5.45 vs precio 4.50 (+21%), recMean 2.43, recKey buy",fuerte,seguimiento,4.06,4.12,4.06 - 4.12,5.54,7.28,5.54 - 7.28,Pérdida del soporte en 4.12 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"TREA WINE FPO [TWE] está un 47.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","TREA WINE FPO [TWE] está un 47.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,8.89,10,0,False,72.4,0.54,6226511.0,1862100064.0,1.81,,,46.1,,,-9.9,3633.0,13.2,0.94,-20.95,47.5,62.3,-18.8,61.9,True,False,-0.4887,True,80.4,83.2,False,5.46,-17.5,True,False,55,22,1.14,4.12,False
7,0700.HK,TENCENT,ASIA,Communication Services,Internet Content & Information,China,HKD,441.4,1.0,script-v2.0,1.0,2026-05-22T10:56:56.500950+02:00,83.5,84.6,99,72,0,7,80,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.30 vs 6.28 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.20% con caída del 35.4% | analyst_upgrade (media): Target 708.16 vs precio 441.40 (+60%), recMean 1.35, recKey strong_buy",fuerte,seguimiento,419.33,441.4,419.33 - 441.40,570.49,580.55,570.49 - 580.55,Pérdida del soporte en 419.33 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TENCENT está un 35.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 20.5%, deuda neta/EBITDA -0.2x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","TENCENT está un 35.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 20.5%, deuda neta/EBITDA -0.2x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 base_pattern_detected,1.2,11,19,False,17.1,0.33,27836539.0,-54203973632.0,-0.19,,gross,56.4,56.9,-0.5,20.5,3987436.0,15.9,3.07,14.15,35.4,34.6,-22.6,36.3,True,False,-31.6996,False,8.1,13.8,False,567.28,-22.2,True,False,68,12,0.93,,False
8,IP,International Paper Company,SP500,Consumer Cyclical,Packaging & Containers,United States,USD,31.5,1.0,script-v2.0,1.0,2026-05-22T10:56:04.086768+02:00,83.0,83.9,69,97,0,12,80,entrada_directa,entrada_directa,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"eps_stabilization (media): EPS 0.11 vs -4.52 (Diluted EPS) | debt_reduction (alta): Deuda 9759.0M vs 10317.0M | dividend_maintained (baja): Dividendo actual 5.87% con caída del 43.9% | analyst_upgrade (media): Target 39.36 vs precio 31.50 (+25%), recMean 1.75, recKey buy",fuerte,entrada_directa,29.45,31.5,29.45 - 31.50,40.61,47.71,40.61 - 47.71,Pérdida del soporte en 29.45 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"International Paper Company está un 43.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -16.0%, deuda neta/EBITDA 2.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.","International Paper Company está un 43.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -16.0%, deuda neta/EBITDA 2.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 base_pattern_detected,5.87,11,20,False,158.1,0.66,6963279.0,8522999552.0,2.13,-5.4,gross,29.7,29.8,-0.1,-16.0,16680.0,11.8,1.13,6.29,43.9,45.1,-22.4,44.2,True,False,-2.9741,False,46.1,26.6,False,40.3,-21.8,True,False,68,12,0.77,29.45,False
9,DSY.PA,DASSAULT SYSTEMES,EUROSTOXX,Technology,Software - Application,France,EUR,20.22,1.0,script-v2.0,1.0,2026-05-22T10:54:26.737395+02:00,82.1,81.1,95,69,0,6,85,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,debt_reduction (alta): Deuda 2479.4M vs 3169.2M | dividend_maintained (baja): Dividendo actual 1.34% con caída del 41.2%,fuerte,seguimiento,18.25,18.51,18.25 - 18.51,22.95,29.24,22.95 - 29.24,Pérdida del soporte en 18.25 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"DASSAULT SYSTEMES está un 41.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.4%, deuda neta/EBITDA -1.4x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","DASSAULT SYSTEMES está un 41.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.4%, deuda neta/EBITDA -1.4x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Bajo SMA200 con SMA50 girando | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected | 🟡 trendline_break,1.34,10,0,False,28.3,0.27,2993504.0,-2395500032.0,-1.43,-21.8,gross,83.9,83.8,0.0,13.4,26555.0,22.0,2.89,14.34,41.2,50.5,-11.9,62.0,True,False,-1.445,True,77.8,74.1,False,22.74,-11.1,True,True,57,28,0.75,18.25,True
10,3382.T,SEVEN & I HOLDINGS CO LTD,ASIA,Consumer Defensive,Grocery Stores,Japan,JPY,1860.5,1.0,script-v2.0,1.0,2026-05-22T10:56:46.969855+02:00,81.2,76.9,71,82,0,12,94,entrada_directa,entrada_directa,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"eps_stabilization (media): EPS 118.80 vs 66.61 (annual_eps_fallback) | debt_reduction (alta): Deuda 3793778.1M vs 4370155.0M | dividend_maintained (baja): Dividendo actual 3.22% con caída del 23.0% | analyst_upgrade (media): Target 2372.00 vs precio 1860.50 (+27%), recMean 2.33, recKey buy",fuerte,entrada_directa,1839.0,1860.5,1839.00 - 1860.50,2051.82,2054.45,2051.82 - 2054.45,Pérdida del soporte en 1839.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"SEVEN & I HOLDINGS CO LTD está un 23.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 3.6x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.","SEVEN & I HOLDINGS CO LTD está un 23.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 3.6x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,3.22,11,20,False,42.1,1.04,7174846.0,3355144126464.0,3.56,-13.2,gross,16.2,28.1,-11.9,7.6,4300997.0,15.7,1.19,8.23,23.0,28.9,-9.3,39.1,True,False,-59.366,False,23.7,45.8,False,2059.14,-9.6,True,False,77,17,0.97,1839.0,False
