Ticker,Nombre,Mercado,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Score_Tecnico_Base,Score_Tecnico_Bonus,Vol_Medio_Diario,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Variacion_Margen_pp,EV_EBITDA,Caida_Max_Multianual_%,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Paso_Filtro,hard_rules_applied,Capa1_Status,Base_Classification,Causal_Classification,Causal_Confidence,Problem_Type,Causal_Justification,Recovery_Status,Recovery_Signals,Technical_Status,Final_Classification,Entry_Zone_Min,Entry_Zone_Max,Entry_Zone,Exit_Zone_Min,Exit_Zone_Max,Exit_Zone,Invalidation_Conditions,Estimated_Horizon_Months,Short_Explanation,Summary_Explanation,Estado,Error
0700.HK,TENCENT,ASIA,1.0,script-v2.0,1.0,2026-09-26T12:41:00.583803+02:00,84.2,86.6,93.0,81.0,0.0,7.0,77.0,55.0,22.0,26987434.0,0.04,14.4,-0.7,13.57,35.3,-18.5716,True,39.6,44.3,False,489.24,-10.8,True,False,True,,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 57.8% vs 56.9% (+0.9 pp) | dividend_maintained (baja): Dividendo actual 1.21% con caída del 36.1% | analyst_upgrade (media): Target 662.67 vs precio 436.60 (+52%), recMean 1.39, recKey strong_buy",fuerte,seguimiento,435.96,436.6,435.96 - 436.60,499.07,580.55,499.07 - 580.55,Pérdida del soporte en 435.96 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TENCENT está un 36.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 19.9%, deuda neta/EBITDA 0.0x. Técnicamente 🟢 Cruce alcista MACD, 🟢 Cerca de soporte. Clasificación: seguimiento.","TENCENT está un 36.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 19.9%, deuda neta/EBITDA 0.0x. Técnicamente 🟢 Cruce alcista MACD, 🟢 Cerca de soporte. Clasificación: seguimiento.",OK,
LOW,"Lowe's Companies, Inc.",SP500,1.0,script-v2.0,1.0,2026-09-26T12:39:46.237275+02:00,83.8,83.1,74.0,91.0,0.0,15.0,86.0,68.0,18.0,3059115.0,3.05,-1.2,-0.1,11.4,34.7,-10.102,False,12.1,11.9,True,230.89,-18.0,True,False,True,,pass,entrada_directa,pendiente,0.0,desconocido,Pendiente de implementar,confirmada,"margin_stabilization (media): Margen gross 33.0% vs 32.7% (+0.4 pp) | eps_stabilization (media): EPS 4.27 vs 2.90 (Diluted EPS) | debt_reduction (alta): Deuda 42031.0M vs 42540.0M | dividend_maintained (baja): Dividendo actual 2.64% con caída del 35.4% | analyst_upgrade (media): Target 251.09 vs precio 189.28 (+33%), recMean 1.86, recKey buy",fuerte,entrada_directa,188.22,189.28,188.22 - 189.28,231.32,249.1,231.32 - 249.10,Pérdida del soporte en 188.22 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"Lowe's Companies, Inc. está un 35.4% por debajo de su máximo 52s. Fundamentalmente sólida con deuda neta/EBITDA 3.0x, dividendo 2.6%. Técnicamente 🔵 RSI en sobreventa, 🟡 MACD convergiendo. Clasificación: entrada_directa.","Lowe's Companies, Inc. está un 35.4% por debajo de su máximo 52s. Fundamentalmente sólida con deuda neta/EBITDA 3.0x, dividendo 2.6%. Técnicamente 🔵 RSI en sobreventa, 🟡 MACD convergiendo. Clasificación: entrada_directa.",OK,
RI.PA,PERNOD RICARD,EUROSTOXX,1.0,script-v2.0,1.0,2026-09-26T12:38:57.030083+02:00,82.5,84.7,73.0,95.0,0.0,12.0,76.0,64.0,12.0,666045.0,4.07,-6.8,,10.13,53.0,-1.8428,False,4.8,15.0,False,66.02,-10.6,True,False,True,,pass,entrada_directa,pendiente,0.0,desconocido,Pendiente de implementar,confirmada,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | debt_reduction (alta): Deuda 12677.0M vs 13602.0M | dividend_maintained (baja): Dividendo actual 7.96% con caída del 34.6% | analyst_upgrade (media): Target 81.76 vs precio 59.04 (+38%), recMean 2.50, recKey buy",fuerte,entrada_directa,56.09,59.04,56.09 - 59.04,66.24,76.79,66.24 - 76.79,Pérdida del soporte en 56.09 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"PERNOD RICARD está un 34.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 4.1x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: entrada_directa.","PERNOD RICARD está un 34.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 4.1x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: entrada_directa.",OK,
HEI.DE,Heidelberg Materials AG       I,EUROSTOXX,1.0,script-v2.0,1.0,2026-09-26T12:38:45.918827+02:00,82.3,82.4,92.0,74.0,0.0,4.0,82.0,64.0,18.0,423467.0,1.91,46.9,,8.4,39.3,-9.4669,False,6.7,6.1,True,182.01,-20.9,True,False,True,Sin señales de recuperación,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 2.50% con caída del 40.4% | analyst_upgrade (media): Target 210.20 vs precio 144.00 (+46%), recMean 2.00, recKey buy",fuerte,seguimiento,136.8,144.0,136.80 - 144.00,183.1,205.53,183.10 - 205.53,Pérdida del soporte en 136.80 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"Heidelberg Materials AG       I está un 40.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.7%, deuda neta/EBITDA 1.9x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","Heidelberg Materials AG       I está un 40.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.7%, deuda neta/EBITDA 1.9x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",OK,
MC.PA,LVMH,EUROSTOXX,1.0,script-v2.0,1.0,2026-09-26T12:38:54.640663+02:00,81.8,86.7,100.0,75.0,0.0,4.0,67.0,55.0,12.0,510637.0,1.24,1.1,,11.08,45.9,-24.3954,False,4.5,3.3,False,492.59,-19.4,True,False,True,Sin señales de recuperación,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.28% con caída del 39.4% | analyst_upgrade (media): Target 541.35 vs precio 396.85 (+36%), recMean 1.92, recKey buy",razonable,seguimiento,377.01,396.85,377.01 - 396.85,496.11,556.5,496.11 - 556.50,Pérdida del soporte en 377.01 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"LVMH está un 39.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 16.6%, deuda neta/EBITDA 1.2x. Técnicamente 🔵 RSI en sobreventa, 🟡 MACD convergiendo. Clasificación: seguimiento.","LVMH está un 39.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 16.6%, deuda neta/EBITDA 1.2x. Técnicamente 🔵 RSI en sobreventa, 🟡 MACD convergiendo. Clasificación: seguimiento.",OK,
9022.T,CENTRAL JAPAN RAILWAY CO,ASIA,1.0,script-v2.0,1.0,2026-09-26T12:40:52.601095+02:00,81.5,79.7,77.0,82.0,0.0,4.0,87.0,64.0,23.0,2621191.0,4.28,11.6,,7.82,21.5,-20.7077,False,11.7,11.3,True,3968.9,-4.8,True,False,True,Sin señales de recuperación,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 149.59 vs 147.88 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 0.85% con caída del 21.8%,fuerte,seguimiento,3763.5,3778.0,3763.50 - 3778.00,4012.42,4105.5,4012.42 - 4105.50,Pérdida del soporte en 3763.50 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"CENTRAL JAPAN RAILWAY CO está un 21.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.2%, deuda neta/EBITDA 4.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","CENTRAL JAPAN RAILWAY CO está un 21.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.2%, deuda neta/EBITDA 4.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",OK,
EL.PA,ESSILORLUXOTTICA,EUROSTOXX,1.0,script-v2.0,1.0,2026-09-26T12:38:52.235153+02:00,81.0,76.3,79.0,74.0,0.0,4.0,95.0,73.0,22.0,718952.0,2.29,6.4,,13.71,54.5,-16.7511,True,39.7,54.6,False,193.3,-25.6,True,False,True,Sin señales de recuperación,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 2.78% con caída del 55.6% | analyst_upgrade (media): Target 233.48 vs precio 143.90 (+62%), recMean 1.83, recKey buy",fuerte,seguimiento,138.3,143.9,138.30 - 143.90,195.87,275.23,195.87 - 275.23,Pérdida del soporte en 138.30 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"ESSILORLUXOTTICA está un 55.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.3x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","ESSILORLUXOTTICA está un 55.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.3x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",OK,
FMG.AX,FORTESCUE FPO [FMG],ASX,1.0,script-v2.0,1.0,2026-09-26T12:40:32.218923+02:00,80.2,82.7,96.0,71.0,0.0,1.0,73.0,61.0,12.0,6530309.0,0.1,9.0,,6.27,27.3,-0.7835,False,13.2,29.4,False,19.25,-14.9,True,False,True,Sin señales de recuperación,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 6.60% con caída del 30.0%,fuerte,seguimiento,15.55,16.37,15.55 - 16.37,19.38,19.87,19.38 - 19.87,Pérdida del soporte en 15.55 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"FORTESCUE FPO [FMG] está un 30.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.2%, deuda neta/EBITDA 0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","FORTESCUE FPO [FMG] está un 30.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.2%, deuda neta/EBITDA 0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",OK,
SCG.AX,SCENTRE STAPLED [SCG],ASX,1.0,script-v2.0,1.0,2026-09-26T12:40:38.786568+02:00,79.9,78.5,86.0,72.0,0.0,9.0,84.0,73.0,11.0,11128392.0,5.58,-16.4,,12.76,17.0,-0.0547,False,17.4,14.5,True,3.67,-8.0,False,False,True,,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,parcial,eps_stabilization (media): EPS 0.34 vs 0.20 (annual_eps_fallback) | debt_reduction (alta): Deuda 14029.0M vs 16774.4M | dividend_maintained (baja): Dividendo actual 5.33% con caída del 20.8%,fuerte,seguimiento,3.21,3.38,3.21 - 3.38,3.63,3.69,3.63 - 3.69,Pérdida del soporte en 3.21 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"SCENTRE STAPLED [SCG] está un 20.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.4%, deuda neta/EBITDA 5.6x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","SCENTRE STAPLED [SCG] está un 20.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.4%, deuda neta/EBITDA 5.6x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",OK,
ORA.PA,ORANGE,EUROSTOXX,1.0,script-v2.0,1.0,2026-09-26T12:38:56.616943+02:00,78.7,78.2,83.0,74.0,0.0,4.0,80.0,68.0,12.0,4957679.0,3.74,654.5,,7.13,22.8,-0.3167,False,10.0,5.8,False,16.3,-13.1,True,False,True,Sin señales de recuperación,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 5.30% con caída del 24.7% | analyst_upgrade (media): Target 19.04 vs precio 14.16 (+34%), recMean 2.00, recKey buy",fuerte,seguimiento,13.45,14.16,13.45 - 14.16,15.98,16.25,15.98 - 16.25,Pérdida del soporte en 13.45 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"ORANGE está un 24.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.2%, deuda neta/EBITDA 3.7x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","ORANGE está un 24.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.2%, deuda neta/EBITDA 3.7x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",OK,
