Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,9022.T,CENTRAL JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,3618.0,1.0,script-v2.0,1.0,2026-05-14T10:34:49.246384+02:00,88.0,89.0,81,96,0,7,85,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 465.88 vs 390.66 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 0.88% con caída del 25.1% | analyst_upgrade (media): Target 4605.83 vs precio 3618.00 (+27%), recMean 2.42, recKey buy",fuerte,seguimiento,3551.5,3618.0,3551.50 - 3618.00,4105.5,4137.54,4105.50 - 4137.54,Pérdida del soporte en 3551.50 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CENTRAL JAPAN RAILWAY CO está un 25.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","CENTRAL JAPAN RAILWAY CO está un 25.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟢 base_pattern_detected,0.88,11,20,False,5.6,0.94,2801515.0,4437330165760.0,4.28,9.9,,52.2,,,11.5,3456114.0,6.3,0.68,7.69,25.1,24.8,-12.6,31.4,False,True,-88.6008,False,9.1,7.8,False,4179.19,-13.4,True,False,73,12,0.76,3551.5,False
2,CPB,The Campbell's Company,SP500,Consumer Defensive,Packaged Foods,United States,USD,20.35,1.0,script-v2.0,1.0,2026-05-14T10:34:02.939256+02:00,85.5,88.3,84,92,0,1,77,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 7.67% con caída del 43.5%,fuerte,seguimiento,20.17,20.35,20.17 - 20.35,27.16,30.63,27.16 - 30.63,Pérdida del soporte en 20.17 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"The Campbell's Company está un 43.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","The Campbell's Company está un 43.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,7.67,11,20,False,84.8,1.85,8802275.0,6852000192.0,3.92,6.3,gross,29.6,29.3,0.3,13.9,6067.0,11.1,1.51,7.4,43.5,58.1,-25.1,39.9,False,False,-2.3568,True,22.2,29.6,False,26.96,-24.5,True,False,55,22,0.91,20.17,False
3,RI.PA,PERNOD RICARD,EUROSTOXX,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,61.16,1.0,script-v2.0,1.0,2026-05-14T10:32:15.531152+02:00,84.5,91.0,83,98,0,7,65,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 7.68% con caída del 43.1% | analyst_upgrade (media): Target 87.03 vs precio 61.16 (+42%), recMean 2.32, recKey buy",razonable,seguimiento,58.6,61.16,58.60 - 61.16,78.28,91.33,78.28 - 91.33,Pérdida del soporte en 58.60 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"PERNOD RICARD está un 43.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","PERNOD RICARD está un 43.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 Estocástico sale de sobreventa | 🟢 base_pattern_detected,7.68,10,0,False,84.0,0.82,853466.0,11203999744.0,3.89,8.0,,58.4,,,8.6,15401.0,10.9,0.99,9.56,43.1,55.3,-21.9,36.7,False,False,-5.0465,False,11.1,7.9,True,77.42,-21.0,True,False,47,18,0.48,58.6,False
4,4568.T,DAIICHI SANKYO COMPANY LIMITED,ASIA,Healthcare,Drug Manufacturers - General,Japan,JPY,2582.0,1.0,script-v2.0,1.0,2026-05-14T10:34:41.494185+02:00,83.0,80.9,98,66,0,7,89,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 155.87 vs 104.62 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 3.87% con caída del 38.2% | analyst_upgrade (media): Target 4549.41 vs precio 2582.00 (+76%), recMean 1.35, recKey strong_buy",fuerte,seguimiento,2453.0,2582.0,2453.00 - 2582.00,3279.92,3551.3,3279.92 - 3551.30,Pérdida del soporte en 2453.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"DAIICHI SANKYO COMPANY LIMITED está un 38.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.8%, deuda neta/EBITDA -0.5x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","DAIICHI SANKYO COMPANY LIMITED está un 38.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.8%, deuda neta/EBITDA -0.5x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 base_pattern_detected,3.87,11,20,False,55.6,0.18,8817870.0,-149326004224.0,-0.49,196.5,,68.5,,,15.8,4698345.0,18.4,2.79,15.69,38.2,57.1,-21.3,40.8,True,False,-204.0516,False,25.4,42.1,False,3224.42,-19.9,True,False,77,12,0.96,2453.0,False
5,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,96.98,1.0,script-v2.0,1.0,2026-05-14T10:32:06.472533+02:00,82.9,93.9,88,99,0,4,50,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.51% con caída del 37.3% | analyst_upgrade (media): Target 149.93 vs precio 96.98 (+55%), recMean 1.72, recKey buy",razonable,seguimiento,92.13,96.98,92.13 - 96.98,121.65,131.37,121.65 - 131.37,Pérdida del soporte en 92.13 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CAPGEMINI está un 37.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 base_pattern_detected. Clasificación: seguimiento.","CAPGEMINI está un 37.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 base_pattern_detected. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 base_pattern_detected,3.51,10,0,False,37.2,0.81,736506.0,6643999744.0,2.29,55.8,,27.0,,,13.7,16209.0,10.6,1.41,7.97,37.3,53.0,-20.3,37.8,False,False,-8.439,False,3.9,6.5,False,121.33,-20.1,True,False,38,12,0.62,,False
6,FRE.DE,Fresenius SE & Co. KGaA       I,EUROSTOXX,Healthcare,Medical Care Facilities,Germany,EUR,38.725,1.0,script-v2.0,1.0,2026-05-14T10:31:51.794417+02:00,81.7,79.5,79,80,0,12,88,entrada_directa,entrada_directa,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"eps_stabilization (media): EPS 0.58 vs 0.41 (Diluted EPS) | debt_reduction (alta): Deuda 11905.0M vs 12852.0M | dividend_maintained (baja): Dividendo actual 2.71% con caída del 26.9% | analyst_upgrade (media): Target 55.08 vs precio 38.73 (+42%), recMean 1.50, recKey strong_buy",fuerte,entrada_directa,38.18,38.72,38.18 - 38.72,45.02,46.75,45.02 - 46.75,Pérdida del soporte en 38.18 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"Fresenius SE & Co. KGaA       I está un 26.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.8%, deuda neta/EBITDA 3.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.","Fresenius SE & Co. KGaA       I está un 26.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.8%, deuda neta/EBITDA 3.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 Estocástico sale de sobreventa,2.71,9,0,False,37.3,0.58,1129872.0,9846000384.0,3.25,-7.4,gross,25.3,25.2,0.0,7.8,21811.0,14.4,1.1,10.59,26.9,26.9,-17.2,32.3,True,False,-1.6928,False,15.5,15.3,True,46.81,-17.3,False,False,82,6,0.86,38.18,False
7,GIS,"General Mills, Inc.",SP500,Consumer Defensive,Packaged Foods,United States,USD,33.61,1.0,script-v2.0,1.0,2026-05-14T10:34:02.797067+02:00,81.5,87.9,89,87,0,6,62,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,debt_reduction (alta): Deuda 0.0M vs 13734.8M | dividend_maintained (baja): Dividendo actual 7.26% con caída del 39.3%,razonable,seguimiento,31.93,33.61,31.93 - 33.61,43.72,47.05,43.72 - 47.05,Pérdida del soporte en 31.93 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"General Mills, Inc. está un 39.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 base_pattern_detected. Clasificación: seguimiento.","General Mills, Inc. está un 39.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 base_pattern_detected. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 base_pattern_detected,7.26,11,20,False,59.4,2.18,9315288.0,-399000000.0,-0.12,-100.0,gross,33.1,33.0,0.2,23.6,17937.0,8.2,3.25,6.23,39.3,51.8,-23.1,36.4,False,False,-3.3607,False,9.3,18.5,False,43.5,-22.7,True,False,50,12,1.24,,False
8,TWE.AX,TREA WINE FPO [TWE],ASX,Consumer Defensive,Beverages - Wineries & Distilleries,Australia,AUD,4.17,1.0,script-v2.0,1.0,2026-05-14T10:34:32.003191+02:00,81.0,86.9,72,100,0,7,63,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 0.54 vs 0.13 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 9.59% con caída del 54.1% | analyst_upgrade (media): Target 5.45 vs precio 4.17 (+31%), recMean 2.57, recKey hold",razonable,seguimiento,4.04,4.13,4.04 - 4.13,5.63,7.72,5.63 - 7.72,Pérdida del soporte en 4.13 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"TREA WINE FPO [TWE] está un 54.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","TREA WINE FPO [TWE] está un 54.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,9.59,10,0,False,72.4,0.54,6599189.0,1862100064.0,1.81,,,46.1,,,-9.9,3367.0,12.2,0.87,-19.88,54.1,65.1,-26.0,47.3,False,False,-0.5499,True,22.7,13.9,False,5.53,-24.6,True,False,41,22,0.74,4.13,False
9,6758.T,SONY GROUP CORPORATION,ASIA,Technology,Consumer Electronics,Japan,JPY,3444.0,1.0,script-v2.0,1.0,2026-05-14T10:34:42.542472+02:00,80.6,79.8,91,70,0,4,83,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 1.02% con caída del 27.9% | analyst_upgrade (media): Target 4704.35 vs precio 3444.00 (+37%), recMean 1.35, recKey strong_buy",fuerte,seguimiento,3224.61,3325.53,3224.61 - 3325.53,3845.84,4059.6,3845.84 - 4059.60,Pérdida del soporte en 3224.61 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"SONY GROUP CORPORATION está un 27.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.4%, deuda neta/EBITDA -0.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","SONY GROUP CORPORATION está un 27.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.4%, deuda neta/EBITDA -0.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Volumen creciente | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,1.02,11,20,False,14.6,0.2,21668454.0,-539210022912.0,-0.2,4.1,gross,30.8,31.0,-0.2,12.4,20347364.0,20.1,2.51,7.98,27.9,27.6,-10.4,55.9,True,False,-184.5719,True,58.5,79.6,False,3860.0,-10.8,True,False,61,22,1.73,3224.61,False
10,IP,International Paper Company,SP500,Consumer Cyclical,Packaging & Containers,United States,USD,31.98,1.0,script-v2.0,1.0,2026-05-14T10:34:06.556269+02:00,79.2,81.3,69,92,0,12,73,entrada_directa,entrada_directa,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"eps_stabilization (media): EPS 0.11 vs -4.52 (Diluted EPS) | debt_reduction (alta): Deuda 9759.0M vs 10317.0M | dividend_maintained (baja): Dividendo actual 5.78% con caída del 43.0% | analyst_upgrade (media): Target 39.36 vs precio 31.98 (+23%), recMean 1.75, recKey buy",fuerte,entrada_directa,29.45,31.98,29.45 - 31.98,41.11,47.71,41.11 - 47.71,Pérdida del soporte en 29.45 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"International Paper Company está un 43.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -16.0%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: entrada_directa.","International Paper Company está un 43.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -16.0%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: entrada_directa.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 base_pattern_detected,5.78,11,20,False,158.1,0.66,6964839.0,8522999552.0,2.13,-5.4,gross,29.7,29.8,-0.1,-16.0,16934.0,11.9,1.14,6.35,43.0,44.3,-22.2,40.8,True,False,-2.7536,False,52.7,56.9,False,40.7,-21.4,True,False,61,12,0.67,29.45,False
