Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 71.3 y clasificación seguimiento.,2026-06-10T11:46:51.876858+02:00,False
BAYN.DE,new_opportunity,media,Nueva oportunidad detectada en BAYN.DE,BAYN.DE aparece por primera vez con score 62.9 y clasificación entrada_escalada.,2026-06-10T11:46:52.083250+02:00,False
EOAN.DE,new_opportunity,media,Nueva oportunidad detectada en EOAN.DE,EOAN.DE aparece por primera vez con score 61.4 y clasificación seguimiento.,2026-06-10T11:46:55.512296+02:00,False
FRE.DE,new_opportunity,media,Nueva oportunidad detectada en FRE.DE,FRE.DE aparece por primera vez con score 76.0 y clasificación entrada_escalada.,2026-06-10T11:46:55.643106+02:00,False
DTE.DE,new_opportunity,media,Nueva oportunidad detectada en DTE.DE,DTE.DE aparece por primera vez con score 67.2 y clasificación seguimiento.,2026-06-10T11:46:55.893703+02:00,False
HEN3.DE,new_opportunity,media,Nueva oportunidad detectada en HEN3.DE,HEN3.DE aparece por primera vez con score 76.7 y clasificación seguimiento.,2026-06-10T11:46:58.320448+02:00,False
MUV2.DE,new_opportunity,media,Nueva oportunidad detectada en MUV2.DE,MUV2.DE aparece por primera vez con score 83.6 y clasificación seguimiento.,2026-06-10T11:46:59.548122+02:00,False
SAP.DE,new_opportunity,media,Nueva oportunidad detectada en SAP.DE,SAP.DE aparece por primera vez con score 70.0 y clasificación seguimiento.,2026-06-10T11:47:02.187241+02:00,False
DBK.DE,new_opportunity,media,Nueva oportunidad detectada en DBK.DE,DBK.DE aparece por primera vez con score 70.8 y clasificación seguimiento.,2026-06-10T11:47:03.600842+02:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 68.7 y clasificación seguimiento.,2026-06-10T11:47:06.015345+02:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 82.5 y clasificación seguimiento.,2026-06-10T11:47:06.674033+02:00,False
AIR.PA,new_opportunity,media,Nueva oportunidad detectada en AIR.PA,AIR.PA aparece por primera vez con score 69.2 y clasificación seguimiento.,2026-06-10T11:47:09.916609+02:00,False
BN.PA,new_opportunity,media,Nueva oportunidad detectada en BN.PA,BN.PA aparece por primera vez con score 67.5 y clasificación seguimiento.,2026-06-10T11:47:10.318081+02:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 89.4 y clasificación seguimiento.,2026-06-10T11:47:13.941825+02:00,False
DG.PA,new_opportunity,media,Nueva oportunidad detectada en DG.PA,DG.PA aparece por primera vez con score 64.3 y clasificación seguimiento.,2026-06-10T11:47:14.695023+02:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 65.5 y clasificación seguimiento.,2026-06-10T11:47:16.606817+02:00,False
MC.PA,new_opportunity,media,Nueva oportunidad detectada en MC.PA,MC.PA aparece por primera vez con score 69.5 y clasificación seguimiento.,2026-06-10T11:47:21.131560+02:00,False
RI.PA,new_opportunity,media,Nueva oportunidad detectada en RI.PA,RI.PA aparece por primera vez con score 87.8 y clasificación seguimiento.,2026-06-10T11:47:25.163659+02:00,False
SAN.PA,new_opportunity,media,Nueva oportunidad detectada en SAN.PA,SAN.PA aparece por primera vez con score 72.5 y clasificación entrada_directa.,2026-06-10T11:47:25.817278+02:00,False
SGO.PA,new_opportunity,media,Nueva oportunidad detectada en SGO.PA,SGO.PA aparece por primera vez con score 80.0 y clasificación entrada_directa.,2026-06-10T11:47:26.438140+02:00,False
DSY.PA,new_opportunity,media,Nueva oportunidad detectada en DSY.PA,DSY.PA aparece por primera vez con score 75.0 y clasificación seguimiento.,2026-06-10T11:47:32.900944+02:00,False
RNO.PA,new_opportunity,media,Nueva oportunidad detectada en RNO.PA,RNO.PA aparece por primera vez con score 63.5 y clasificación seguimiento.,2026-06-10T11:47:34.034765+02:00,False
HEIA.AS,new_opportunity,media,Nueva oportunidad detectada en HEIA.AS,HEIA.AS aparece por primera vez con score 64.5 y clasificación descarte.,2026-06-10T11:47:36.236942+02:00,False
PHIA.AS,new_opportunity,media,Nueva oportunidad detectada en PHIA.AS,PHIA.AS aparece por primera vez con score 65.1 y clasificación descarte.,2026-06-10T11:47:38.283634+02:00,False
REN.AS,new_opportunity,media,Nueva oportunidad detectada en REN.AS,REN.AS aparece por primera vez con score 65.5 y clasificación entrada_escalada.,2026-06-10T11:47:40.118605+02:00,False
UNA.AS,new_opportunity,media,Nueva oportunidad detectada en UNA.AS,UNA.AS aparece por primera vez con score 61.6 y clasificación descarte.,2026-06-10T11:47:41.094467+02:00,False
WKL.AS,new_opportunity,media,Nueva oportunidad detectada en WKL.AS,WKL.AS aparece por primera vez con score 76.7 y clasificación seguimiento.,2026-06-10T11:47:41.994345+02:00,False
AD.AS,new_opportunity,media,Nueva oportunidad detectada en AD.AS,AD.AS aparece por primera vez con score 70.3 y clasificación seguimiento.,2026-06-10T11:47:42.180778+02:00,False
RACE.MI,new_opportunity,media,Nueva oportunidad detectada en RACE.MI,RACE.MI aparece por primera vez con score 68.8 y clasificación seguimiento.,2026-06-10T11:47:52.018165+02:00,False
SHEL.L,new_opportunity,media,Nueva oportunidad detectada en SHEL.L,SHEL.L aparece por primera vez con score 60.8 y clasificación pendiente_confirmacion.,2026-06-10T11:48:07.104812+02:00,False
GSK.L,new_opportunity,media,Nueva oportunidad detectada en GSK.L,GSK.L aparece por primera vez con score 64.8 y clasificación seguimiento.,2026-06-10T11:48:08.861094+02:00,False
ULVR.L,new_opportunity,media,Nueva oportunidad detectada en ULVR.L,ULVR.L aparece por primera vez con score 66.2 y clasificación descarte.,2026-06-10T11:48:10.936213+02:00,False
NG.L,new_opportunity,media,Nueva oportunidad detectada en NG.L,NG.L aparece por primera vez con score 64.8 y clasificación seguimiento.,2026-06-10T11:48:16.733443+02:00,False
SSE.L,new_opportunity,media,Nueva oportunidad detectada en SSE.L,SSE.L aparece por primera vez con score 61.0 y clasificación descarte.,2026-06-10T11:48:17.915526+02:00,False
BA.L,new_opportunity,media,Nueva oportunidad detectada en BA.L,BA.L aparece por primera vez con score 62.9 y clasificación seguimiento.,2026-06-10T11:48:19.602474+02:00,False
