Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 65.5 y clasificación seguimiento.,2026-07-18T09:40:16.242553+02:00,False
RI.PA,new_opportunity,media,Nueva oportunidad detectada en RI.PA,RI.PA aparece por primera vez con score 61.5 y clasificación seguimiento.,2026-07-18T09:40:22.986363+02:00,False
PEP,new_opportunity,media,Nueva oportunidad detectada en PEP,PEP aparece por primera vez con score 65.3 y clasificación descarte.,2026-07-18T09:41:01.522974+02:00,False
T,new_opportunity,media,Nueva oportunidad detectada en T,T aparece por primera vez con score 74.1 y clasificación pendiente_confirmacion.,2026-07-18T09:41:04.340670+02:00,False
VZ,new_opportunity,media,Nueva oportunidad detectada en VZ,VZ aparece por primera vez con score 68.3 y clasificación seguimiento.,2026-07-18T09:41:06.217556+02:00,False
BDX,new_opportunity,media,Nueva oportunidad detectada en BDX,BDX aparece por primera vez con score 68.9 y clasificación seguimiento.,2026-07-18T09:41:11.671134+02:00,False
LOW,new_opportunity,media,Nueva oportunidad detectada en LOW,LOW aparece por primera vez con score 67.2 y clasificación entrada_escalada.,2026-07-18T09:41:12.656898+02:00,False
MSFT,new_opportunity,media,Nueva oportunidad detectada en MSFT,MSFT aparece por primera vez con score 68.3 y clasificación seguimiento.,2026-07-18T09:41:47.348983+02:00,False
QCOM,new_opportunity,media,Nueva oportunidad detectada en QCOM,QCOM aparece por primera vez con score 62.5 y clasificación seguimiento.,2026-07-18T09:41:50.826576+02:00,False
FMG.AX,new_opportunity,media,Nueva oportunidad detectada en FMG.AX,FMG.AX aparece por primera vez con score 77.6 y clasificación seguimiento.,2026-07-18T09:41:56.942419+02:00,False
ORG.AX,new_opportunity,media,Nueva oportunidad detectada en ORG.AX,ORG.AX aparece por primera vez con score 70.1 y clasificación seguimiento.,2026-07-18T09:42:02.221666+02:00,False
MGR.AX,new_opportunity,media,Nueva oportunidad detectada en MGR.AX,MGR.AX aparece por primera vez con score 69.5 y clasificación seguimiento.,2026-07-18T09:42:03.994557+02:00,False
