Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 66.8 y clasificación descarte.,2026-05-09T08:10:24.705626+02:00,False
DTE.DE,new_opportunity,media,Nueva oportunidad detectada en DTE.DE,DTE.DE aparece por primera vez con score 70.9 y clasificación seguimiento.,2026-05-09T08:10:27.128671+02:00,False
FRE.DE,new_opportunity,media,Nueva oportunidad detectada en FRE.DE,FRE.DE aparece por primera vez con score 81.2 y clasificación entrada_directa.,2026-05-09T08:10:27.675269+02:00,False
HEN3.DE,new_opportunity,media,Nueva oportunidad detectada en HEN3.DE,HEN3.DE aparece por primera vez con score 78.8 y clasificación seguimiento.,2026-05-09T08:10:29.645983+02:00,False
VOW3.DE,new_opportunity,media,Nueva oportunidad detectada en VOW3.DE,VOW3.DE aparece por primera vez con score 61.6 y clasificación descarte.,2026-05-09T08:10:30.130878+02:00,False
MUV2.DE,new_opportunity,media,Nueva oportunidad detectada en MUV2.DE,MUV2.DE aparece por primera vez con score 65.4 y clasificación seguimiento.,2026-05-09T08:10:30.299210+02:00,False
SAP.DE,new_opportunity,media,Nueva oportunidad detectada en SAP.DE,SAP.DE aparece por primera vez con score 76.2 y clasificación seguimiento.,2026-05-09T08:10:31.937207+02:00,False
ADS.DE,new_opportunity,media,Nueva oportunidad detectada en ADS.DE,ADS.DE aparece por primera vez con score 69.4 y clasificación seguimiento.,2026-05-09T08:10:32.762339+02:00,False
DBK.DE,new_opportunity,media,Nueva oportunidad detectada en DBK.DE,DBK.DE aparece por primera vez con score 72.5 y clasificación seguimiento.,2026-05-09T08:10:33.107003+02:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 66.5 y clasificación seguimiento.,2026-05-09T08:10:35.306309+02:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 79.5 y clasificación seguimiento.,2026-05-09T08:10:35.501606+02:00,False
AIR.PA,new_opportunity,media,Nueva oportunidad detectada en AIR.PA,AIR.PA aparece por primera vez con score 62.0 y clasificación seguimiento.,2026-05-09T08:10:37.735856+02:00,False
BN.PA,new_opportunity,media,Nueva oportunidad detectada en BN.PA,BN.PA aparece por primera vez con score 74.6 y clasificación seguimiento.,2026-05-09T08:10:37.991936+02:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 88.5 y clasificación seguimiento.,2026-05-09T08:10:40.319241+02:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 73.2 y clasificación seguimiento.,2026-05-09T08:10:42.175649+02:00,False
MC.PA,new_opportunity,media,Nueva oportunidad detectada en MC.PA,MC.PA aparece por primera vez con score 76.5 y clasificación seguimiento.,2026-05-09T08:10:45.474675+02:00,False
OR.PA,new_opportunity,media,Nueva oportunidad detectada en OR.PA,OR.PA aparece por primera vez con score 62.3 y clasificación descarte.,2026-05-09T08:10:46.489556+02:00,False
RI.PA,new_opportunity,media,Nueva oportunidad detectada en RI.PA,RI.PA aparece por primera vez con score 88.5 y clasificación seguimiento.,2026-05-09T08:10:47.834173+02:00,False
SAN.PA,new_opportunity,media,Nueva oportunidad detectada en SAN.PA,SAN.PA aparece por primera vez con score 67.4 y clasificación entrada_escalada.,2026-05-09T08:10:48.151132+02:00,False
SGO.PA,new_opportunity,media,Nueva oportunidad detectada en SGO.PA,SGO.PA aparece por primera vez con score 77.5 y clasificación entrada_directa.,2026-05-09T08:10:49.236524+02:00,False
DSY.PA,new_opportunity,media,Nueva oportunidad detectada en DSY.PA,DSY.PA aparece por primera vez con score 77.2 y clasificación seguimiento.,2026-05-09T08:10:53.060861+02:00,False
PUB.PA,new_opportunity,media,Nueva oportunidad detectada en PUB.PA,PUB.PA aparece por primera vez con score 76.5 y clasificación seguimiento.,2026-05-09T08:10:53.411663+02:00,False
RNO.PA,new_opportunity,media,Nueva oportunidad detectada en RNO.PA,RNO.PA aparece por primera vez con score 66.5 y clasificación descarte.,2026-05-09T08:10:54.177919+02:00,False
HEIA.AS,new_opportunity,media,Nueva oportunidad detectada en HEIA.AS,HEIA.AS aparece por primera vez con score 74.1 y clasificación seguimiento.,2026-05-09T08:10:55.587400+02:00,False
PHIA.AS,new_opportunity,media,Nueva oportunidad detectada en PHIA.AS,PHIA.AS aparece por primera vez con score 66.5 y clasificación entrada_directa.,2026-05-09T08:10:57.266316+02:00,False
REN.AS,new_opportunity,media,Nueva oportunidad detectada en REN.AS,REN.AS aparece por primera vez con score 62.7 y clasificación entrada_escalada.,2026-05-09T08:10:57.774145+02:00,False
WKL.AS,new_opportunity,media,Nueva oportunidad detectada en WKL.AS,WKL.AS aparece por primera vez con score 72.0 y clasificación seguimiento.,2026-05-09T08:10:59.338248+02:00,False
RACE.MI,new_opportunity,media,Nueva oportunidad detectada en RACE.MI,RACE.MI aparece por primera vez con score 73.7 y clasificación seguimiento.,2026-05-09T08:11:06.626158+02:00,False
UCB.BR,new_opportunity,media,Nueva oportunidad detectada en UCB.BR,UCB.BR aparece por primera vez con score 63.3 y clasificación descarte.,2026-05-09T08:11:07.666586+02:00,False
SOLB.BR,new_opportunity,media,Nueva oportunidad detectada en SOLB.BR,SOLB.BR aparece por primera vez con score 68.7 y clasificación seguimiento.,2026-05-09T08:11:08.690823+02:00,False
GSK.L,new_opportunity,media,Nueva oportunidad detectada en GSK.L,GSK.L aparece por primera vez con score 67.2 y clasificación seguimiento.,2026-05-09T08:11:19.083801+02:00,False
ULVR.L,new_opportunity,media,Nueva oportunidad detectada en ULVR.L,ULVR.L aparece por primera vez con score 62.0 y clasificación seguimiento.,2026-05-09T08:11:20.354611+02:00,False
DGE.L,new_opportunity,media,Nueva oportunidad detectada en DGE.L,DGE.L aparece por primera vez con score 65.8 y clasificación seguimiento.,2026-05-09T08:11:27.134520+02:00,False
IMB.L,new_opportunity,media,Nueva oportunidad detectada en IMB.L,IMB.L aparece por primera vez con score 73.3 y clasificación seguimiento.,2026-05-09T08:11:28.129006+02:00,False
PG,new_opportunity,media,Nueva oportunidad detectada en PG,PG aparece por primera vez con score 60.5 y clasificación descarte.,2026-05-09T08:11:31.030492+02:00,False
ABT,new_opportunity,media,Nueva oportunidad detectada en ABT,ABT aparece por primera vez con score 72.0 y clasificación seguimiento.,2026-05-09T08:11:34.318201+02:00,False
ABBV,new_opportunity,media,Nueva oportunidad detectada en ABBV,ABBV aparece por primera vez con score 60.3 y clasificación descarte.,2026-05-09T08:11:34.369960+02:00,False
T,new_opportunity,media,Nueva oportunidad detectada en T,T aparece por primera vez con score 66.3 y clasificación seguimiento.,2026-05-09T08:11:35.548369+02:00,False
GPC,new_opportunity,media,Nueva oportunidad detectada en GPC,GPC aparece por primera vez con score 65.0 y clasificación descarte.,2026-05-09T08:11:39.974244+02:00,False
ITW,new_opportunity,media,Nueva oportunidad detectada en ITW,ITW aparece por primera vez con score 61.8 y clasificación descarte.,2026-05-09T08:11:41.910451+02:00,False
ADP,new_opportunity,media,Nueva oportunidad detectada en ADP,ADP aparece por primera vez con score 72.8 y clasificación seguimiento.,2026-05-09T08:11:42.680141+02:00,False
BDX,new_opportunity,media,Nueva oportunidad detectada en BDX,BDX aparece por primera vez con score 72.5 y clasificación seguimiento.,2026-05-09T08:11:43.329728+02:00,False
LOW,new_opportunity,media,Nueva oportunidad detectada en LOW,LOW aparece por primera vez con score 67.6 y clasificación seguimiento.,2026-05-09T08:11:44.775455+02:00,False
MCD,new_opportunity,media,Nueva oportunidad detectada en MCD,MCD aparece por primera vez con score 65.2 y clasificación entrada_escalada.,2026-05-09T08:11:46.574221+02:00,False
WFC,new_opportunity,media,Nueva oportunidad detectada en WFC,WFC aparece por primera vez con score 68.7 y clasificación seguimiento.,2026-05-09T08:11:50.970086+02:00,False
HD,new_opportunity,media,Nueva oportunidad detectada en HD,HD aparece por primera vez con score 63.6 y clasificación descarte.,2026-05-09T08:11:54.889449+02:00,False
IBM,new_opportunity,media,Nueva oportunidad detectada en IBM,IBM aparece por primera vez con score 64.8 y clasificación descarte.,2026-05-09T08:11:59.290704+02:00,False
UPS,new_opportunity,media,Nueva oportunidad detectada en UPS,UPS aparece por primera vez con score 63.0 y clasificación seguimiento.,2026-05-09T08:12:00.216030+02:00,False
RTX,new_opportunity,media,Nueva oportunidad detectada en RTX,RTX aparece por primera vez con score 61.7 y clasificación descarte.,2026-05-09T08:12:03.197457+02:00,False
GILD,new_opportunity,media,Nueva oportunidad detectada en GILD,GILD aparece por primera vez con score 64.4 y clasificación seguimiento.,2026-05-09T08:12:08.535166+02:00,False
