Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 61.8 y clasificación seguimiento.,2026-03-27T08:01:24.889820+01:00,False
ALV.DE,new_opportunity,media,Nueva oportunidad detectada en ALV.DE,ALV.DE aparece por primera vez con score 65.0 y clasificación seguimiento.,2026-03-27T08:01:25.046180+01:00,False
CON.DE,new_opportunity,media,Nueva oportunidad detectada en CON.DE,CON.DE aparece por primera vez con score 67.7 y clasificación seguimiento.,2026-03-27T08:01:27.536915+01:00,False
FRE.DE,new_opportunity,media,Nueva oportunidad detectada en FRE.DE,FRE.DE aparece por primera vez con score 75.2 y clasificación entrada_directa.,2026-03-27T08:01:28.262107+01:00,False
HEN3.DE,new_opportunity,media,Nueva oportunidad detectada en HEN3.DE,HEN3.DE aparece por primera vez con score 77.2 y clasificación seguimiento.,2026-03-27T08:01:29.893227+01:00,False
SIE.DE,new_opportunity,media,Nueva oportunidad detectada en SIE.DE,SIE.DE aparece por primera vez con score 61.9 y clasificación seguimiento.,2026-03-27T08:01:30.600731+01:00,False
VOW3.DE,new_opportunity,media,Nueva oportunidad detectada en VOW3.DE,VOW3.DE aparece por primera vez con score 66.4 y clasificación seguimiento.,2026-03-27T08:01:30.989381+01:00,False
MUV2.DE,new_opportunity,media,Nueva oportunidad detectada en MUV2.DE,MUV2.DE aparece por primera vez con score 67.0 y clasificación seguimiento.,2026-03-27T08:01:31.084061+01:00,False
SAP.DE,new_opportunity,media,Nueva oportunidad detectada en SAP.DE,SAP.DE aparece por primera vez con score 74.6 y clasificación entrada_escalada.,2026-03-27T08:01:32.484531+01:00,False
ADS.DE,new_opportunity,media,Nueva oportunidad detectada en ADS.DE,ADS.DE aparece por primera vez con score 86.5 y clasificación seguimiento.,2026-03-27T08:01:33.471879+01:00,False
DBK.DE,new_opportunity,media,Nueva oportunidad detectada en DBK.DE,DBK.DE aparece por primera vez con score 75.5 y clasificación seguimiento.,2026-03-27T08:01:33.607941+01:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 68.0 y clasificación seguimiento.,2026-03-27T08:01:36.402812+01:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 73.6 y clasificación seguimiento.,2026-03-27T08:01:36.601629+01:00,False
AIR.PA,new_opportunity,media,Nueva oportunidad detectada en AIR.PA,AIR.PA aparece por primera vez con score 71.4 y clasificación seguimiento.,2026-03-27T08:01:38.686700+01:00,False
BN.PA,new_opportunity,media,Nueva oportunidad detectada en BN.PA,BN.PA aparece por primera vez con score 62.6 y clasificación seguimiento.,2026-03-27T08:01:39.068823+01:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 82.9 y clasificación seguimiento.,2026-03-27T08:01:41.262011+01:00,False
CS.PA,new_opportunity,media,Nueva oportunidad detectada en CS.PA,CS.PA aparece por primera vez con score 64.3 y clasificación seguimiento.,2026-03-27T08:01:41.893673+01:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 74.5 y clasificación seguimiento.,2026-03-27T08:01:43.059079+01:00,False
MC.PA,new_opportunity,media,Nueva oportunidad detectada en MC.PA,MC.PA aparece por primera vez con score 74.1 y clasificación seguimiento.,2026-03-27T08:01:46.632087+01:00,False
ML.PA,new_opportunity,media,Nueva oportunidad detectada en ML.PA,ML.PA aparece por primera vez con score 74.5 y clasificación seguimiento.,2026-03-27T08:01:47.068482+01:00,False
OR.PA,new_opportunity,media,Nueva oportunidad detectada en OR.PA,OR.PA aparece por primera vez con score 60.8 y clasificación descarte.,2026-03-27T08:01:47.166667+01:00,False
RI.PA,new_opportunity,media,Nueva oportunidad detectada en RI.PA,RI.PA aparece por primera vez con score 85.8 y clasificación seguimiento.,2026-03-27T08:01:49.331784+01:00,False
