Ticker,Nombre,Mercado,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Score_Tecnico_Base,Score_Tecnico_Bonus,Vol_Medio_Diario,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Variacion_Margen_pp,EV_EBITDA,Caida_Max_Multianual_%,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Paso_Filtro,hard_rules_applied,Capa1_Status,Base_Classification,Causal_Classification,Causal_Confidence,Problem_Type,Causal_Justification,Recovery_Status,Recovery_Signals,Technical_Status,Final_Classification,Entry_Zone_Min,Entry_Zone_Max,Entry_Zone,Exit_Zone_Min,Exit_Zone_Max,Exit_Zone,Invalidation_Conditions,Estimated_Horizon_Months,Short_Explanation,Summary_Explanation,Estado,Error
CPB,The Campbell's Company,SP500,1.0,script-v2.0,1.0,2026-04-18T09:02:54.870714+02:00,82.8,88.8,84.0,93.0,0.0,1.0,65.0,53.0,12.0,8717068.0,3.92,6.3,0.3,7.5,56.8,-2.3749,False,50.2,42.7,False,27.97,-25.0,True,False,True,Sin señales de recuperación,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 7.43% con caída del 45.2%,razonable,seguimiento,20.15,20.99,20.15 - 20.99,27.99,32.53,27.99 - 32.53,Pérdida del soporte en 20.15 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"The Campbell's Company está un 45.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cerca de soporte. Clasificación: seguimiento.","The Campbell's Company está un 45.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cerca de soporte. Clasificación: seguimiento.",OK,
GIS,"General Mills, Inc.",SP500,1.0,script-v2.0,1.0,2026-04-18T09:02:54.621206+02:00,82.2,87.9,89.0,87.0,0.0,6.0,65.0,53.0,12.0,8947239.0,-0.12,-100.0,0.2,6.57,49.1,-3.0206,False,44.8,32.6,False,44.84,-20.8,True,False,True,,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,parcial,debt_reduction (alta): Deuda 0.0M vs 13734.8M | dividend_maintained (baja): Dividendo actual 6.87% con caída del 39.3%,razonable,seguimiento,34.54,35.5,34.54 - 35.50,44.98,49.68,44.98 - 49.68,Pérdida del soporte en 34.54 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"General Mills, Inc. está un 39.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cerca de soporte. Clasificación: seguimiento.","General Mills, Inc. está un 39.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cerca de soporte. Clasificación: seguimiento.",OK,
RI.PA,PERNOD RICARD,EUROSTOXX,1.0,script-v2.0,1.0,2026-04-18T09:01:13.888376+02:00,81.1,87.8,83.0,92.0,0.0,7.0,61.0,39.0,22.0,837840.0,3.89,8.0,,10.16,50.6,-4.6114,True,93.1,92.7,False,80.25,-15.7,True,False,True,,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 6.95% con caída del 37.1% | analyst_upgrade (media): Target 87.14 vs precio 67.62 (+29%), recMean 2.32, recKey buy",razonable,seguimiento,66.7,67.62,66.70 - 67.62,80.63,91.33,80.63 - 91.33,Pérdida del soporte en 66.70 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"PERNOD RICARD está un 37.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Cerca de soporte, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.","PERNOD RICARD está un 37.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Cerca de soporte, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.",OK,
CSL.AX,CSL FPO [CSL],ASX,1.0,script-v2.0,1.0,2026-04-18T09:03:06.073121+02:00,80.6,82.5,83.0,82.0,0.0,7.0,75.0,53.0,22.0,1307894.0,2.06,,-0.2,16.1,54.5,-16.8203,True,13.4,23.5,False,185.43,-26.0,True,False,True,,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.17 vs 5.45 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 3.11% con caída del 50.3% | analyst_upgrade (media): Target 198.03 vs precio 137.13 (+44%), recMean 1.81, recKey buy",fuerte,seguimiento,130.27,137.13,130.27 - 137.13,188.28,234.42,188.28 - 234.42,Pérdida del soporte en 130.27 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"CSL FPO [CSL] está un 50.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","CSL FPO [CSL] está un 50.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",OK,
TWE.AX,TREA WINE FPO [TWE],ASX,1.0,script-v2.0,1.0,2026-04-18T09:03:21.184781+02:00,80.5,86.9,72.0,100.0,0.0,7.0,61.0,39.0,22.0,6804063.0,1.81,,,-19.36,66.4,-0.7451,True,91.0,87.5,False,5.86,-31.6,True,False,True,,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 0.54 vs 0.13 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 9.98% con caída del 56.3% | analyst_upgrade (media): Target 5.45 vs precio 4.01 (+36%), recMean 2.79, recKey hold",razonable,seguimiento,3.79,4.01,3.79 - 4.01,5.96,7.8,5.96 - 7.80,Pérdida del soporte en 3.79 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"TREA WINE FPO [TWE] está un 56.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.","TREA WINE FPO [TWE] está un 56.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.",OK,
CAP.PA,CAPGEMINI,EUROSTOXX,1.0,script-v2.0,1.0,2026-04-18T09:01:05.487314+02:00,78.7,85.9,87.0,85.0,0.0,4.0,57.0,35.0,22.0,732329.0,2.29,55.8,,8.78,46.4,-8.6365,True,89.6,91.3,False,124.32,-11.0,True,False,True,Sin señales de recuperación,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.07% con caída del 29.4% | analyst_upgrade (media): Target 152.32 vs precio 110.60 (+38%), recMean 1.61, recKey buy",razonable,seguimiento,99.59,104.34,99.59 - 104.34,124.78,133.07,124.78 - 133.07,Pérdida del soporte en 99.59 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CAPGEMINI está un 29.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.","CAPGEMINI está un 29.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.",OK,
ADP,"Automatic Data Processing, Inc.",SP500,1.0,script-v2.0,1.0,2026-04-18T09:02:13.215286+02:00,78.2,78.7,100.0,60.0,0.0,15.0,77.0,55.0,22.0,3760178.0,0.33,-53.0,2.3,13.38,37.7,-19.5455,True,61.5,55.5,False,255.79,-21.6,True,False,True,,pass,entrada_directa,pendiente,0.0,desconocido,Pendiente de implementar,confirmada,"margin_stabilization (media): Margen gross 46.1% vs 45.2% (+0.9 pp) | eps_stabilization (media): EPS 2.62 vs 2.49 (Diluted EPS) | debt_reduction (alta): Deuda 4477.9M vs 9525.3M | dividend_maintained (baja): Dividendo actual 3.39% con caída del 39.2% | analyst_upgrade (media): Target 260.60 vs precio 200.47 (+30%), recMean 2.89, recKey hold",fuerte,entrada_directa,188.16,200.47,188.16 - 200.47,258.45,280.44,258.45 - 280.44,Pérdida del soporte en 188.16 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"Automatic Data Processing, Inc. está un 39.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 73.8%, deuda neta/EBITDA 0.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: entrada_directa.","Automatic Data Processing, Inc. está un 39.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 73.8%, deuda neta/EBITDA 0.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: entrada_directa.",OK,
4568.T,DAIICHI SANKYO COMPANY LIMITED,ASIA,1.0,script-v2.0,1.0,2026-04-18T09:03:28.532715+02:00,77.8,76.1,98.0,57.0,0.0,7.0,83.0,61.0,22.0,9326191.0,-0.61,196.6,,13.27,51.1,-169.9043,True,89.2,72.9,False,3319.52,-11.5,True,False,True,,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 155.87 vs 104.62 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 2.65% con caída del 29.7% | analyst_upgrade (media): Target 4640.00 vs precio 2939.00 (+58%), recMean 1.38, recKey strong_buy",fuerte,seguimiento,2752.58,2866.31,2752.58 - 2866.31,3317.36,3551.3,3317.36 - 3551.30,Pérdida del soporte en 2752.58 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"DAIICHI SANKYO COMPANY LIMITED está un 29.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.3%, deuda neta/EBITDA -0.6x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","DAIICHI SANKYO COMPANY LIMITED está un 29.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.3%, deuda neta/EBITDA -0.6x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",OK,
6758.T,SONY GROUP CORPORATION,ASIA,1.0,script-v2.0,1.0,2026-04-18T09:03:30.296932+02:00,77.8,83.5,92.0,76.0,0.0,4.0,61.0,39.0,22.0,21195612.0,-0.21,3.3,-1.6,9.91,28.6,-188.3141,True,79.7,76.7,False,3908.77,-13.1,True,False,True,Sin señales de recuperación,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 0.74% con caída del 28.9% | analyst_upgrade (media): Target 4764.78 vs precio 3395.00 (+40%), recMean 1.43, recKey strong_buy",razonable,seguimiento,3224.61,3367.64,3224.61 - 3367.64,3871.35,4059.6,3871.35 - 4059.60,Pérdida del soporte en 3224.61 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"SONY GROUP CORPORATION está un 28.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.9%, deuda neta/EBITDA -0.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.","SONY GROUP CORPORATION está un 28.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.9%, deuda neta/EBITDA -0.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.",OK,
IAG.AX,INSUR.AUST FPO [IAG],ASX,1.0,script-v2.0,1.0,2026-04-18T09:03:17.135832+02:00,77.5,74.7,96.0,56.0,0.0,4.0,86.0,59.0,27.0,6931980.0,0.95,,,10.05,15.7,-0.1586,True,87.7,89.1,False,7.73,-3.3,True,False,True,Sin señales de recuperación,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 0.57 vs 0.36 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 4.15% con caída del 18.6%,fuerte,seguimiento,7.09,7.11,7.09 - 7.11,7.75,7.8,7.75 - 7.80,Pérdida del soporte en 7.11 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"INSUR.AUST FPO [IAG] está un 18.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.7%, deuda neta/EBITDA 0.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","INSUR.AUST FPO [IAG] está un 18.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.7%, deuda neta/EBITDA 0.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",OK,
