Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 61.8 y clasificación seguimiento.,2026-03-26T13:12:59.870581+01:00,False
ALV.DE,new_opportunity,media,Nueva oportunidad detectada en ALV.DE,ALV.DE aparece por primera vez con score 65.0 y clasificación seguimiento.,2026-03-26T13:13:00.011515+01:00,False
FRE.DE,new_opportunity,media,Nueva oportunidad detectada en FRE.DE,FRE.DE aparece por primera vez con score 62.8 y clasificación descarte.,2026-03-26T13:13:03.623224+01:00,False
CON.DE,new_opportunity,media,Nueva oportunidad detectada en CON.DE,CON.DE aparece por primera vez con score 67.7 y clasificación seguimiento.,2026-03-26T13:13:03.691001+01:00,False
SIE.DE,new_opportunity,media,Nueva oportunidad detectada en SIE.DE,SIE.DE aparece por primera vez con score 61.9 y clasificación seguimiento.,2026-03-26T13:13:07.179545+01:00,False
MUV2.DE,new_opportunity,media,Nueva oportunidad detectada en MUV2.DE,MUV2.DE aparece por primera vez con score 63.4 y clasificación seguimiento.,2026-03-26T13:13:07.431168+01:00,False
HEN3.DE,new_opportunity,media,Nueva oportunidad detectada en HEN3.DE,HEN3.DE aparece por primera vez con score 79.4 y clasificación seguimiento.,2026-03-26T13:13:07.505959+01:00,False
VOW3.DE,new_opportunity,media,Nueva oportunidad detectada en VOW3.DE,VOW3.DE aparece por primera vez con score 62.8 y clasificación descarte.,2026-03-26T13:13:07.838770+01:00,False
SAP.DE,new_opportunity,media,Nueva oportunidad detectada en SAP.DE,SAP.DE aparece por primera vez con score 72.2 y clasificación entrada_escalada.,2026-03-26T13:13:10.497786+01:00,False
ADS.DE,new_opportunity,media,Nueva oportunidad detectada en ADS.DE,ADS.DE aparece por primera vez con score 86.5 y clasificación seguimiento.,2026-03-26T13:13:10.823366+01:00,False
DBK.DE,new_opportunity,media,Nueva oportunidad detectada en DBK.DE,DBK.DE aparece por primera vez con score 76.7 y clasificación seguimiento.,2026-03-26T13:13:11.548048+01:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 73.6 y clasificación seguimiento.,2026-03-26T13:13:14.298733+01:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 68.0 y clasificación seguimiento.,2026-03-26T13:13:14.496135+01:00,False
AIR.PA,new_opportunity,media,Nueva oportunidad detectada en AIR.PA,AIR.PA aparece por primera vez con score 71.4 y clasificación seguimiento.,2026-03-26T13:13:17.274278+01:00,False
BN.PA,new_opportunity,media,Nueva oportunidad detectada en BN.PA,BN.PA aparece por primera vez con score 66.1 y clasificación seguimiento.,2026-03-26T13:13:17.653461+01:00,False
BNP.PA,new_opportunity,media,Nueva oportunidad detectada en BNP.PA,BNP.PA aparece por primera vez con score 62.9 y clasificación seguimiento.,2026-03-26T13:13:18.147928+01:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 83.3 y clasificación seguimiento.,2026-03-26T13:13:20.288952+01:00,False
CS.PA,new_opportunity,media,Nueva oportunidad detectada en CS.PA,CS.PA aparece por primera vez con score 60.8 y clasificación seguimiento.,2026-03-26T13:13:20.761747+01:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 74.5 y clasificación seguimiento.,2026-03-26T13:13:23.686542+01:00,False
MC.PA,new_opportunity,media,Nueva oportunidad detectada en MC.PA,MC.PA aparece por primera vez con score 74.1 y clasificación seguimiento.,2026-03-26T13:13:26.917464+01:00,False
ML.PA,new_opportunity,media,Nueva oportunidad detectada en ML.PA,ML.PA aparece por primera vez con score 74.5 y clasificación seguimiento.,2026-03-26T13:13:27.352824+01:00,False
OR.PA,new_opportunity,media,Nueva oportunidad detectada en OR.PA,OR.PA aparece por primera vez con score 60.8 y clasificación descarte.,2026-03-26T13:13:28.079009+01:00,False
SAN.PA,new_opportunity,media,Nueva oportunidad detectada en SAN.PA,SAN.PA aparece por primera vez con score 72.0 y clasificación seguimiento.,2026-03-26T13:13:30.416229+01:00,False
RI.PA,new_opportunity,media,Nueva oportunidad detectada en RI.PA,RI.PA aparece por primera vez con score 87.5 y clasificación seguimiento.,2026-03-26T13:13:30.777580+01:00,False
SGO.PA,new_opportunity,media,Nueva oportunidad detectada en SGO.PA,SGO.PA aparece por primera vez con score 85.5 y clasificación entrada_directa.,2026-03-26T13:13:31.209494+01:00,False
VIV.PA,new_opportunity,media,Nueva oportunidad detectada en VIV.PA,VIV.PA aparece por primera vez con score 63.2 y clasificación descarte.,2026-03-26T13:13:35.119144+01:00,False
ACA.PA,new_opportunity,media,Nueva oportunidad detectada en ACA.PA,ACA.PA aparece por primera vez con score 67.4 y clasificación seguimiento.,2026-03-26T13:13:36.563117+01:00,False
PUB.PA,new_opportunity,media,Nueva oportunidad detectada en PUB.PA,PUB.PA aparece por primera vez con score 85.6 y clasificación seguimiento.,2026-03-26T13:13:37.039709+01:00,False
DSY.PA,new_opportunity,media,Nueva oportunidad detectada en DSY.PA,DSY.PA aparece por primera vez con score 81.9 y clasificación seguimiento.,2026-03-26T13:13:37.658874+01:00,False
RNO.PA,new_opportunity,media,Nueva oportunidad detectada en RNO.PA,RNO.PA aparece por primera vez con score 65.6 y clasificación seguimiento.,2026-03-26T13:13:38.777857+01:00,False
HEIA.AS,new_opportunity,media,Nueva oportunidad detectada en HEIA.AS,HEIA.AS aparece por primera vez con score 70.8 y clasificación seguimiento.,2026-03-26T13:13:40.343808+01:00,False
WKL.AS,new_opportunity,media,Nueva oportunidad detectada en WKL.AS,WKL.AS aparece por primera vez con score 69.8 y clasificación entrada_directa.,2026-03-26T13:13:45.346615+01:00,False
ISP.MI,new_opportunity,media,Nueva oportunidad detectada en ISP.MI,ISP.MI aparece por primera vez con score 69.8 y clasificación seguimiento.,2026-03-26T13:13:48.801590+01:00,False
UCG.MI,new_opportunity,media,Nueva oportunidad detectada en UCG.MI,UCG.MI aparece por primera vez con score 66.4 y clasificación seguimiento.,2026-03-26T13:13:50.293903+01:00,False
RACE.MI,new_opportunity,media,Nueva oportunidad detectada en RACE.MI,RACE.MI aparece por primera vez con score 74.1 y clasificación seguimiento.,2026-03-26T13:13:54.041624+01:00,False
NESN.SW,new_opportunity,media,Nueva oportunidad detectada en NESN.SW,NESN.SW aparece por primera vez con score 63.2 y clasificación seguimiento.,2026-03-26T13:14:03.981809+01:00,False
