Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 65.6 y clasificación seguimiento.,2026-05-18T11:51:04.879021+02:00,False
DTE.DE,new_opportunity,media,Nueva oportunidad detectada en DTE.DE,DTE.DE aparece por primera vez con score 63.6 y clasificación seguimiento.,2026-05-18T11:51:08.090035+02:00,False
FRE.DE,new_opportunity,media,Nueva oportunidad detectada en FRE.DE,FRE.DE aparece por primera vez con score 77.9 y clasificación entrada_directa.,2026-05-18T11:51:08.587765+02:00,False
HEN3.DE,new_opportunity,media,Nueva oportunidad detectada en HEN3.DE,HEN3.DE aparece por primera vez con score 81.2 y clasificación seguimiento.,2026-05-18T11:51:11.155178+02:00,False
VOW3.DE,new_opportunity,media,Nueva oportunidad detectada en VOW3.DE,VOW3.DE aparece por primera vez con score 60.8 y clasificación descarte.,2026-05-18T11:51:11.336894+02:00,False
MUV2.DE,new_opportunity,media,Nueva oportunidad detectada en MUV2.DE,MUV2.DE aparece por primera vez con score 76.8 y clasificación seguimiento.,2026-05-18T11:51:11.861079+02:00,False
ADS.DE,new_opportunity,media,Nueva oportunidad detectada en ADS.DE,ADS.DE aparece por primera vez con score 69.8 y clasificación seguimiento.,2026-05-18T11:51:14.311904+02:00,False
SAP.DE,new_opportunity,media,Nueva oportunidad detectada en SAP.DE,SAP.DE aparece por primera vez con score 79.7 y clasificación seguimiento.,2026-05-18T11:51:14.396567+02:00,False
DBK.DE,new_opportunity,media,Nueva oportunidad detectada en DBK.DE,DBK.DE aparece por primera vez con score 78.2 y clasificación seguimiento.,2026-05-18T11:51:15.238570+02:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 73.8 y clasificación seguimiento.,2026-05-18T11:51:17.508207+02:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 75.2 y clasificación seguimiento.,2026-05-18T11:51:17.874520+02:00,False
BN.PA,new_opportunity,media,Nueva oportunidad detectada en BN.PA,BN.PA aparece por primera vez con score 72.8 y clasificación seguimiento.,2026-05-18T11:51:21.037844+02:00,False
AIR.PA,new_opportunity,media,Nueva oportunidad detectada en AIR.PA,AIR.PA aparece por primera vez con score 64.2 y clasificación seguimiento.,2026-05-18T11:51:21.107022+02:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 88.7 y clasificación seguimiento.,2026-05-18T11:51:24.009611+02:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 73.2 y clasificación seguimiento.,2026-05-18T11:51:26.670032+02:00,False
MC.PA,new_opportunity,media,Nueva oportunidad detectada en MC.PA,MC.PA aparece por primera vez con score 77.1 y clasificación seguimiento.,2026-05-18T11:51:30.461682+02:00,False
RI.PA,new_opportunity,media,Nueva oportunidad detectada en RI.PA,RI.PA aparece por primera vez con score 84.0 y clasificación seguimiento.,2026-05-18T11:51:33.675097+02:00,False
SAN.PA,new_opportunity,media,Nueva oportunidad detectada en SAN.PA,SAN.PA aparece por primera vez con score 73.7 y clasificación entrada_directa.,2026-05-18T11:51:34.109610+02:00,False
SGO.PA,new_opportunity,media,Nueva oportunidad detectada en SGO.PA,SGO.PA aparece por primera vez con score 80.9 y clasificación entrada_escalada.,2026-05-18T11:51:35.104332+02:00,False
DSY.PA,new_opportunity,media,Nueva oportunidad detectada en DSY.PA,DSY.PA aparece por primera vez con score 82.5 y clasificación seguimiento.,2026-05-18T11:51:40.126798+02:00,False
PUB.PA,new_opportunity,media,Nueva oportunidad detectada en PUB.PA,PUB.PA aparece por primera vez con score 79.6 y clasificación seguimiento.,2026-05-18T11:51:40.265553+02:00,False
RNO.PA,new_opportunity,media,Nueva oportunidad detectada en RNO.PA,RNO.PA aparece por primera vez con score 64.0 y clasificación descarte.,2026-05-18T11:51:41.475182+02:00,False
HEIA.AS,new_opportunity,media,Nueva oportunidad detectada en HEIA.AS,HEIA.AS aparece por primera vez con score 70.8 y clasificación seguimiento.,2026-05-18T11:51:43.206997+02:00,False
PHIA.AS,new_opportunity,media,Nueva oportunidad detectada en PHIA.AS,PHIA.AS aparece por primera vez con score 68.8 y clasificación entrada_directa.,2026-05-18T11:51:45.511394+02:00,False
REN.AS,new_opportunity,media,Nueva oportunidad detectada en REN.AS,REN.AS aparece por primera vez con score 67.4 y clasificación entrada_escalada.,2026-05-18T11:51:46.373665+02:00,False
WKL.AS,new_opportunity,media,Nueva oportunidad detectada en WKL.AS,WKL.AS aparece por primera vez con score 66.3 y clasificación seguimiento.,2026-05-18T11:51:47.665931+02:00,False
