Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,0700.HK,TENCENT,ASIA,Communication Services,Internet Content & Information,China,HKD,456.0,1.0,script-v2.0,1.0,2026-08-20T08:37:44.919818+02:00,86.0,84.6,99,72,0,7,90,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.30 vs 6.28 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.16% con caída del 33.2% | analyst_upgrade (media): Target 666.76 vs precio 456.00 (+46%), recMean 1.33, recKey strong_buy",fuerte,seguimiento,449.98,454.92,449.98 - 454.92,523.33,580.55,523.33 - 580.55,Pérdida del soporte en 449.98 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TENCENT está un 33.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 19.9%, deuda neta/EBITDA 0.0x. Técnicamente 🟢 Divergencia alcista RSI, 🟡 MACD convergiendo. Clasificación: seguimiento.","TENCENT está un 33.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 19.9%, deuda neta/EBITDA 0.0x. Técnicamente 🟢 Divergencia alcista RSI, 🟡 MACD convergiendo. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Bajo SMA200 con SMA50 girando | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected | 🟡 trendline_break,1.16,11,19,False,18.0,0.39,33250241.0,12923994112.0,0.04,,gross,56.7,56.9,-0.2,19.9,4109268.0,15.4,3.11,13.92,33.2,32.5,-12.9,48.6,False,True,-18.8449,True,32.4,20.3,False,510.32,-10.6,True,True,62,28,0.73,449.98,True
2,FMG.AX,FORTESCUE FPO [FMG],ASX,Basic Materials,Other Industrial Metals & Mining,Australia,AUD,17.95,1.0,script-v2.0,1.0,2026-08-20T08:37:10.815266+02:00,85.3,83.5,100,69,0,1,91,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 6.91% con caída del 23.2%,fuerte,seguimiento,17.05,17.95,17.05 - 17.95,19.87,20.27,19.87 - 20.27,Pérdida del soporte en 17.05 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"FORTESCUE FPO [FMG] está un 23.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.7%, deuda neta/EBITDA 0.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","FORTESCUE FPO [FMG] está un 23.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.7%, deuda neta/EBITDA 0.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Volumen creciente | 🟢 base_pattern_detected,6.91,11,16,True,58.0,0.28,5987327.0,1013000192.0,0.12,,,41.9,,,18.7,55267.0,10.5,1.89,6.83,23.2,22.4,-11.4,43.2,True,False,-0.6024,False,45.0,32.5,False,20.23,-11.3,True,False,79,12,1.31,,False
3,9021.T,WEST JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,2886.0,1.0,script-v2.0,1.0,2026-08-20T08:37:34.338102+02:00,77.5,83.6,82,85,0,1,59,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 3.38% con caída del 18.2%,razonable,seguimiento,2700.05,2839.08,2700.05 - 2839.08,2991.08,2998.8,2991.08 - 2998.80,Pérdida del soporte en 2700.05 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"WEST JAPAN RAILWAY CO está un 18.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.3%, deuda neta/EBITDA 3.7x. Técnicamente 🟡 MACD convergiendo, 🟡 Apoyo en MA40 semanal. Clasificación: seguimiento.","WEST JAPAN RAILWAY CO está un 18.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.3%, deuda neta/EBITDA 3.7x. Técnicamente 🟡 MACD convergiendo, 🟡 Apoyo en MA40 semanal. Clasificación: seguimiento.",🟡 MACD convergiendo | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,3.38,11,20,False,35.1,1.15,3045376.0,1360837033984.0,3.67,6.6,,24.8,,,9.3,1313372.0,10.4,1.07,7.55,18.2,16.9,-3.5,47.6,False,True,-28.9562,False,33.1,25.4,False,2986.15,-3.4,True,True,36,23,0.73,2700.05,True
4,7203.T,TOYOTA MOTOR CORP,ASIA,Consumer Cyclical,Auto Manufacturers,Japan,JPY,3075.0,1.0,script-v2.0,1.0,2026-08-20T08:37:22.504404+02:00,76.3,77.1,75,79,0,7,74,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,margin_stabilization (media): Margen gross 18.0% vs 15.1% (+2.9 pp) | eps_stabilization (media): EPS 120.69 vs 64.56 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 3.25% con caída del 23.1%,fuerte,seguimiento,2809.94,2891.26,2809.94 - 2891.26,3165.93,3400.0,3165.93 - 3400.00,Pérdida del soporte en 2809.94 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"TOYOTA MOTOR CORP está un 23.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.4%, deuda neta/EBITDA 5.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟡 MACD convergiendo. Clasificación: seguimiento.","TOYOTA MOTOR CORP está un 23.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.4%, deuda neta/EBITDA 5.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟡 MACD convergiendo. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,3.25,11,20,False,27.0,1.15,29152365.0,30602607722496.0,5.46,1.7,gross,16.8,16.7,0.1,12.4,36411235.0,8.7,0.98,11.85,23.1,22.0,-2.9,58.5,False,True,-51.2778,True,82.4,48.8,False,3182.74,-3.4,True,True,41,33,0.65,2809.94,True
5,3382.T,SEVEN & I HOLDINGS CO LTD,ASIA,Consumer Defensive,Grocery Stores,Japan,JPY,2039.5,1.0,script-v2.0,1.0,2026-08-20T08:37:37.181890+02:00,75.7,78.3,82,75,0,4,68,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 26.21 vs 18.96 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 2.94% con caída del 15.6%,razonable,seguimiento,1988.95,2022.16,1988.95 - 2022.16,2054.45,2063.27,2054.45 - 2063.27,Pérdida del soporte en 1988.95 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"SEVEN & I HOLDINGS CO LTD está un 15.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.0%, deuda neta/EBITDA 3.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Cerca de soporte. Clasificación: seguimiento.","SEVEN & I HOLDINGS CO LTD está un 15.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.0%, deuda neta/EBITDA 3.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,2.94,11,20,False,42.1,1.04,8059785.0,3217205100544.0,3.32,,,16.4,,,8.0,4623666.0,17.2,1.28,8.18,15.6,22.0,-1.2,47.9,False,True,5.4431,False,30.3,20.8,False,2075.9,-1.8,True,True,45,23,0.8,1988.95,True
6,035420.KS,NAVER,ASIA,Communication Services,Internet Content & Information,South Korea,KRW,219000.0,1.0,script-v2.0,1.0,2026-08-20T08:37:49.023065+02:00,75.0,75.1,74,76,0,7,75,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 100.0% vs 100.0% (+0.0 pp) | dividend_maintained (baja): Dividendo actual 1.20% con caída del 28.0% | analyst_upgrade (media): Target 304346.16 vs precio 219000.00 (+39%), recMean 1.56, recKey buy",fuerte,seguimiento,210122.0,210833.33,210122.00 - 210833.33,229154.36,258400.0,229154.36 - 258400.00,Pérdida del soporte en 210833.33 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"NAVER está un 28.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 5.7%, deuda neta/EBITDA -1.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","NAVER está un 28.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 5.7%, deuda neta/EBITDA -1.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,1.2,10,2,False,19.6,0.17,2048759.0,-3653219385344.0,-1.21,27.2,gross,100.0,100.0,0.0,5.7,32757971.0,14.9,,9.72,28.0,28.0,-4.4,53.1,False,False,-4386.9073,True,56.4,49.5,False,227050.06,-3.5,True,False,48,27,0.6,210833.33,False
7,1299.HK,AIA,ASIA,Financial Services,Insurance - Life,Hong Kong,HKD,72.65,1.0,script-v2.0,1.0,2026-08-20T08:37:46.344525+02:00,73.9,70.2,91,52,0,7,85,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 0.62 vs 0.33 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 2.66% con caída del 21.2% | analyst_upgrade (media): Target 104.83 vs precio 72.65 (+44%), recMean 1.30, recKey strong_buy",fuerte,seguimiento,70.44,72.65,70.44 - 72.65,78.33,79.98,78.33 - 79.98,Pérdida del soporte en 70.44 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"AIA está un 21.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.8%, deuda neta/EBITDA 1.2x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","AIA está un 21.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.8%, deuda neta/EBITDA 1.2x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,2.66,11,16,False,38.9,0.47,36952539.0,11808999424.0,1.18,50.6,,43.9,,,14.8,748670.0,15.7,2.24,77.82,21.2,19.8,-9.2,42.6,False,True,-1.781,False,25.1,25.8,False,79.84,-9.0,True,False,68,17,0.8,70.44,False
8,9022.T,CENTRAL JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,3856.0,1.0,script-v2.0,1.0,2026-08-20T08:37:34.876589+02:00,73.3,79.1,77,81,0,4,56,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 149.59 vs 147.88 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 0.83% con caída del 20.2%,razonable,seguimiento,3670.08,3766.0,3670.08 - 3766.00,4032.4,4105.5,4032.40 - 4105.50,Pérdida del soporte en 3766.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"CENTRAL JAPAN RAILWAY CO está un 20.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.2%, deuda neta/EBITDA 4.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Cerca de soporte. Clasificación: seguimiento.","CENTRAL JAPAN RAILWAY CO está un 20.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.2%, deuda neta/EBITDA 4.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟡 trendline_break,0.83,11,20,False,5.6,0.92,3081696.0,4425204924416.0,4.28,11.6,,51.9,,,11.2,3660810.0,6.8,0.71,7.88,20.2,19.9,-4.4,52.9,False,True,-47.0349,False,28.2,18.8,False,4023.71,-4.2,False,True,45,11,0.64,3766.0,True
9,4568.T,DAIICHI SANKYO COMPANY LIMITED,ASIA,Healthcare,Drug Manufacturers - General,Japan,JPY,2855.0,1.0,script-v2.0,1.0,2026-08-20T08:37:28.866239+02:00,70.8,69.8,97,46,0,4,74,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.50% con caída del 31.7% | analyst_upgrade (media): Target 4090.59 vs precio 2855.00 (+43%), recMean 1.53, recKey buy",fuerte,seguimiento,2674.3,2710.58,2674.30 - 2710.58,2959.22,3551.3,2959.22 - 3551.30,Pérdida del soporte en 2710.58 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"DAIICHI SANKYO COMPANY LIMITED está un 31.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.8%, deuda neta/EBITDA -0.5x. Técnicamente 🟢 Cruce alcista MACD, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.","DAIICHI SANKYO COMPANY LIMITED está un 31.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.8%, deuda neta/EBITDA -0.5x. Técnicamente 🟢 Cruce alcista MACD, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.",🟢 Cruce alcista MACD | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,3.5,11,20,False,55.6,0.29,7117523.0,-137370009600.0,-0.49,148.8,,68.5,,,14.8,5195110.0,20.4,3.05,17.12,31.7,52.5,-3.5,59.2,True,False,-64.8934,True,88.5,64.8,False,2898.38,-1.5,True,True,41,33,0.85,2710.58,True
10,0016.HK,SHK PPT,ASIA,Real Estate,Real Estate - Development,Hong Kong,HKD,124.1,1.0,script-v2.0,1.0,2026-08-20T08:37:39.530892+02:00,69.0,65.3,85,48,0,1,80,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 3.05% con caída del 16.6%,fuerte,seguimiento,117.91,119.1,117.91 - 119.10,119.06,126.48,119.06 - 126.48,Pérdida del soporte en 119.10 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"SHK PPT está un 16.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 3.7%, deuda neta/EBITDA 2.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","SHK PPT está un 16.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 3.7%, deuda neta/EBITDA 2.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,3.05,11,20,False,49.4,0.17,5800717.0,83541997568.0,2.84,,,37.5,,,3.7,359615.0,16.4,0.58,14.85,16.6,16.1,4.2,62.7,True,False,-0.2089,True,91.5,63.8,False,121.31,2.3,True,False,53,27,0.97,119.1,False
