Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
T,new_opportunity,media,Nueva oportunidad detectada en T,T aparece por primera vez con score 73.8 y clasificación seguimiento.,2026-08-11T08:57:17.188004+02:00,False
LOW,new_opportunity,media,Nueva oportunidad detectada en LOW,LOW aparece por primera vez con score 68.1 y clasificación entrada_directa.,2026-08-11T08:57:25.485903+02:00,False
MCD,new_opportunity,media,Nueva oportunidad detectada en MCD,MCD aparece por primera vez con score 66.5 y clasificación entrada_directa.,2026-08-11T08:57:25.818262+02:00,False
IBM,new_opportunity,media,Nueva oportunidad detectada en IBM,IBM aparece por primera vez con score 64.3 y clasificación entrada_escalada.,2026-08-11T08:57:37.359282+02:00,False
DUK,new_opportunity,media,Nueva oportunidad detectada en DUK,DUK aparece por primera vez con score 64.1 y clasificación seguimiento.,2026-08-11T08:57:47.402974+02:00,False
SRE,new_opportunity,media,Nueva oportunidad detectada en SRE,SRE aparece por primera vez con score 63.1 y clasificación descarte.,2026-08-11T08:57:49.932875+02:00,False
CPB,new_opportunity,media,Nueva oportunidad detectada en CPB,CPB aparece por primera vez con score 81.3 y clasificación seguimiento.,2026-08-11T08:57:57.531961+02:00,False
QCOM,new_opportunity,media,Nueva oportunidad detectada en QCOM,QCOM aparece por primera vez con score 68.5 y clasificación seguimiento.,2026-08-11T08:58:04.423599+02:00,False
FMG.AX,new_opportunity,media,Nueva oportunidad detectada en FMG.AX,FMG.AX aparece por primera vez con score 81.8 y clasificación seguimiento.,2026-08-11T08:58:11.877525+02:00,False
ORG.AX,new_opportunity,media,Nueva oportunidad detectada en ORG.AX,ORG.AX aparece por primera vez con score 60.6 y clasificación seguimiento.,2026-08-11T08:58:17.212869+02:00,False
MGR.AX,new_opportunity,media,Nueva oportunidad detectada en MGR.AX,MGR.AX aparece por primera vez con score 68.5 y clasificación seguimiento.,2026-08-11T08:58:19.813027+02:00,False
TWE.AX,new_opportunity,media,Nueva oportunidad detectada en TWE.AX,TWE.AX aparece por primera vez con score 64.3 y clasificación seguimiento.,2026-08-11T08:58:20.440136+02:00,False
7203.T,new_opportunity,media,Nueva oportunidad detectada en 7203.T,7203.T aparece por primera vez con score 74.8 y clasificación seguimiento.,2026-08-11T08:58:22.533280+02:00,False
4503.T,new_opportunity,media,Nueva oportunidad detectada en 4503.T,4503.T aparece por primera vez con score 65.7 y clasificación seguimiento.,2026-08-11T08:58:27.298941+02:00,False
4568.T,new_opportunity,media,Nueva oportunidad detectada en 4568.T,4568.T aparece por primera vez con score 76.2 y clasificación seguimiento.,2026-08-11T08:58:27.914279+02:00,False
6758.T,new_opportunity,media,Nueva oportunidad detectada en 6758.T,6758.T aparece por primera vez con score 63.0 y clasificación seguimiento.,2026-08-11T08:58:28.002423+02:00,False
8031.T,new_opportunity,media,Nueva oportunidad detectada en 8031.T,8031.T aparece por primera vez con score 65.5 y clasificación seguimiento.,2026-08-11T08:58:30.406618+02:00,False
7751.T,new_opportunity,media,Nueva oportunidad detectada en 7751.T,7751.T aparece por primera vez con score 60.6 y clasificación seguimiento.,2026-08-11T08:58:30.501268+02:00,False
9020.T,new_opportunity,media,Nueva oportunidad detectada en 9020.T,9020.T aparece por primera vez con score 69.5 y clasificación seguimiento.,2026-08-11T08:58:32.578058+02:00,False
9021.T,new_opportunity,media,Nueva oportunidad detectada en 9021.T,9021.T aparece por primera vez con score 75.8 y clasificación seguimiento.,2026-08-11T08:58:32.947959+02:00,False
9022.T,new_opportunity,media,Nueva oportunidad detectada en 9022.T,9022.T aparece por primera vez con score 70.1 y clasificación seguimiento.,2026-08-11T08:58:34.003063+02:00,False
3382.T,new_opportunity,media,Nueva oportunidad detectada en 3382.T,3382.T aparece por primera vez con score 64.3 y clasificación seguimiento.,2026-08-11T08:58:35.064422+02:00,False
8002.T,new_opportunity,media,Nueva oportunidad detectada en 8002.T,8002.T aparece por primera vez con score 68.5 y clasificación seguimiento.,2026-08-11T08:58:36.362123+02:00,False
0016.HK,new_opportunity,media,Nueva oportunidad detectada en 0016.HK,0016.HK aparece por primera vez con score 67.8 y clasificación seguimiento.,2026-08-11T08:58:37.349373+02:00,False
0066.HK,new_opportunity,media,Nueva oportunidad detectada en 0066.HK,0066.HK aparece por primera vez con score 62.5 y clasificación seguimiento.,2026-08-11T08:58:40.860256+02:00,False
