Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,4568.T,DAIICHI SANKYO COMPANY LIMITED,ASIA,Healthcare,Drug Manufacturers - General,Japan,JPY,2499.0,1.0,script-v2.0,1.0,2026-04-24T09:56:42.344588+02:00,85.7,89.9,99,82,0,7,73,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 155.87 vs 104.62 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 3.12% con caída del 40.2% | analyst_upgrade (media): Target 4640.00 vs precio 2499.00 (+86%), recMean 1.38, recKey strong_buy",fuerte,seguimiento,2374.05,2499.0,2374.05 - 2499.00,3306.15,3551.3,3306.15 - 3551.30,Pérdida del soporte en 2374.05 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"DAIICHI SANKYO COMPANY LIMITED está un 40.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.3%, deuda neta/EBITDA -0.6x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","DAIICHI SANKYO COMPANY LIMITED está un 40.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.3%, deuda neta/EBITDA -0.6x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 Volumen creciente | 🟢 base_pattern_detected,3.12,11,20,False,46.1,0.18,8771919.0,-240896999424.0,-0.61,196.6,,77.5,,,18.3,4547313.0,16.7,2.7,12.57,40.2,58.5,-24.4,31.2,False,False,-192.2279,False,2.1,24.7,False,3294.27,-24.1,True,False,61,12,1.6,,False
2,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,99.0,1.0,script-v2.0,1.0,2026-04-24T09:54:13.952374+02:00,83.0,91.7,88,95,0,4,57,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.43% con caída del 36.8% | analyst_upgrade (media): Target 152.32 vs precio 99.00 (+54%), recMean 1.61, recKey buy",razonable,seguimiento,94.05,99.0,94.05 - 99.00,123.85,133.07,123.85 - 133.07,Pérdida del soporte en 94.05 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CAPGEMINI está un 36.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 base_pattern_detected. Clasificación: seguimiento.","CAPGEMINI está un 36.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 base_pattern_detected. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 base_pattern_detected,3.43,10,0,False,37.2,0.81,756388.0,6643999744.0,2.29,55.8,,27.0,,,13.7,16547.0,10.8,1.44,8.2,36.8,52.1,-20.1,40.4,False,False,-8.8555,False,15.9,35.6,False,123.34,-19.7,True,False,45,12,0.91,,False
3,RI.PA,PERNOD RICARD,EUROSTOXX,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,65.28,1.0,script-v2.0,1.0,2026-04-24T09:54:23.141409+02:00,82.6,87.8,83,92,0,7,67,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 7.20% con caída del 39.2% | analyst_upgrade (media): Target 87.03 vs precio 65.28 (+33%), recMean 2.32, recKey buy",razonable,seguimiento,62.58,65.28,62.58 - 65.28,80.09,91.33,80.09 - 91.33,Pérdida del soporte en 62.58 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"PERNOD RICARD está un 39.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","PERNOD RICARD está un 39.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 base_pattern_detected,7.2,10,0,False,84.0,0.82,847737.0,11203999744.0,3.89,8.0,,58.4,,,8.6,16439.0,11.7,1.06,10.01,39.2,52.3,-18.5,43.2,False,False,-4.673,False,46.7,52.5,False,79.65,-18.0,True,False,55,12,0.63,62.58,False
4,CPB,The Campbell's Company,SP500,Consumer Defensive,Packaged Foods,United States,USD,20.96,1.0,script-v2.0,1.0,2026-04-24T09:56:06.286804+02:00,82.5,88.3,84,92,0,1,65,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 7.44% con caída del 43.0%,razonable,seguimiento,20.15,20.96,20.15 - 20.96,27.82,31.28,27.82 - 31.28,Pérdida del soporte en 20.15 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"The Campbell's Company está un 43.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cerca de soporte. Clasificación: seguimiento.","The Campbell's Company está un 43.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cerca de soporte. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Cerca de soporte | 🟢 base_pattern_detected,7.44,11,20,False,84.8,1.85,8788782.0,6852000192.0,3.92,6.3,gross,29.6,29.3,0.3,13.9,6249.0,11.4,1.56,7.5,43.0,56.8,-24.6,43.1,False,False,-2.3901,False,49.0,46.4,False,27.75,-24.5,True,False,53,12,0.85,20.15,False
5,CSL.AX,CSL FPO [CSL],ASX,Healthcare,Biotechnology,Australia,AUD,130.0,1.0,script-v2.0,1.0,2026-04-24T09:56:16.270131+02:00,82.3,83.5,84,83,0,7,79,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.17 vs 5.45 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 3.28% con caída del 52.9% | analyst_upgrade (media): Target 198.74 vs precio 130.00 (+53%), recMean 1.81, recKey buy",fuerte,seguimiento,123.5,130.0,123.50 - 130.00,185.63,234.42,185.63 - 234.42,Pérdida del soporte en 123.50 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"CSL FPO [CSL] está un 52.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.1x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","CSL FPO [CSL] está un 52.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.1x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 Volumen creciente | 🟢 Estocástico sale de sobreventa | 🟢 base_pattern_detected,3.28,11,20,False,45.5,0.54,1358432.0,9992999936.0,2.06,,gross,51.9,52.1,-0.2,6.7,63091.0,15.1,2.4,15.29,52.9,56.9,-30.0,31.2,False,False,-17.0264,False,13.1,7.6,True,182.4,-28.7,True,False,61,18,1.53,,False
6,TWE.AX,TREA WINE FPO [TWE],ASX,Consumer Defensive,Beverages - Wineries & Distilleries,Australia,AUD,4.5,1.0,script-v2.0,1.0,2026-04-24T09:56:33.525710+02:00,82.0,86.9,72,100,0,4,67,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 0.54 vs 0.13 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 8.89% con caída del 51.0%,razonable,seguimiento,4.05,4.17,4.05 - 4.17,5.87,7.8,5.87 - 7.80,Pérdida del soporte en 4.05 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"TREA WINE FPO [TWE] está un 51.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Volumen creciente. Clasificación: seguimiento.","TREA WINE FPO [TWE] está un 51.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Volumen creciente. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Volumen creciente | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,8.89,10,0,False,72.4,0.54,7020301.0,1862100064.0,1.81,,,46.1,,,-9.9,3633.0,13.1,0.94,-21.01,51.0,62.3,-23.4,63.6,False,False,-0.6743,True,69.8,77.6,False,5.78,-22.1,True,False,45,22,1.85,4.05,False
7,GIS,"General Mills, Inc.",SP500,Consumer Defensive,Packaged Foods,United States,USD,35.47,1.0,script-v2.0,1.0,2026-04-24T09:56:05.443625+02:00,81.8,87.4,89,86,0,6,65,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,debt_reduction (alta): Deuda 0.0M vs 13734.8M | dividend_maintained (baja): Dividendo actual 6.88% con caída del 37.9%,razonable,seguimiento,34.67,35.47,34.67 - 35.47,44.68,48.52,44.68 - 48.52,Pérdida del soporte en 34.67 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"General Mills, Inc. está un 37.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cerca de soporte. Clasificación: seguimiento.","General Mills, Inc. está un 37.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cerca de soporte. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Cerca de soporte | 🟢 base_pattern_detected,6.88,11,20,False,59.4,2.18,8913848.0,-399000000.0,-0.12,-100.0,gross,33.1,33.0,0.2,23.6,18930.0,8.7,3.43,6.56,37.9,49.2,-20.6,38.7,False,False,-3.1165,False,43.9,36.7,False,44.53,-20.3,True,False,53,12,0.82,34.67,False
8,ADS.DE,adidas AG                     N,EUROSTOXX,Consumer Cyclical,Footwear & Accessories,Germany,EUR,136.6,1.0,script-v2.0,1.0,2026-04-24T09:54:04.873077+02:00,78.9,79.5,95,66,0,4,77,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 2.05% con caída del 40.0% | analyst_upgrade (media): Target 197.13 vs precio 136.60 (+44%), recMean 1.68, recKey buy",fuerte,seguimiento,135.75,136.6,135.75 - 136.60,164.34,193.54,164.34 - 193.54,Pérdida del soporte en 135.75 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"adidas AG                     N está un 40.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.0%, deuda neta/EBITDA 1.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","adidas AG                     N está un 40.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.0%, deuda neta/EBITDA 1.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,2.05,9,0,False,26.8,0.91,756786.0,3913999872.0,1.53,2.3,gross,51.6,51.6,0.0,23.0,24226.0,18.3,4.23,11.25,40.0,47.7,-16.9,44.2,False,False,-9.9931,True,35.0,47.3,False,161.91,-15.6,True,False,55,22,0.69,135.75,False
9,7751.T,CANON INC,ASIA,Technology,Computer Hardware,Japan,JPY,4024.0,1.0,script-v2.0,1.0,2026-04-24T09:56:45.373895+02:00,78.4,78.5,86,72,0,4,78,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.98% con caída del 20.0% | analyst_upgrade (media): Target 4960.00 vs precio 4024.00 (+23%), recMean 2.60, recKey hold",fuerte,seguimiento,3822.8,4024.0,3822.80 - 4024.00,4278.05,4424.11,4278.05 - 4424.11,Pérdida del soporte en 3822.80 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"CANON INC está un 20.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.4%, deuda neta/EBITDA 0.8x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","CANON INC está un 20.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.4%, deuda neta/EBITDA 0.8x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 Volumen creciente | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,3.98,10,0,False,43.6,0.34,3853065.0,582022987776.0,0.85,10.3,,46.5,,,9.4,3495196.0,11.0,1.01,6.74,20.0,20.3,-9.0,24.7,False,False,-42.2328,False,0.5,17.6,False,4455.15,-9.7,True,False,61,17,1.87,,False
10,9021.T,WEST JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,2965.5,1.0,script-v2.0,1.0,2026-04-24T09:56:49.804942+02:00,77.9,77.9,80,76,0,1,78,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 3.07% con caída del 17.1%,fuerte,seguimiento,2817.22,2965.5,2817.22 - 2965.50,3040.45,3164.06,3040.45 - 3164.06,Pérdida del soporte en 2817.22 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"WEST JAPAN RAILWAY CO está un 17.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.8%, deuda neta/EBITDA 3.5x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","WEST JAPAN RAILWAY CO está un 17.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.8%, deuda neta/EBITDA 3.5x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 Estocástico sale de sobreventa | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,3.07,11,20,False,32.8,1.14,2019104.0,1327974039552.0,3.53,3.5,gross,25.3,25.6,-0.2,9.8,1349551.0,10.5,1.13,7.5,17.1,14.8,-6.3,31.8,False,False,-9.9976,False,4.9,3.4,True,3162.59,-6.2,True,False,55,23,1.1,,False
