Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,FMG.AX,FORTESCUE FPO [FMG],ASX,Basic Materials,Other Industrial Metals & Mining,Australia,AUD,18.02,1.0,script-v2.0,1.0,2026-08-09T08:46:32.065696+02:00,83.8,83.5,100,69,0,1,85,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 6.88% con caída del 22.9%,fuerte,seguimiento,17.12,18.02,17.12 - 18.02,19.87,20.38,19.87 - 20.38,Pérdida del soporte en 17.12 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"FORTESCUE FPO [FMG] está un 22.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.7%, deuda neta/EBITDA 0.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","FORTESCUE FPO [FMG] está un 22.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.7%, deuda neta/EBITDA 0.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 base_pattern_detected,6.88,11,16,True,58.0,0.28,6068920.0,1013000192.0,0.12,,,41.9,,,18.7,55483.0,10.5,1.88,6.82,22.9,22.1,-11.6,40.0,True,False,-0.4788,False,23.4,36.1,False,20.31,-11.3,True,False,73,12,1.21,,False
2,4568.T,DAIICHI SANKYO COMPANY LIMITED,ASIA,Healthcare,Drug Manufacturers - General,Japan,JPY,2752.0,1.0,script-v2.0,1.0,2026-08-09T08:46:49.983025+02:00,77.8,75.1,97,56,0,4,86,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.63% con caída del 34.1% | analyst_upgrade (media): Target 4078.82 vs precio 2752.00 (+48%), recMean 1.53, recKey buy",fuerte,seguimiento,2641.01,2731.13,2641.01 - 2731.13,3008.77,3551.3,3008.77 - 3551.30,Pérdida del soporte en 2731.13 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"DAIICHI SANKYO COMPANY LIMITED está un 34.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.8%, deuda neta/EBITDA -0.5x. Técnicamente 🟡 MACD convergiendo, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","DAIICHI SANKYO COMPANY LIMITED está un 34.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.8%, deuda neta/EBITDA -0.5x. Técnicamente 🟡 MACD convergiendo, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🟡 MACD convergiendo | 🟢 Bajo SMA200 con SMA50 girando | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,3.63,11,20,False,55.6,0.29,7560971.0,-137370009600.0,-0.49,148.8,,68.5,,,14.8,5007686.0,19.6,2.94,17.27,34.1,54.3,-8.5,53.9,False,True,-94.6856,True,61.1,40.2,False,2928.31,-6.0,True,True,53,33,0.99,2731.13,True
3,AZN.L,ASTRAZENECA PLC ORD SHS $0.25,EUROSTOXX,Healthcare,Drug Manufacturers - General,United Kingdom,GBp,11896.0,1.0,script-v2.0,1.0,2026-08-09T08:45:15.877493+02:00,76.7,71.9,98,49,0,12,91,entrada_directa,entrada_directa,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"margin_stabilization (media): Margen gross 83.6% vs 82.5% (+1.1 pp) | debt_reduction (alta): Deuda 32350.0M vs 33918.0M | dividend_maintained (baja): Dividendo actual 0.02% con caída del 24.4% | analyst_upgrade (media): Target 15669.10 vs precio 11896.00 (+32%), recMean 1.83, recKey buy",fuerte,entrada_directa,11481.24,11896.0,11481.24 - 11896.00,13372.2,13797.33,13372.20 - 13797.33,Pérdida del soporte en 11481.24 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"ASTRAZENECA PLC ORD SHS $0.25 está un 24.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 22.0%, deuda neta/EBITDA 1.4x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.","ASTRAZENECA PLC ORD SHS $0.25 está un 24.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 22.0%, deuda neta/EBITDA 1.4x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Volumen creciente | 🟢 Cerca de soporte | 🟢 base_pattern_detected,0.02,11,20,False,47.4,0.64,2874248.0,27381999104.0,1.38,-4.6,gross,81.7,81.9,-0.2,22.0,184493.0,24.0,4.94,10.65,24.4,24.4,-13.8,37.6,False,True,-324.6601,False,52.0,53.2,False,13862.47,-14.2,True,False,79,12,1.68,11481.24,False
4,9021.T,WEST JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,2926.0,1.0,script-v2.0,1.0,2026-08-09T08:46:56.000672+02:00,76.7,80.9,82,80,0,4,64,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 277.73 vs 240.08 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 3.33% con caída del 18.2%,razonable,seguimiento,2782.33,2893.0,2782.33 - 2893.00,3001.38,3040.45,3001.38 - 3040.45,Pérdida del soporte en 2893.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"WEST JAPAN RAILWAY CO está un 18.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.3%, deuda neta/EBITDA 3.7x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","WEST JAPAN RAILWAY CO está un 18.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.3%, deuda neta/EBITDA 3.7x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,3.33,11,20,False,35.1,1.15,3058739.0,1360837033984.0,3.67,6.6,,24.8,,,9.3,1331575.0,10.5,1.09,7.62,18.2,15.7,-2.5,49.9,False,False,-38.4966,False,31.6,22.2,False,2992.71,-2.2,True,True,41,23,0.95,2893.0,True
5,RI.PA,PERNOD RICARD,EUROSTOXX,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,70.32,1.0,script-v2.0,1.0,2026-08-09T08:44:44.018863+02:00,76.5,81.6,88,76,0,7,61,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 6.68% con caída del 34.6% | analyst_upgrade (media): Target 85.05 vs precio 70.32 (+21%), recKey none",razonable,seguimiento,62.83,66.84,62.83 - 66.84,68.43,91.33,68.43 - 91.33,Pérdida del soporte en 66.84 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"PERNOD RICARD está un 34.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Cerca de soporte, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.","PERNOD RICARD está un 34.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Cerca de soporte, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.",🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected | 🟡 trendline_break,6.68,11,20,False,84.0,0.82,678863.0,11203999744.0,3.89,8.0,,58.4,,,8.6,17707.0,12.6,1.14,10.4,34.6,44.2,2.8,70.3,False,False,-1.4501,True,91.8,85.0,False,68.14,3.2,True,True,33,28,1.06,66.84,True
6,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,109.25,1.0,script-v2.0,1.0,2026-08-09T08:44:35.492163+02:00,75.8,80.4,90,72,0,4,62,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.11% con caída del 28.6% | analyst_upgrade (media): Target 139.63 vs precio 109.25 (+28%), recMean 1.76, recKey buy",razonable,seguimiento,95.62,95.96,95.62 - 95.96,110.73,130.09,110.73 - 130.09,Pérdida del soporte en 95.96 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CAPGEMINI está un 28.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.2%, deuda neta/EBITDA 2.6x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.","CAPGEMINI está un 28.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.2%, deuda neta/EBITDA 2.6x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,3.11,11,20,False,43.2,0.88,751435.0,7907000320.0,2.56,67.8,,26.8,,,12.2,18136.0,13.9,1.58,8.54,28.6,42.3,-1.3,68.4,False,False,-4.2071,True,90.1,93.7,False,110.3,-0.9,True,False,35,27,0.85,95.96,True
7,HEI.DE,Heidelberg Materials AG       I,EUROSTOXX,Basic Materials,Building Materials,Germany,EUR,160.85,1.0,script-v2.0,1.0,2026-08-09T08:44:30.333639+02:00,75.6,77.1,91,65,0,7,71,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 10.92 vs 9.87 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 2.24% con caída del 33.5% | analyst_upgrade (media): Target 214.70 vs precio 160.85 (+33%), recMean 2.00, recKey buy",fuerte,seguimiento,152.81,160.85,152.81 - 160.85,191.46,205.53,191.46 - 205.53,Pérdida del soporte en 152.81 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"Heidelberg Materials AG       I está un 33.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.7%, deuda neta/EBITDA 1.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","Heidelberg Materials AG       I está un 33.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.7%, deuda neta/EBITDA 1.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 base_pattern_detected,2.24,11,20,False,31.3,0.5,376656.0,7790899968.0,1.91,46.9,,64.3,,,11.7,28278.0,14.0,1.52,9.12,33.5,32.1,-16.0,36.1,False,True,-6.7574,False,22.1,25.8,False,191.09,-15.8,True,False,59,12,0.93,,False
8,035420.KS,NAVER,ASIA,Communication Services,Internet Content & Information,South Korea,KRW,210000.0,1.0,script-v2.0,1.0,2026-08-09T08:47:11.186135+02:00,75.3,76.1,75,77,0,7,73,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 100.0% vs 100.0% (+0.0 pp) | dividend_maintained (baja): Dividendo actual 1.25% con caída del 30.9% | analyst_upgrade (media): Target 302703.72 vs precio 210000.00 (+44%), recMean 1.59, recKey buy",fuerte,seguimiento,193950.0,210000.0,193950.00 - 210000.00,230474.14,258400.0,230474.14 - 258400.00,Pérdida del soporte en 193950.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"NAVER está un 30.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 5.7%, deuda neta/EBITDA -1.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","NAVER está un 30.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 5.7%, deuda neta/EBITDA -1.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Bajo SMA200 con SMA50 girando | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,1.25,10,2,False,21.9,0.17,2043947.0,-3653219385344.0,-1.21,27.2,gross,100.0,100.0,0.0,5.7,31411753.0,13.9,,9.82,30.9,30.9,-8.9,50.4,False,False,-7263.8518,True,49.8,74.2,False,228579.11,-8.1,True,False,46,27,0.96,193950.0,True
9,0700.HK,TENCENT,ASIA,Communication Services,Internet Content & Information,China,HKD,478.8,1.0,script-v2.0,1.0,2026-08-09T08:47:05.894932+02:00,75.0,75.0,99,54,0,7,75,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.30 vs 6.28 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.11% con caída del 29.9% | analyst_upgrade (media): Target 692.15 vs precio 478.80 (+45%), recMean 1.33, recKey strong_buy",fuerte,seguimiento,450.91,454.15,450.91 - 454.15,530.71,580.55,530.71 - 580.55,Pérdida del soporte en 450.91 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TENCENT está un 29.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 20.5%, deuda neta/EBITDA -0.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","TENCENT está un 29.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 20.5%, deuda neta/EBITDA -0.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Bajo SMA200 con SMA50 girando | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,1.11,11,19,False,17.1,0.33,33449126.0,-54203973632.0,-0.19,,gross,56.4,56.9,-0.5,20.5,4309980.0,17.1,3.3,15.42,29.9,29.1,-9.8,55.7,False,False,-20.2036,True,71.1,78.1,False,519.43,-7.8,True,True,42,33,0.73,450.91,True
10,7203.T,TOYOTA MOTOR CORP,ASIA,Consumer Cyclical,Auto Manufacturers,Japan,JPY,2980.0,1.0,script-v2.0,1.0,2026-08-09T08:46:43.452617+02:00,74.8,77.7,75,80,0,10,66,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 18.0% vs 15.1% (+2.9 pp) | eps_stabilization (media): EPS 120.69 vs 64.56 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 3.36% con caída del 25.5% | analyst_upgrade (media): Target 3626.00 vs precio 2980.00 (+22%), recMean 1.74, recKey buy",razonable,seguimiento,2809.94,2870.8,2809.94 - 2870.80,3163.38,3400.0,3163.38 - 3400.00,Pérdida del soporte en 2809.94 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TOYOTA MOTOR CORP está un 25.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.4%, deuda neta/EBITDA 5.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","TOYOTA MOTOR CORP está un 25.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.4%, deuda neta/EBITDA 5.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Bajo SMA200 con SMA50 girando | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,3.36,11,20,False,27.0,1.15,30354176.0,30602607722496.0,5.46,1.7,gross,16.8,16.7,0.1,12.4,35286336.0,8.5,0.95,11.93,25.5,24.4,-5.8,53.0,False,False,-76.4305,True,30.4,26.4,False,3185.5,-6.5,True,False,39,27,0.95,2809.94,True
