Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
CON.DE,new_opportunity,media,Nueva oportunidad detectada en CON.DE,CON.DE aparece por primera vez con score 68.5 y clasificación seguimiento.,2026-04-22T09:25:15.017892+02:00,False
DTE.DE,new_opportunity,media,Nueva oportunidad detectada en DTE.DE,DTE.DE aparece por primera vez con score 66.4 y clasificación seguimiento.,2026-04-22T09:25:15.366252+02:00,False
FRE.DE,new_opportunity,media,Nueva oportunidad detectada en FRE.DE,FRE.DE aparece por primera vez con score 74.7 y clasificación entrada_directa.,2026-04-22T09:25:16.428605+02:00,False
HEN3.DE,new_opportunity,media,Nueva oportunidad detectada en HEN3.DE,HEN3.DE aparece por primera vez con score 77.8 y clasificación seguimiento.,2026-04-22T09:25:18.088453+02:00,False
SAP.DE,new_opportunity,media,Nueva oportunidad detectada en SAP.DE,SAP.DE aparece por primera vez con score 71.2 y clasificación entrada_escalada.,2026-04-22T09:25:21.152407+02:00,False
ADS.DE,new_opportunity,media,Nueva oportunidad detectada en ADS.DE,ADS.DE aparece por primera vez con score 74.9 y clasificación seguimiento.,2026-04-22T09:25:21.637173+02:00,False
DBK.DE,new_opportunity,media,Nueva oportunidad detectada en DBK.DE,DBK.DE aparece por primera vez con score 70.0 y clasificación seguimiento.,2026-04-22T09:25:22.741403+02:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 66.3 y clasificación seguimiento.,2026-04-22T09:25:24.503176+02:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 70.5 y clasificación seguimiento.,2026-04-22T09:25:25.372306+02:00,False
AIR.PA,new_opportunity,media,Nueva oportunidad detectada en AIR.PA,AIR.PA aparece por primera vez con score 64.6 y clasificación seguimiento.,2026-04-22T09:25:27.470664+02:00,False
BN.PA,new_opportunity,media,Nueva oportunidad detectada en BN.PA,BN.PA aparece por primera vez con score 72.7 y clasificación seguimiento.,2026-04-22T09:25:28.791324+02:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 78.7 y clasificación seguimiento.,2026-04-22T09:25:30.446215+02:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 65.9 y clasificación seguimiento.,2026-04-22T09:25:32.864123+02:00,False
