Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,92.12,1.0,script-v2.0,1.0,2026-07-08T10:15:39.023576+02:00,91.8,96.7,93,100,0,4,77,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.69% con caída del 39.8% | analyst_upgrade (media): Target 145.58 vs precio 92.12 (+58%), recMean 1.76, recKey buy",fuerte,seguimiento,86.59,92.12,86.59 - 92.12,113.33,130.09,113.33 - 130.09,Pérdida del soporte en 86.59 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CAPGEMINI está un 39.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","CAPGEMINI está un 39.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,3.69,11,20,False,37.2,0.81,721598.0,6643999744.0,2.29,55.8,,27.0,,,13.7,15291.0,10.1,1.34,7.8,39.8,51.3,-18.7,46.7,True,False,-6.9886,True,52.5,49.7,False,112.71,-18.3,True,False,55,22,0.45,86.59,False
2,9022.T,CENTRAL JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,3664.0,1.0,script-v2.0,1.0,2026-07-08T10:18:02.552352+02:00,88.2,92.7,90,95,0,9,75,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,eps_stabilization (media): EPS 570.84 vs 465.88 (annual_eps_fallback) | debt_reduction (alta): Deuda 4308083.9M vs 4308098.0M | dividend_maintained (baja): Dividendo actual 0.87% con caída del 24.1%,fuerte,seguimiento,3512.8,3551.5,3512.80 - 3551.50,4085.51,4105.5,4085.51 - 4105.50,Pérdida del soporte en 3551.50 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"CENTRAL JAPAN RAILWAY CO está un 24.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 3.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","CENTRAL JAPAN RAILWAY CO está un 24.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 3.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,0.87,11,20,False,5.6,0.84,3216493.0,3939490922496.0,3.8,-0.0,,52.2,,,11.5,3492752.0,6.4,0.69,7.28,24.1,23.9,-10.3,62.6,False,False,-188.6436,True,88.7,93.8,False,4057.85,-9.7,True,False,48,27,1.01,3551.5,False
3,0700.HK,TENCENT,ASIA,Communication Services,Internet Content & Information,China,HKD,478.4,1.0,script-v2.0,1.0,2026-07-08T10:18:12.119683+02:00,84.0,81.4,99,66,0,7,92,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.30 vs 6.28 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.11% con caída del 30.0% | analyst_upgrade (media): Target 699.03 vs precio 478.40 (+46%), recMean 1.33, recKey strong_buy",fuerte,seguimiento,450.65,462.74,450.65 - 462.74,550.31,580.55,550.31 - 580.55,Pérdida del soporte en 462.74 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TENCENT está un 30.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 20.5%, deuda neta/EBITDA -0.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","TENCENT está un 30.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 20.5%, deuda neta/EBITDA -0.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Volumen creciente | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,1.11,11,19,False,17.1,0.33,31083832.0,-54203973632.0,-0.19,,gross,56.4,56.9,-0.5,20.5,4308629.0,17.2,3.32,14.86,30.0,29.1,-13.1,63.3,True,False,-29.2528,True,93.9,76.4,False,536.05,-10.8,True,False,70,22,1.48,462.74,False
4,RI.PA,PERNOD RICARD,EUROSTOXX,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,65.32,1.0,script-v2.0,1.0,2026-07-08T10:15:47.902355+02:00,82.8,87.8,83,92,0,7,68,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 7.20% con caída del 39.2% | analyst_upgrade (media): Target 86.50 vs precio 65.32 (+32%), recMean 2.37, recKey buy",razonable,seguimiento,61.5,63.43,61.50 - 63.43,72.81,91.33,72.81 - 91.33,Pérdida del soporte en 61.50 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"PERNOD RICARD está un 39.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟡 MACD convergiendo. Clasificación: seguimiento.","PERNOD RICARD está un 39.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟡 MACD convergiendo. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,7.2,10,0,False,84.0,0.82,720095.0,11203999744.0,3.89,8.0,,58.4,,,8.6,16448.0,11.7,1.06,10.01,39.2,50.0,-10.3,55.4,False,True,-3.3509,True,70.1,45.5,False,72.29,-9.6,True,False,41,27,0.4,61.5,False
5,WKL.AS,WOLTERS KLUWER,EUROSTOXX,Industrials,Specialty Business Services,Netherlands,EUR,59.56,1.0,script-v2.0,1.0,2026-07-08T10:15:58.953271+02:00,82.3,81.1,72,89,0,7,86,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 5.64 vs 4.52 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 4.23% con caída del 58.7% | analyst_upgrade (media): Target 91.03 vs precio 59.56 (+53%), recMean 1.80, recKey buy",fuerte,seguimiento,59.26,59.56,59.26 - 59.56,77.04,122.61,77.04 - 122.61,Pérdida del soporte en 59.26 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"WOLTERS KLUWER está un 58.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 111.7%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","WOLTERS KLUWER está un 58.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 111.7%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,4.23,11,20,False,43.1,6.23,1204736.0,4040000256.0,2.09,22.2,,73.5,,,111.7,13299.0,10.6,16.88,9.12,58.7,65.7,-22.7,52.5,True,False,-6.8264,True,88.2,63.5,False,74.91,-20.5,True,False,64,22,0.41,59.26,False
6,T,AT&T Inc.,SP500,Communication Services,Telecom Services,United States,USD,21.09,1.0,script-v2.0,1.0,2026-07-08T10:16:36.345656+02:00,82.2,86.3,89,84,0,10,70,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 60.1% vs 55.7% (+4.4 pp) | eps_stabilization (media): EPS 0.54 vs 0.53 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 5.26% con caída del 29.2% | analyst_upgrade (media): Target 30.02 vs precio 21.09 (+42%), recMean 1.92, recKey buy",fuerte,seguimiento,19.89,21.09,19.89 - 21.09,25.31,25.32,25.31 - 25.32,Pérdida del soporte en 19.89 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"AT&T Inc. está un 29.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.4%, deuda neta/EBITDA 3.3x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","AT&T Inc. está un 29.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 18.4%, deuda neta/EBITDA 3.3x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Volumen creciente,5.26,11,20,False,37.4,1.25,50336616.0,147786995712.0,3.33,3.0,gross,59.4,59.5,-0.1,18.4,146540.0,6.9,1.34,7.03,29.2,27.6,-16.7,35.5,False,True,-1.198,False,34.0,23.9,False,25.13,-16.1,False,False,70,0,1.41,19.89,False
7,TWE.AX,TREA WINE FPO [TWE],ASX,Consumer Defensive,Beverages - Wineries & Distilleries,Australia,AUD,4.51,1.0,script-v2.0,1.0,2026-07-08T10:17:48.020578+02:00,82.0,86.9,72,100,0,7,67,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 0.54 vs 0.13 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 8.87% con caída del 45.0% | analyst_upgrade (media): Target 5.43 vs precio 4.51 (+20%), recMean 2.29, recKey buy",razonable,seguimiento,4.1,4.49,4.10 - 4.49,5.05,6.98,5.05 - 6.98,Pérdida del soporte en 4.10 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"TREA WINE FPO [TWE] está un 45.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟡 MACD convergiendo, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","TREA WINE FPO [TWE] está un 45.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟡 MACD convergiendo, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🟡 MACD convergiendo | 🟢 Bajo SMA200 con SMA50 girando | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,8.87,10,0,False,72.4,0.54,4287912.0,1862100064.0,1.81,,,46.1,,,-9.9,3642.0,13.4,0.94,-20.7,45.0,61.9,-10.7,46.0,False,True,-0.2099,False,23.7,14.1,False,4.95,-8.9,True,True,44,23,0.62,4.1,True
8,DSY.PA,DASSAULT SYSTEMES,EUROSTOXX,Technology,Software - Application,France,EUR,18.32,1.0,script-v2.0,1.0,2026-07-08T10:15:53.507144+02:00,80.5,84.0,100,70,0,9,70,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"debt_reduction (alta): Deuda 2479.4M vs 3169.2M | dividend_maintained (baja): Dividendo actual 1.47% con caída del 44.8% | analyst_upgrade (media): Target 22.82 vs precio 18.32 (+25%), recMean 2.60, recKey hold",fuerte,seguimiento,17.44,18.32,17.44 - 18.32,21.34,28.19,21.34 - 28.19,Pérdida del soporte en 17.44 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"DASSAULT SYSTEMES está un 44.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.4%, deuda neta/EBITDA -1.4x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","DASSAULT SYSTEMES está un 44.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.4%, deuda neta/EBITDA -1.4x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,1.47,11,20,False,28.3,0.27,2520870.0,-2395500032.0,-1.43,-21.8,gross,83.9,83.8,0.0,13.4,24072.0,19.9,2.62,13.3,44.8,54.6,-14.1,50.4,False,False,-1.1067,True,70.9,78.6,False,20.87,-12.2,True,False,48,22,0.41,17.44,False
9,SAP.DE,SAP SE                        I,EUROSTOXX,Technology,Software - Application,Germany,EUR,140.14,1.0,script-v2.0,1.0,2026-07-08T10:15:30.725890+02:00,79.7,77.6,100,58,0,10,86,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 73.0% vs 71.4% (+1.6 pp) | eps_stabilization (media): EPS 1.65 vs 1.57 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.78% con caída del 48.0% | analyst_upgrade (media): Target 214.04 vs precio 140.14 (+53%), recMean 1.41, recKey strong_buy",fuerte,seguimiento,138.02,140.14,138.02 - 140.14,179.12,228.95,179.12 - 228.95,Pérdida del soporte en 138.02 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"SAP SE                        I está un 48.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 16.4%, deuda neta/EBITDA -0.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","SAP SE                        I está un 48.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 16.4%, deuda neta/EBITDA -0.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,1.78,11,20,False,37.7,0.17,2991232.0,-2182999552.0,-0.19,5.2,gross,73.7,72.8,0.9,16.4,163622.0,22.4,3.63,14.28,48.0,49.3,-21.8,47.8,True,False,-12.9547,True,78.0,69.7,False,174.92,-19.9,True,False,64,22,0.38,138.02,False
10,CPB,The Campbell's Company,SP500,Consumer Defensive,Packaged Foods,United States,USD,22.9,1.0,script-v2.0,1.0,2026-07-08T10:17:22.756421+02:00,78.4,79.5,79,80,0,4,75,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,margin_stabilization (media): Margen gross 27.5% vs 28.0% (-0.5 pp) | dividend_maintained (baja): Dividendo actual 6.81% con caída del 33.0%,fuerte,seguimiento,20.96,21.75,20.96 - 21.75,24.99,29.04,24.99 - 29.04,Pérdida del soporte en 21.75 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"The Campbell's Company está un 33.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.4%, deuda neta/EBITDA 4.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","The Campbell's Company está un 33.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.4%, deuda neta/EBITDA 4.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Bajo SMA200 con SMA50 girando | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,6.81,11,20,False,76.5,1.82,9225896.0,6934000000.0,4.07,3.7,gross,29.2,28.8,0.4,15.4,6829.0,11.1,1.69,8.07,33.0,52.0,-8.4,59.9,False,False,-1.0489,True,78.8,81.7,False,24.68,-7.2,True,True,42,33,0.55,21.75,True
