Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 77.2 y clasificación seguimiento.,2026-09-24T12:56:05.332677+02:00,False
EOAN.DE,new_opportunity,media,Nueva oportunidad detectada en EOAN.DE,EOAN.DE aparece por primera vez con score 70.6 y clasificación seguimiento.,2026-09-24T12:56:07.806117+02:00,False
DTE.DE,new_opportunity,media,Nueva oportunidad detectada en DTE.DE,DTE.DE aparece por primera vez con score 71.3 y clasificación seguimiento.,2026-09-24T12:56:07.883272+02:00,False
VOW3.DE,new_opportunity,media,Nueva oportunidad detectada en VOW3.DE,VOW3.DE aparece por primera vez con score 63.9 y clasificación seguimiento.,2026-09-24T12:56:10.566394+02:00,False
ADS.DE,new_opportunity,media,Nueva oportunidad detectada en ADS.DE,ADS.DE aparece por primera vez con score 72.3 y clasificación seguimiento.,2026-09-24T12:56:12.369233+02:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 81.8 y clasificación seguimiento.,2026-09-24T12:56:14.406947+02:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 68.3 y clasificación seguimiento.,2026-09-24T12:56:14.815438+02:00,False
BN.PA,new_opportunity,media,Nueva oportunidad detectada en BN.PA,BN.PA aparece por primera vez con score 70.2 y clasificación seguimiento.,2026-09-24T12:56:17.091298+02:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 73.7 y clasificación seguimiento.,2026-09-24T12:56:18.886236+02:00,False
DG.PA,new_opportunity,media,Nueva oportunidad detectada en DG.PA,DG.PA aparece por primera vez con score 78.5 y clasificación seguimiento.,2026-09-24T12:56:20.102442+02:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 79.0 y clasificación seguimiento.,2026-09-24T12:56:21.137041+02:00,False
EN.PA,new_opportunity,media,Nueva oportunidad detectada en EN.PA,EN.PA aparece por primera vez con score 68.0 y clasificación entrada_escalada.,2026-09-24T12:56:21.240939+02:00,False
MC.PA,new_opportunity,media,Nueva oportunidad detectada en MC.PA,MC.PA aparece por primera vez con score 83.2 y clasificación seguimiento.,2026-09-24T12:56:23.330445+02:00,False
LR.PA,new_opportunity,media,Nueva oportunidad detectada en LR.PA,LR.PA aparece por primera vez con score 60.2 y clasificación descarte.,2026-09-24T12:56:23.399155+02:00,False
ORA.PA,new_opportunity,media,Nueva oportunidad detectada en ORA.PA,ORA.PA aparece por primera vez con score 76.9 y clasificación seguimiento.,2026-09-24T12:56:25.648313+02:00,False
RI.PA,new_opportunity,media,Nueva oportunidad detectada en RI.PA,RI.PA aparece por primera vez con score 81.2 y clasificación entrada_directa.,2026-09-24T12:56:25.871942+02:00,False
SAN.PA,new_opportunity,media,Nueva oportunidad detectada en SAN.PA,SAN.PA aparece por primera vez con score 63.7 y clasificación seguimiento.,2026-09-24T12:56:26.003187+02:00,False
SGO.PA,new_opportunity,media,Nueva oportunidad detectada en SGO.PA,SGO.PA aparece por primera vez con score 77.2 y clasificación entrada_escalada.,2026-09-24T12:56:26.909473+02:00,False
DSY.PA,new_opportunity,media,Nueva oportunidad detectada en DSY.PA,DSY.PA aparece por primera vez con score 60.2 y clasificación pendiente_confirmacion.,2026-09-24T12:56:30.368289+02:00,False
RNO.PA,new_opportunity,media,Nueva oportunidad detectada en RNO.PA,RNO.PA aparece por primera vez con score 61.5 y clasificación seguimiento.,2026-09-24T12:56:31.588700+02:00,False
