Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,109.45,1.0,script-v2.0,1.0,2026-08-28T20:02:01.257132+02:00,79.5,80.4,90,72,0,4,77,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.11% con caída del 28.5% | analyst_upgrade (media): Target 140.51 vs precio 109.45 (+28%), recMean 1.76, recKey buy",fuerte,seguimiento,98.68,105.27,98.68 - 105.27,109.45,130.09,109.45 - 130.09,Pérdida del soporte en 105.27 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CAPGEMINI está un 28.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.2%, deuda neta/EBITDA 2.6x. Técnicamente 🟢 Cruce alcista MACD, 🟢 Cerca de soporte. Clasificación: seguimiento.","CAPGEMINI está un 28.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.2%, deuda neta/EBITDA 2.6x. Técnicamente 🟢 Cruce alcista MACD, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,3.11,11,20,False,43.2,0.88,690099.0,7907000320.0,2.56,67.8,,26.8,,,12.2,18169.0,13.9,1.59,8.55,28.5,42.2,-0.0,58.1,True,False,-1.0534,True,68.6,54.5,False,109.11,0.3,True,True,44,33,0.89,105.27,True
2,AD.AS,KONINKLIJKE AHOLD DELHAIZE N.V.,EUROSTOXX,Consumer Defensive,Grocery Stores,Netherlands,EUR,30.57,1.0,script-v2.0,1.0,2026-08-28T20:02:24.229460+02:00,79.5,78.7,83,75,0,7,82,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 26.4% vs 26.8% (-0.4 pp) | dividend_maintained (baja): Dividendo actual 4.06% con caída del 28.1% | analyst_upgrade (media): Target 38.58 vs precio 30.57 (+26%), recMean 2.47, recKey buy",fuerte,seguimiento,29.04,30.57,29.04 - 30.57,35.66,36.16,35.66 - 36.16,Pérdida del soporte en 29.04 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"KONINKLIJKE AHOLD DELHAIZE N.V. está un 28.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.7%, deuda neta/EBITDA 3.0x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","KONINKLIJKE AHOLD DELHAIZE N.V. está un 28.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.7%, deuda neta/EBITDA 3.0x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Estocástico sale de sobreventa | 🟢 base_pattern_detected,4.06,11,18,False,49.4,1.33,2628847.0,16049999616.0,2.98,256.9,gross,26.6,26.6,-0.0,15.7,26711.0,12.2,1.85,7.93,28.1,25.8,-14.3,28.7,False,True,-1.2673,False,8.5,6.6,True,35.71,-14.4,True,False,64,18,0.8,,False
3,RI.PA,PERNOD RICARD,EUROSTOXX,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,63.2,1.0,script-v2.0,1.0,2026-08-28T20:02:10.062591+02:00,77.2,81.6,80,83,0,7,64,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 7.44% con caída del 37.1% | analyst_upgrade (media): Target 85.05 vs precio 63.20 (+35%), recMean 2.50, recKey buy",razonable,seguimiento,59.64,63.2,59.64 - 63.20,67.58,85.47,67.58 - 85.47,Pérdida del soporte en 59.64 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"PERNOD RICARD está un 37.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Bajo SMA200 con SMA50 girando, 🟢 Volumen creciente. Clasificación: seguimiento.","PERNOD RICARD está un 37.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Bajo SMA200 con SMA50 girando, 🟢 Volumen creciente. Clasificación: seguimiento.",🟢 Bajo SMA200 con SMA50 girando | 🟢 Volumen creciente | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,7.44,11,20,False,84.0,0.77,699022.0,10684999680.0,3.91,0.7,,58.4,,,7.6,15915.0,11.3,1.03,10.22,37.1,49.8,-6.5,35.9,False,False,-0.792,False,14.8,20.6,False,67.42,-6.3,True,False,47,17,1.76,59.64,True
4,EL.PA,ESSILORLUXOTTICA,EUROSTOXX,Healthcare,Medical Instruments & Supplies,France,EUR,161.35,1.0,script-v2.0,1.0,2026-08-28T20:02:04.195262+02:00,75.1,74.8,78,72,0,4,76,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 2.48% con caída del 50.2% | analyst_upgrade (media): Target 243.30 vs precio 161.35 (+51%), recMean 1.65, recKey buy",fuerte,seguimiento,153.28,161.35,153.28 - 161.35,210.89,275.23,210.89 - 275.23,Pérdida del soporte en 153.28 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"ESSILORLUXOTTICA está un 50.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.3x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","ESSILORLUXOTTICA está un 50.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.3x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 base_pattern_detected,2.48,11,20,False,74.8,0.38,691044.0,13384999680.0,2.29,6.4,,60.0,,,6.7,74133.0,30.1,1.89,14.78,50.2,49.0,-23.5,44.6,False,True,-15.2434,False,30.8,13.0,False,207.36,-22.2,True,False,64,12,1.05,,False
5,HEI.DE,Heidelberg Materials AG       I,EUROSTOXX,Basic Materials,Building Materials,Germany,EUR,170.05,1.0,script-v2.0,1.0,2026-08-28T20:01:55.675719+02:00,74.3,71.8,91,55,0,4,82,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 2.12% con caída del 29.7% | analyst_upgrade (media): Target 214.70 vs precio 170.05 (+26%), recMean 2.00, recKey buy",fuerte,seguimiento,163.06,168.05,163.06 - 168.05,188.85,205.53,188.85 - 205.53,Pérdida del soporte en 163.06 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"Heidelberg Materials AG       I está un 29.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.7%, deuda neta/EBITDA 1.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Volumen creciente. Clasificación: seguimiento.","Heidelberg Materials AG       I está un 29.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.7%, deuda neta/EBITDA 1.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Volumen creciente. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Volumen creciente | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,2.12,11,20,False,31.3,0.5,378917.0,7790899968.0,1.91,46.9,,64.3,,,11.7,29895.0,14.8,1.6,9.44,29.7,28.3,-10.0,59.5,False,False,-6.9192,True,84.8,84.2,False,188.41,-9.7,True,False,55,27,1.41,163.06,False
6,BMW.DE,BAYERISCHE MOTOREN WERKE AG   S,EUROSTOXX,Consumer Cyclical,Auto Manufacturers,Germany,EUR,62.64,1.0,script-v2.0,1.0,2026-08-28T20:01:44.529989+02:00,73.9,70.9,57,83,0,1,83,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 7.02% con caída del 36.0%,fuerte,seguimiento,57.48,59.0,57.48 - 59.00,74.38,83.23,74.38 - 83.23,Pérdida del soporte en 57.48 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"BAYERISCHE MOTOREN WERKE AG   S está un 36.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.6%, deuda neta/EBITDA 7.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","BAYERISCHE MOTOREN WERKE AG   S está un 36.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.6%, deuda neta/EBITDA 7.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Volumen creciente | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,7.02,11,20,False,42.3,1.2,1597328.0,101147001856.0,7.33,36.6,gross,12.4,14.8,-2.4,6.6,37495.0,6.0,0.39,10.09,36.0,32.3,-15.8,64.5,True,False,-4.9615,True,98.5,63.0,False,74.45,-15.9,True,False,61,22,1.41,57.48,False
7,FMG.AX,FORTESCUE FPO [FMG],ASX,Basic Materials,Other Industrial Metals & Mining,Australia,AUD,18.07,1.0,script-v2.0,1.0,2026-08-28T20:04:00.372455+02:00,73.9,79.9,98,64,0,1,56,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 5.98% con caída del 22.7%,razonable,seguimiento,17.17,18.07,17.17 - 18.07,19.87,20.22,19.87 - 20.22,Pérdida del soporte en 17.17 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"FORTESCUE FPO [FMG] está un 22.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.2%, deuda neta/EBITDA 0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 base_pattern_detected. Clasificación: seguimiento.","FORTESCUE FPO [FMG] está un 22.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.2%, deuda neta/EBITDA 0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 base_pattern_detected. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 base_pattern_detected,5.98,11,16,True,89.5,0.29,6318014.0,856999936.0,0.1,,,40.1,,,14.2,55637.0,13.9,1.97,6.91,22.7,21.9,-10.6,49.0,False,False,-0.6272,False,69.8,37.0,False,20.19,-10.5,True,False,44,12,1.08,,False
8,ORA.PA,ORANGE,EUROSTOXX,Communication Services,Telecom Services,France,EUR,15.195,1.0,script-v2.0,1.0,2026-08-28T20:02:10.157022+02:00,73.8,72.3,83,63,0,4,78,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 4.94% con caída del 19.2% | analyst_upgrade (media): Target 19.14 vs precio 15.20 (+26%), recMean 2.00, recKey buy",fuerte,seguimiento,14.43,15.19,14.43 - 15.19,15.98,16.07,15.98 - 16.07,Pérdida del soporte en 14.43 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"ORANGE está un 19.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.2%, deuda neta/EBITDA 3.7x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","ORANGE está un 19.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.2%, deuda neta/EBITDA 3.7x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 Volumen creciente | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,4.94,11,20,False,50.7,1.61,4659783.0,45291001856.0,3.74,654.5,,41.1,,,14.2,40385.0,10.3,1.27,7.33,19.2,17.1,-5.5,32.8,False,False,-0.0014,False,24.1,15.5,False,16.14,-5.9,True,False,61,17,1.65,,False
9,EN.PA,BOUYGUES,EUROSTOXX,Industrials,Engineering & Construction,France,EUR,44.08,1.0,script-v2.0,1.0,2026-08-28T20:02:04.495699+02:00,73.5,72.1,87,59,0,15,78,entrada_directa,entrada_directa,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"margin_stabilization (media): Margen gross 57.6% vs 57.8% (-0.2 pp) | eps_stabilization (media): EPS 0.98 vs -0.24 (Diluted EPS) | debt_reduction (alta): Deuda 14707.0M vs 15110.0M | dividend_maintained (baja): Dividendo actual 4.76% con caída del 17.6% | analyst_upgrade (media): Target 60.00 vs precio 44.08 (+36%), recKey none",fuerte,entrada_directa,41.88,44.08,41.88 - 44.08,45.46,46.88,45.46 - 46.88,Pérdida del soporte en 41.88 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"BOUYGUES está un 17.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.7%, deuda neta/EBITDA 2.1x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.","BOUYGUES está un 17.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.7%, deuda neta/EBITDA 2.1x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 Volumen creciente | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,4.76,11,20,False,64.2,1.03,785010.0,9871000576.0,2.15,-2.7,gross,56.8,56.3,0.5,9.7,17022.0,13.5,1.36,6.22,17.6,17.2,-6.0,28.0,False,False,0.1226,False,13.7,8.6,False,47.08,-6.4,True,False,61,17,1.49,,False
10,LOW,"Lowe's Companies, Inc.",SP500,Consumer Cyclical,Home Improvement Retail,United States,USD,207.44,1.0,script-v2.0,1.0,2026-08-28T20:03:09.560298+02:00,73.1,78.8,74,83,0,15,56,entrada_escalada,entrada_escalada,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"margin_stabilization (media): Margen gross 32.7% vs 32.5% (+0.2 pp) | eps_stabilization (media): EPS 2.90 vs 1.78 (Diluted EPS) | debt_reduction (alta): Deuda 42023.0M vs 44677.0M | dividend_maintained (baja): Dividendo actual 2.41% con caída del 29.2% | analyst_upgrade (media): Target 254.36 vs precio 207.44 (+23%), recMean 1.80, recKey buy",razonable,entrada_escalada,197.07,207.44,197.07 - 207.44,234.76,249.1,234.76 - 249.10,Pérdida del soporte en 197.07 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"Lowe's Companies, Inc. está un 29.2% por debajo de su máximo 52s. Fundamentalmente sólida con deuda neta/EBITDA 3.0x, dividendo 2.4%. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Estocástico sale de sobreventa. Clasificación: entrada_escalada.","Lowe's Companies, Inc. está un 29.2% por debajo de su máximo 52s. Fundamentalmente sólida con deuda neta/EBITDA 3.0x, dividendo 2.4%. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Estocástico sale de sobreventa. Clasificación: entrada_escalada.",🟢 Divergencia alcista RSI | 🟢 Estocástico sale de sobreventa | 🟢 base_pattern_detected,2.41,11,20,False,41.0,,3051071.0,38615997952.0,3.01,-5.9,gross,33.1,33.3,-0.2,,116313.0,17.5,-15.65,12.07,29.2,28.4,-11.6,40.6,False,False,-7.1328,False,8.7,4.8,True,235.39,-11.9,True,False,38,18,0.99,,False
