Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 73.8 y clasificación seguimiento.,2026-07-01T11:36:05.964757+02:00,False
DTE.DE,new_opportunity,media,Nueva oportunidad detectada en DTE.DE,DTE.DE aparece por primera vez con score 75.3 y clasificación seguimiento.,2026-07-01T11:36:08.717684+02:00,False
EOAN.DE,new_opportunity,media,Nueva oportunidad detectada en EOAN.DE,EOAN.DE aparece por primera vez con score 65.4 y clasificación seguimiento.,2026-07-01T11:36:08.891074+02:00,False
FRE.DE,new_opportunity,media,Nueva oportunidad detectada en FRE.DE,FRE.DE aparece por primera vez con score 73.7 y clasificación entrada_escalada.,2026-07-01T11:36:08.904743+02:00,False
MUV2.DE,new_opportunity,media,Nueva oportunidad detectada en MUV2.DE,MUV2.DE aparece por primera vez con score 72.3 y clasificación seguimiento.,2026-07-01T11:36:11.467583+02:00,False
VOW3.DE,new_opportunity,media,Nueva oportunidad detectada en VOW3.DE,VOW3.DE aparece por primera vez con score 69.4 y clasificación seguimiento.,2026-07-01T11:36:11.646797+02:00,False
SAP.DE,new_opportunity,media,Nueva oportunidad detectada en SAP.DE,SAP.DE aparece por primera vez con score 78.6 y clasificación seguimiento.,2026-07-01T11:36:14.003207+02:00,False
DB1.DE,new_opportunity,media,Nueva oportunidad detectada en DB1.DE,DB1.DE aparece por primera vez con score 60.2 y clasificación descarte.,2026-07-01T11:36:14.258685+02:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 71.6 y clasificación seguimiento.,2026-07-01T11:36:16.846460+02:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 72.8 y clasificación seguimiento.,2026-07-01T11:36:17.247579+02:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 90.8 y clasificación seguimiento.,2026-07-01T11:36:22.409711+02:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 78.0 y clasificación seguimiento.,2026-07-01T11:36:25.155009+02:00,False
MC.PA,new_opportunity,media,Nueva oportunidad detectada en MC.PA,MC.PA aparece por primera vez con score 71.5 y clasificación seguimiento.,2026-07-01T11:36:28.464972+02:00,False
SGO.PA,new_opportunity,media,Nueva oportunidad detectada en SGO.PA,SGO.PA aparece por primera vez con score 74.7 y clasificación entrada_escalada.,2026-07-01T11:36:31.041973+02:00,False
RI.PA,new_opportunity,media,Nueva oportunidad detectada en RI.PA,RI.PA aparece por primera vez con score 81.2 y clasificación seguimiento.,2026-07-01T11:36:31.129454+02:00,False
SAN.PA,new_opportunity,media,Nueva oportunidad detectada en SAN.PA,SAN.PA aparece por primera vez con score 74.5 y clasificación entrada_directa.,2026-07-01T11:36:31.227608+02:00,False
TTE.PA,new_opportunity,media,Nueva oportunidad detectada en TTE.PA,TTE.PA aparece por primera vez con score 66.2 y clasificación seguimiento.,2026-07-01T11:36:33.867053+02:00,False
VIV.PA,new_opportunity,media,Nueva oportunidad detectada en VIV.PA,VIV.PA aparece por primera vez con score 60.3 y clasificación descarte.,2026-07-01T11:36:34.064363+02:00,False
DSY.PA,new_opportunity,media,Nueva oportunidad detectada en DSY.PA,DSY.PA aparece por primera vez con score 80.2 y clasificación seguimiento.,2026-07-01T11:36:36.698693+02:00,False
RNO.PA,new_opportunity,media,Nueva oportunidad detectada en RNO.PA,RNO.PA aparece por primera vez con score 66.2 y clasificación seguimiento.,2026-07-01T11:36:36.765311+02:00,False
PUB.PA,new_opportunity,media,Nueva oportunidad detectada en PUB.PA,PUB.PA aparece por primera vez con score 64.2 y clasificación seguimiento.,2026-07-01T11:36:36.869960+02:00,False
REN.AS,new_opportunity,media,Nueva oportunidad detectada en REN.AS,REN.AS aparece por primera vez con score 60.8 y clasificación pendiente_confirmacion.,2026-07-01T11:36:42.269116+02:00,False
WKL.AS,new_opportunity,media,Nueva oportunidad detectada en WKL.AS,WKL.AS aparece por primera vez con score 68.5 y clasificación seguimiento.,2026-07-01T11:36:42.775495+02:00,False
AD.AS,new_opportunity,media,Nueva oportunidad detectada en AD.AS,AD.AS aparece por primera vez con score 70.8 y clasificación seguimiento.,2026-07-01T11:36:44.785332+02:00,False
RACE.MI,new_opportunity,media,Nueva oportunidad detectada en RACE.MI,RACE.MI aparece por primera vez con score 64.8 y clasificación seguimiento.,2026-07-01T11:36:50.808301+02:00,False
SHEL.L,new_opportunity,media,Nueva oportunidad detectada en SHEL.L,SHEL.L aparece por primera vez con score 79.3 y clasificación seguimiento.,2026-07-01T11:37:02.519487+02:00,False
BP.L,new_opportunity,media,Nueva oportunidad detectada en BP.L,BP.L aparece por primera vez con score 65.7 y clasificación seguimiento.,2026-07-01T11:37:02.871993+02:00,False
ULVR.L,new_opportunity,media,Nueva oportunidad detectada en ULVR.L,ULVR.L aparece por primera vez con score 61.2 y clasificación descarte.,2026-07-01T11:37:05.592680+02:00,False
RIO.L,new_opportunity,media,Nueva oportunidad detectada en RIO.L,RIO.L aparece por primera vez con score 63.9 y clasificación seguimiento.,2026-07-01T11:37:08.644342+02:00,False
VOD.L,new_opportunity,media,Nueva oportunidad detectada en VOD.L,VOD.L aparece por primera vez con score 60.8 y clasificación descarte.,2026-07-01T11:37:10.598569+02:00,False
BA.L,new_opportunity,media,Nueva oportunidad detectada en BA.L,BA.L aparece por primera vez con score 67.2 y clasificación entrada_directa.,2026-07-01T11:37:11.449495+02:00,False
IMB.L,new_opportunity,media,Nueva oportunidad detectada en IMB.L,IMB.L aparece por primera vez con score 64.2 y clasificación seguimiento.,2026-07-01T11:37:13.940824+02:00,False
PG,new_opportunity,media,Nueva oportunidad detectada en PG,PG aparece por primera vez con score 61.2 y clasificación descarte.,2026-07-01T11:37:16.843672+02:00,False
PEP,new_opportunity,media,Nueva oportunidad detectada en PEP,PEP aparece por primera vez con score 62.1 y clasificación descarte.,2026-07-01T11:37:17.311965+02:00,False
ABT,new_opportunity,media,Nueva oportunidad detectada en ABT,ABT aparece por primera vez con score 65.3 y clasificación seguimiento.,2026-07-01T11:37:20.061305+02:00,False
T,new_opportunity,media,Nueva oportunidad detectada en T,T aparece por primera vez con score 85.8 y clasificación seguimiento.,2026-07-01T11:37:20.570233+02:00,False
VZ,new_opportunity,media,Nueva oportunidad detectada en VZ,VZ aparece por primera vez con score 73.8 y clasificación seguimiento.,2026-07-01T11:37:22.549949+02:00,False
XOM,new_opportunity,media,Nueva oportunidad detectada en XOM,XOM aparece por primera vez con score 65.5 y clasificación seguimiento.,2026-07-01T11:37:22.941633+02:00,False
CVX,new_opportunity,media,Nueva oportunidad detectada en CVX,CVX aparece por primera vez con score 63.4 y clasificación seguimiento.,2026-07-01T11:37:23.119298+02:00,False
GPC,new_opportunity,media,Nueva oportunidad detectada en GPC,GPC aparece por primera vez con score 60.8 y clasificación descarte.,2026-07-01T11:37:26.001197+02:00,False
ADP,new_opportunity,media,Nueva oportunidad detectada en ADP,ADP aparece por primera vez con score 76.3 y clasificación seguimiento.,2026-07-01T11:37:29.005494+02:00,False
BDX,new_opportunity,media,Nueva oportunidad detectada en BDX,BDX aparece por primera vez con score 73.8 y clasificación seguimiento.,2026-07-01T11:37:29.147385+02:00,False
LOW,new_opportunity,media,Nueva oportunidad detectada en LOW,LOW aparece por primera vez con score 65.8 y clasificación entrada_escalada.,2026-07-01T11:37:30.362234+02:00,False
MCD,new_opportunity,media,Nueva oportunidad detectada en MCD,MCD aparece por primera vez con score 73.2 y clasificación seguimiento.,2026-07-01T11:37:32.335900+02:00,False
WFC,new_opportunity,media,Nueva oportunidad detectada en WFC,WFC aparece por primera vez con score 60.8 y clasificación descarte.,2026-07-01T11:37:36.389637+02:00,False
PFE,new_opportunity,media,Nueva oportunidad detectada en PFE,PFE aparece por primera vez con score 74.2 y clasificación seguimiento.,2026-07-01T11:37:51.888580+02:00,False
GILD,new_opportunity,media,Nueva oportunidad detectada en GILD,GILD aparece por primera vez con score 73.3 y clasificación entrada_directa.,2026-07-01T11:37:54.672615+02:00,False
GIS,new_opportunity,media,Nueva oportunidad detectada en GIS,GIS aparece por primera vez con score 81.3 y clasificación seguimiento.,2026-07-01T11:38:07.686422+02:00,False
CPB,new_opportunity,media,Nueva oportunidad detectada en CPB,CPB aparece por primera vez con score 84.9 y clasificación seguimiento.,2026-07-01T11:38:09.465301+02:00,False
IP,new_opportunity,media,Nueva oportunidad detectada en IP,IP aparece por primera vez con score 71.5 y clasificación seguimiento.,2026-07-01T11:38:11.730575+02:00,False
MSFT,new_opportunity,media,Nueva oportunidad detectada en MSFT,MSFT aparece por primera vez con score 70.5 y clasificación seguimiento.,2026-07-01T11:38:12.410934+02:00,False
META,new_opportunity,media,Nueva oportunidad detectada en META,META aparece por primera vez con score 63.9 y clasificación descarte.,2026-07-01T11:38:14.739085+02:00,False
CSL.AX,new_opportunity,media,Nueva oportunidad detectada en CSL.AX,CSL.AX aparece por primera vez con score 78.5 y clasificación seguimiento.,2026-07-01T11:38:19.194318+02:00,False
NAB.AX,new_opportunity,media,Nueva oportunidad detectada en NAB.AX,NAB.AX aparece por primera vez con score 61.2 y clasificación descarte.,2026-07-01T11:38:20.072770+02:00,False
FMG.AX,new_opportunity,media,Nueva oportunidad detectada en FMG.AX,FMG.AX aparece por primera vez con score 73.3 y clasificación seguimiento.,2026-07-01T11:38:26.046904+02:00,False
WDS.AX,new_opportunity,media,Nueva oportunidad detectada en WDS.AX,WDS.AX aparece por primera vez con score 68.5 y clasificación seguimiento.,2026-07-01T11:38:28.664903+02:00,False
ORG.AX,new_opportunity,media,Nueva oportunidad detectada en ORG.AX,ORG.AX aparece por primera vez con score 62.1 y clasificación seguimiento.,2026-07-01T11:38:31.643281+02:00,False
MGR.AX,new_opportunity,media,Nueva oportunidad detectada en MGR.AX,MGR.AX aparece por primera vez con score 76.8 y clasificación seguimiento.,2026-07-01T11:38:34.386554+02:00,False
TWE.AX,new_opportunity,media,Nueva oportunidad detectada en TWE.AX,TWE.AX aparece por primera vez con score 77.5 y clasificación seguimiento.,2026-07-01T11:38:36.434638+02:00,False
BEN.AX,new_opportunity,media,Nueva oportunidad detectada en BEN.AX,BEN.AX aparece por primera vez con score 62.2 y clasificación seguimiento.,2026-07-01T11:38:36.763991+02:00,False
7203.T,new_opportunity,media,Nueva oportunidad detectada en 7203.T,7203.T aparece por primera vez con score 81.2 y clasificación seguimiento.,2026-07-01T11:38:37.379495+02:00,False
9432.T,new_opportunity,media,Nueva oportunidad detectada en 9432.T,9432.T aparece por primera vez con score 68.0 y clasificación seguimiento.,2026-07-01T11:38:40.765017+02:00,False
9433.T,new_opportunity,media,Nueva oportunidad detectada en 9433.T,9433.T aparece por primera vez con score 60.7 y clasificación seguimiento.,2026-07-01T11:38:42.675910+02:00,False
4503.T,new_opportunity,media,Nueva oportunidad detectada en 4503.T,4503.T aparece por primera vez con score 78.8 y clasificación seguimiento.,2026-07-01T11:38:43.370151+02:00,False
6758.T,new_opportunity,media,Nueva oportunidad detectada en 6758.T,6758.T aparece por primera vez con score 83.8 y clasificación seguimiento.,2026-07-01T11:38:45.691270+02:00,False
4568.T,new_opportunity,media,Nueva oportunidad detectada en 4568.T,4568.T aparece por primera vez con score 78.2 y clasificación seguimiento.,2026-07-01T11:38:45.787416+02:00,False
7751.T,new_opportunity,media,Nueva oportunidad detectada en 7751.T,7751.T aparece por primera vez con score 77.4 y clasificación seguimiento.,2026-07-01T11:38:48.396953+02:00,False
8031.T,new_opportunity,media,Nueva oportunidad detectada en 8031.T,8031.T aparece por primera vez con score 66.7 y clasificación seguimiento.,2026-07-01T11:38:48.874653+02:00,False
9020.T,new_opportunity,media,Nueva oportunidad detectada en 9020.T,9020.T aparece por primera vez con score 73.8 y clasificación seguimiento.,2026-07-01T11:38:51.358471+02:00,False
9021.T,new_opportunity,media,Nueva oportunidad detectada en 9021.T,9021.T aparece por primera vez con score 84.8 y clasificación seguimiento.,2026-07-01T11:38:51.926951+02:00,False
9022.T,new_opportunity,media,Nueva oportunidad detectada en 9022.T,9022.T aparece por primera vez con score 85.3 y clasificación entrada_escalada.,2026-07-01T11:38:51.929766+02:00,False
3382.T,new_opportunity,media,Nueva oportunidad detectada en 3382.T,3382.T aparece por primera vez con score 74.2 y clasificación seguimiento.,2026-07-01T11:38:54.098068+02:00,False
8001.T,new_opportunity,media,Nueva oportunidad detectada en 8001.T,8001.T aparece por primera vez con score 69.6 y clasificación seguimiento.,2026-07-01T11:38:54.744461+02:00,False
8002.T,new_opportunity,media,Nueva oportunidad detectada en 8002.T,8002.T aparece por primera vez con score 70.2 y clasificación seguimiento.,2026-07-01T11:38:54.988111+02:00,False
0016.HK,new_opportunity,media,Nueva oportunidad detectada en 0016.HK,0016.HK aparece por primera vez con score 73.6 y clasificación seguimiento.,2026-07-01T11:38:56.723719+02:00,False
0002.HK,new_opportunity,media,Nueva oportunidad detectada en 0002.HK,0002.HK aparece por primera vez con score 62.5 y clasificación seguimiento.,2026-07-01T11:38:57.427325+02:00,False
0003.HK,new_opportunity,media,Nueva oportunidad detectada en 0003.HK,0003.HK aparece por primera vez con score 68.8 y clasificación seguimiento.,2026-07-01T11:38:57.450902+02:00,False
0012.HK,new_opportunity,media,Nueva oportunidad detectada en 0012.HK,0012.HK aparece por primera vez con score 61.2 y clasificación descarte.,2026-07-01T11:38:59.684955+02:00,False
0066.HK,new_opportunity,media,Nueva oportunidad detectada en 0066.HK,0066.HK aparece por primera vez con score 79.2 y clasificación seguimiento.,2026-07-01T11:39:00.134729+02:00,False
0388.HK,new_opportunity,media,Nueva oportunidad detectada en 0388.HK,0388.HK aparece por primera vez con score 72.9 y clasificación seguimiento.,2026-07-01T11:39:02.337278+02:00,False
0700.HK,new_opportunity,media,Nueva oportunidad detectada en 0700.HK,0700.HK aparece por primera vez con score 89.5 y clasificación seguimiento.,2026-07-01T11:39:03.060694+02:00,False
1299.HK,new_opportunity,media,Nueva oportunidad detectada en 1299.HK,1299.HK aparece por primera vez con score 70.9 y clasificación seguimiento.,2026-07-01T11:39:04.869396+02:00,False
035420.KS,new_opportunity,media,Nueva oportunidad detectada en 035420.KS,035420.KS aparece por primera vez con score 82.8 y clasificación seguimiento.,2026-07-01T11:39:07.634315+02:00,False
Z74.SI,new_opportunity,media,Nueva oportunidad detectada en Z74.SI,Z74.SI aparece por primera vez con score 67.2 y clasificación seguimiento.,2026-07-01T11:39:11.644762+02:00,False
