Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,102.2,1.0,script-v2.0,1.0,2026-04-14T09:23:40.937990+02:00,85.5,90.7,87,94,0,4,70,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.33% con caída del 34.7% | analyst_upgrade (media): Target 152.66 vs precio 102.20 (+49%), recMean 1.61, recKey buy",fuerte,seguimiento,99.59,102.2,99.59 - 102.20,125.32,133.07,125.32 - 133.07,Pérdida del soporte en 99.59 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CAPGEMINI está un 34.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","CAPGEMINI está un 34.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,3.33,10,0,False,37.2,0.81,735396.0,6643999744.0,2.29,55.8,,27.0,,,13.7,17095.0,11.2,1.49,8.3,34.7,50.5,-18.4,48.6,False,False,-9.3066,True,58.2,53.9,False,124.11,-17.7,True,False,48,22,0.69,99.59,False
2,035420.KS,NAVER,ASIA,Communication Services,Internet Content & Information,South Korea,KRW,201500.0,1.0,script-v2.0,1.0,2026-04-14T09:26:26.253142+02:00,82.9,80.9,75,86,0,10,89,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 100.0% vs 100.0% (+0.0 pp) | eps_stabilization (media): EPS 4807.00 vs 3227.00 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.31% con caída del 31.7% | analyst_upgrade (media): Target 312961.53 vs precio 201500.00 (+55%), recMean 1.59, recKey buy",fuerte,seguimiento,194200.0,201500.0,194200.00 - 201500.00,240232.6,250750.0,240232.60 - 250750.00,Pérdida del soporte en 194200.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"NAVER está un 31.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.5%, deuda neta/EBITDA -1.5x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","NAVER está un 31.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.5%, deuda neta/EBITDA -1.5x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 base_pattern_detected,1.31,10,2,False,8.8,0.16,1292644.0,-4337437769728.0,-1.47,17.7,gross,100.0,100.0,0.0,6.5,30121191.0,12.9,,9.07,31.7,31.0,-16.1,40.6,True,False,-8962.4621,False,30.0,27.3,False,237937.22,-15.3,True,False,77,12,0.84,194200.0,False
3,TWE.AX,TREA WINE FPO [TWE],ASX,Consumer Defensive,Beverages - Wineries & Distilleries,Australia,AUD,3.89,1.0,script-v2.0,1.0,2026-04-14T09:25:56.243990+02:00,82.7,86.9,72,100,0,7,70,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 0.54 vs 0.13 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 10.28% con caída del 57.6% | analyst_upgrade (media): Target 5.45 vs precio 3.89 (+40%), recMean 2.79, recKey hold",fuerte,seguimiento,3.72,3.89,3.72 - 3.89,6.02,7.8,6.02 - 7.80,Pérdida del soporte en 3.72 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"TREA WINE FPO [TWE] está un 57.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","TREA WINE FPO [TWE] está un 57.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,10.28,10,0,False,72.4,0.54,7284417.0,1862100064.0,1.81,,,46.1,,,-9.9,3141.0,11.4,0.82,-19.09,57.6,67.4,-35.4,46.7,False,False,-0.7546,True,78.6,84.3,False,5.86,-33.6,True,False,48,22,0.42,3.72,False
4,CPB,The Campbell's Company,SP500,Consumer Defensive,Packaged Foods,United States,USD,20.17,1.0,script-v2.0,1.0,2026-04-14T09:25:29.909837+02:00,82.0,89.3,84,94,0,4,60,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 7.73% con caída del 48.3% | analyst_upgrade (media): Target 24.94 vs precio 20.17 (+24%), recMean 3.06, recKey hold",razonable,seguimiento,19.16,20.17,19.16 - 20.17,28.17,33.14,28.17 - 33.14,Pérdida del soporte en 19.16 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"The Campbell's Company está un 48.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI en sobreventa, 🟢 base_pattern_detected. Clasificación: seguimiento.","The Campbell's Company está un 48.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI en sobreventa, 🟢 base_pattern_detected. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 base_pattern_detected,7.73,11,20,False,84.8,1.85,8673041.0,6852000192.0,3.92,6.3,gross,29.6,29.3,0.3,13.9,6014.0,11.0,1.5,7.37,48.3,58.5,-28.4,28.7,False,False,-2.4404,False,15.7,17.2,False,27.95,-27.8,True,False,48,12,0.94,,False
5,HEN3.DE,Henkel AG & Co. KGaA          I,EUROSTOXX,Consumer Defensive,Household & Personal Products,Germany,EUR,65.62,1.0,script-v2.0,1.0,2026-04-14T09:23:29.568442+02:00,81.7,82.9,93,74,0,9,78,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,eps_stabilization (media): EPS 4.92 vs 4.80 (annual_eps_fallback) | debt_reduction (alta): Deuda 3708.0M vs 3711.0M | dividend_maintained (baja): Dividendo actual 3.15% con caída del 22.1%,fuerte,seguimiento,64.14,65.62,64.14 - 65.62,71.38,71.57,71.38 - 71.57,Pérdida del soporte en 64.14 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"Henkel AG & Co. KGaA          I está un 22.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.7%, deuda neta/EBITDA 0.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","Henkel AG & Co. KGaA          I está un 22.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.7%, deuda neta/EBITDA 0.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal,3.15,10,0,False,41.5,0.18,475930.0,568999936.0,0.18,-0.1,,50.8,,,9.7,26712.0,13.3,1.3,8.48,22.1,23.6,-8.1,34.3,True,False,-1.2226,False,40.9,51.3,False,71.42,-8.1,False,False,73,5,0.63,64.14,False
6,CSL.AX,CSL FPO [CSL],ASX,Healthcare,Biotechnology,Australia,AUD,138.08,1.0,script-v2.0,1.0,2026-04-14T09:25:39.830582+02:00,81.1,82.5,83,82,0,7,77,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.17 vs 5.45 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 3.09% con caída del 49.9% | analyst_upgrade (media): Target 201.75 vs precio 138.08 (+46%), recMean 1.81, recKey buy",fuerte,seguimiento,133.35,138.08,133.35 - 138.08,189.72,234.42,189.72 - 234.42,Pérdida del soporte en 133.35 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"CSL FPO [CSL] está un 49.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","CSL FPO [CSL] está un 49.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,3.09,11,20,False,45.5,0.54,1313100.0,9992999936.0,2.06,,gross,51.9,52.1,-0.2,6.7,67013.0,15.8,2.52,16.11,49.9,54.2,-27.2,40.9,False,False,-16.7445,True,23.9,27.2,False,185.45,-25.5,True,False,55,22,0.76,133.35,False
7,GIS,"General Mills, Inc.",SP500,Consumer Defensive,Packaged Foods,United States,USD,34.56,1.0,script-v2.0,1.0,2026-04-14T09:25:28.178013+02:00,81.0,87.9,89,87,0,6,60,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,debt_reduction (alta): Deuda 0.0M vs 13734.8M | dividend_maintained (baja): Dividendo actual 7.06% con caída del 41.5%,razonable,seguimiento,32.83,34.56,32.83 - 34.56,45.25,50.2,45.25 - 50.20,Pérdida del soporte en 32.83 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"General Mills, Inc. está un 41.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🔵 RSI en sobreventa, 🟢 base_pattern_detected. Clasificación: seguimiento.","General Mills, Inc. está un 41.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🔵 RSI en sobreventa, 🟢 base_pattern_detected. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 base_pattern_detected,7.06,11,20,False,59.4,2.18,8932288.0,-399000000.0,-0.12,-100.0,gross,33.1,33.0,0.2,23.6,18444.0,8.4,3.34,6.4,41.5,50.5,-23.6,24.5,False,False,-3.0956,False,15.9,29.5,False,44.82,-22.9,True,False,48,12,0.85,,False
8,PUB.PA,PUBLICIS GROUPE SA,EUROSTOXX,Communication Services,Advertising Agencies,France,EUR,74.2,1.0,script-v2.0,1.0,2026-04-14T09:23:54.802164+02:00,79.7,81.2,94,70,0,4,75,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 4.85% con caída del 26.2% | analyst_upgrade (media): Target 106.71 vs precio 74.20 (+44%), recMean 1.57, recKey buy",fuerte,seguimiento,71.21,73.9,71.21 - 73.90,81.67,85.47,81.67 - 85.47,Pérdida del soporte en 71.21 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"PUBLICIS GROUPE SA está un 26.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.5%, deuda neta/EBITDA 0.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","PUBLICIS GROUPE SA está un 26.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.5%, deuda neta/EBITDA 0.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,4.85,9,0,False,55.2,0.54,830096.0,1630000128.0,0.51,3.7,,44.9,,,15.5,18466.0,11.4,1.78,6.43,26.2,29.5,-9.1,53.6,False,False,-3.5182,True,70.3,70.1,False,81.17,-8.6,True,False,48,27,0.54,71.21,False
9,6758.T,SONY GROUP CORPORATION,ASIA,Technology,Consumer Electronics,Japan,JPY,3280.0,1.0,script-v2.0,1.0,2026-04-14T09:26:05.833784+02:00,79.6,86.1,92,81,0,4,60,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 0.76% con caída del 31.3% | analyst_upgrade (media): Target 4830.00 vs precio 3280.00 (+47%), recMean 1.45, recKey strong_buy",razonable,seguimiento,3223.69,3280.0,3223.69 - 3280.00,3874.4,4059.6,3874.40 - 4059.60,Pérdida del soporte en 3223.69 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"SONY GROUP CORPORATION está un 31.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.9%, deuda neta/EBITDA -0.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","SONY GROUP CORPORATION está un 31.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.9%, deuda neta/EBITDA -0.2x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 base_pattern_detected,0.76,11,20,False,10.9,0.19,21537193.0,-429644054528.0,-0.21,3.3,gross,29.5,31.0,-1.6,14.9,19484989.0,15.9,2.4,9.49,31.3,31.1,-15.3,46.1,False,False,-197.4879,False,45.6,47.3,False,3905.89,-16.0,True,False,48,12,0.92,3223.69,False
10,3382.T,SEVEN & I HOLDINGS CO LTD,ASIA,Consumer Defensive,Grocery Stores,Japan,JPY,1968.5,1.0,script-v2.0,1.0,2026-04-14T09:26:13.089319+02:00,78.6,73.8,69,78,0,4,93,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.05% con caída del 18.6% | analyst_upgrade (media): Target 2450.00 vs precio 1968.50 (+24%), recMean 2.33, recKey buy",fuerte,seguimiento,1903.27,1968.5,1903.27 - 1968.50,2054.45,2078.53,2054.45 - 2078.53,Pérdida del soporte en 1903.27 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"SEVEN & I HOLDINGS CO LTD está un 18.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 3.6x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","SEVEN & I HOLDINGS CO LTD está un 18.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 3.6x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 Volumen creciente | 🟢 Cerca de soporte | 🟢 Estocástico sale de sobreventa | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,3.05,11,20,False,42.1,1.04,6925128.0,3355144126464.0,3.56,,gross,16.2,28.1,-11.9,7.6,4550541.0,16.6,1.26,8.49,18.6,24.8,-5.3,33.8,False,False,-8.8541,False,7.1,6.1,True,2064.64,-4.7,True,False,70,23,1.54,1903.27,False
