Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
CON.DE,new_opportunity,media,Nueva oportunidad detectada en CON.DE,CON.DE aparece por primera vez con score 69.5 y clasificación seguimiento.,2026-04-26T09:21:17.824480+02:00,False
DTE.DE,new_opportunity,media,Nueva oportunidad detectada en DTE.DE,DTE.DE aparece por primera vez con score 70.2 y clasificación seguimiento.,2026-04-26T09:21:18.008388+02:00,False
FRE.DE,new_opportunity,media,Nueva oportunidad detectada en FRE.DE,FRE.DE aparece por primera vez con score 77.4 y clasificación entrada_escalada.,2026-04-26T09:21:18.450182+02:00,False
HEN3.DE,new_opportunity,media,Nueva oportunidad detectada en HEN3.DE,HEN3.DE aparece por primera vez con score 76.2 y clasificación seguimiento.,2026-04-26T09:21:20.553349+02:00,False
VOW3.DE,new_opportunity,media,Nueva oportunidad detectada en VOW3.DE,VOW3.DE aparece por primera vez con score 60.6 y clasificación seguimiento.,2026-04-26T09:21:20.831616+02:00,False
SAP.DE,new_opportunity,media,Nueva oportunidad detectada en SAP.DE,SAP.DE aparece por primera vez con score 75.2 y clasificación seguimiento.,2026-04-26T09:21:23.166599+02:00,False
ADS.DE,new_opportunity,media,Nueva oportunidad detectada en ADS.DE,ADS.DE aparece por primera vez con score 78.9 y clasificación seguimiento.,2026-04-26T09:21:23.312061+02:00,False
DBK.DE,new_opportunity,media,Nueva oportunidad detectada en DBK.DE,DBK.DE aparece por primera vez con score 64.5 y clasificación seguimiento.,2026-04-26T09:21:23.537075+02:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 66.7 y clasificación seguimiento.,2026-04-26T09:21:25.966741+02:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 75.2 y clasificación seguimiento.,2026-04-26T09:21:26.101285+02:00,False
AIR.PA,new_opportunity,media,Nueva oportunidad detectada en AIR.PA,AIR.PA aparece por primera vez con score 64.5 y clasificación seguimiento.,2026-04-26T09:21:28.419586+02:00,False
