Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 62.5 y clasificación seguimiento.,2026-04-07T09:09:13.946288+02:00,False
CON.DE,new_opportunity,media,Nueva oportunidad detectada en CON.DE,CON.DE aparece por primera vez con score 66.7 y clasificación seguimiento.,2026-04-07T09:09:16.391612+02:00,False
FRE.DE,new_opportunity,media,Nueva oportunidad detectada en FRE.DE,FRE.DE aparece por primera vez con score 76.9 y clasificación entrada_directa.,2026-04-07T09:09:16.939625+02:00,False
HEN3.DE,new_opportunity,media,Nueva oportunidad detectada en HEN3.DE,HEN3.DE aparece por primera vez con score 77.5 y clasificación seguimiento.,2026-04-07T09:09:19.285383+02:00,False
SIE.DE,new_opportunity,media,Nueva oportunidad detectada en SIE.DE,SIE.DE aparece por primera vez con score 63.8 y clasificación seguimiento.,2026-04-07T09:09:19.533331+02:00,False
SAP.DE,new_opportunity,media,Nueva oportunidad detectada en SAP.DE,SAP.DE aparece por primera vez con score 77.5 y clasificación entrada_directa.,2026-04-07T09:09:22.120109+02:00,False
ADS.DE,new_opportunity,media,Nueva oportunidad detectada en ADS.DE,ADS.DE aparece por primera vez con score 82.3 y clasificación seguimiento.,2026-04-07T09:09:22.425922+02:00,False
DBK.DE,new_opportunity,media,Nueva oportunidad detectada en DBK.DE,DBK.DE aparece por primera vez con score 76.2 y clasificación seguimiento.,2026-04-07T09:09:22.679888+02:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 67.0 y clasificación seguimiento.,2026-04-07T09:09:24.956436+02:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 71.8 y clasificación seguimiento.,2026-04-07T09:09:25.239748+02:00,False
BN.PA,new_opportunity,media,Nueva oportunidad detectada en BN.PA,BN.PA aparece por primera vez con score 62.3 y clasificación descarte.,2026-04-07T09:09:27.915616+02:00,False
AIR.PA,new_opportunity,media,Nueva oportunidad detectada en AIR.PA,AIR.PA aparece por primera vez con score 72.2 y clasificación seguimiento.,2026-04-07T09:09:27.945578+02:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 85.0 y clasificación seguimiento.,2026-04-07T09:09:30.288566+02:00,False
CS.PA,new_opportunity,media,Nueva oportunidad detectada en CS.PA,CS.PA aparece por primera vez con score 61.0 y clasificación descarte.,2026-04-07T09:09:30.751403+02:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 73.3 y clasificación seguimiento.,2026-04-07T09:09:33.009222+02:00,False
MC.PA,new_opportunity,media,Nueva oportunidad detectada en MC.PA,MC.PA aparece por primera vez con score 75.1 y clasificación seguimiento.,2026-04-07T09:09:36.049307+02:00,False
ML.PA,new_opportunity,media,Nueva oportunidad detectada en ML.PA,ML.PA aparece por primera vez con score 75.8 y clasificación seguimiento.,2026-04-07T09:09:36.183837+02:00,False
RI.PA,new_opportunity,media,Nueva oportunidad detectada en RI.PA,RI.PA aparece por primera vez con score 84.5 y clasificación seguimiento.,2026-04-07T09:09:38.739978+02:00,False
SAN.PA,new_opportunity,media,Nueva oportunidad detectada en SAN.PA,SAN.PA aparece por primera vez con score 60.6 y clasificación seguimiento.,2026-04-07T09:09:38.971301+02:00,False
SGO.PA,new_opportunity,media,Nueva oportunidad detectada en SGO.PA,SGO.PA aparece por primera vez con score 82.8 y clasificación entrada_escalada.,2026-04-07T09:09:39.090881+02:00,False
SU.PA,new_opportunity,media,Nueva oportunidad detectada en SU.PA,SU.PA aparece por primera vez con score 63.0 y clasificación descarte.,2026-04-07T09:09:41.292865+02:00,False
