Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
IBM,new_opportunity,media,Nueva oportunidad detectada en IBM,IBM aparece por primera vez con score 62.7 y clasificación entrada_escalada.,2026-08-19T08:34:30.980030+02:00,False
MO,new_opportunity,media,Nueva oportunidad detectada en MO,MO aparece por primera vez con score 67.0 y clasificación seguimiento.,2026-08-19T08:34:47.915850+02:00,False
FMG.AX,new_opportunity,media,Nueva oportunidad detectada en FMG.AX,FMG.AX aparece por primera vez con score 82.6 y clasificación seguimiento.,2026-08-19T08:35:05.727451+02:00,False
GPT.AX,new_opportunity,media,Nueva oportunidad detectada en GPT.AX,GPT.AX aparece por primera vez con score 62.0 y clasificación seguimiento.,2026-08-19T08:35:10.860320+02:00,False
SCG.AX,new_opportunity,media,Nueva oportunidad detectada en SCG.AX,SCG.AX aparece por primera vez con score 63.6 y clasificación seguimiento.,2026-08-19T08:35:12.387093+02:00,False
MGR.AX,new_opportunity,media,Nueva oportunidad detectada en MGR.AX,MGR.AX aparece por primera vez con score 68.2 y clasificación seguimiento.,2026-08-19T08:35:12.610607+02:00,False
VCX.AX,new_opportunity,media,Nueva oportunidad detectada en VCX.AX,VCX.AX aparece por primera vez con score 61.1 y clasificación seguimiento.,2026-08-19T08:35:12.859842+02:00,False
TWE.AX,new_opportunity,media,Nueva oportunidad detectada en TWE.AX,TWE.AX aparece por primera vez con score 62.1 y clasificación seguimiento.,2026-08-19T08:35:12.978394+02:00,False
BEN.AX,new_opportunity,media,Nueva oportunidad detectada en BEN.AX,BEN.AX aparece por primera vez con score 65.7 y clasificación seguimiento.,2026-08-19T08:35:14.447985+02:00,False
7203.T,new_opportunity,media,Nueva oportunidad detectada en 7203.T,7203.T aparece por primera vez con score 73.6 y clasificación seguimiento.,2026-08-19T08:35:15.898450+02:00,False
4568.T,new_opportunity,media,Nueva oportunidad detectada en 4568.T,4568.T aparece por primera vez con score 75.3 y clasificación seguimiento.,2026-08-19T08:35:20.848415+02:00,False
4503.T,new_opportunity,media,Nueva oportunidad detectada en 4503.T,4503.T aparece por primera vez con score 62.1 y clasificación seguimiento.,2026-08-19T08:35:21.047779+02:00,False
6758.T,new_opportunity,media,Nueva oportunidad detectada en 6758.T,6758.T aparece por primera vez con score 63.5 y clasificación seguimiento.,2026-08-19T08:35:22.613850+02:00,False
7751.T,new_opportunity,media,Nueva oportunidad detectada en 7751.T,7751.T aparece por primera vez con score 66.9 y clasificación seguimiento.,2026-08-19T08:35:23.718142+02:00,False
8031.T,new_opportunity,media,Nueva oportunidad detectada en 8031.T,8031.T aparece por primera vez con score 61.8 y clasificación seguimiento.,2026-08-19T08:35:25.049026+02:00,False
9020.T,new_opportunity,media,Nueva oportunidad detectada en 9020.T,9020.T aparece por primera vez con score 68.0 y clasificación seguimiento.,2026-08-19T08:35:25.905651+02:00,False
9021.T,new_opportunity,media,Nueva oportunidad detectada en 9021.T,9021.T aparece por primera vez con score 77.5 y clasificación seguimiento.,2026-08-19T08:35:27.733660+02:00,False
9022.T,new_opportunity,media,Nueva oportunidad detectada en 9022.T,9022.T aparece por primera vez con score 75.3 y clasificación seguimiento.,2026-08-19T08:35:27.869169+02:00,False
3382.T,new_opportunity,media,Nueva oportunidad detectada en 3382.T,3382.T aparece por primera vez con score 75.7 y clasificación seguimiento.,2026-08-19T08:35:28.726538+02:00,False
8002.T,new_opportunity,media,Nueva oportunidad detectada en 8002.T,8002.T aparece por primera vez con score 64.6 y clasificación seguimiento.,2026-08-19T08:35:30.514840+02:00,False
0016.HK,new_opportunity,media,Nueva oportunidad detectada en 0016.HK,0016.HK aparece por primera vez con score 65.2 y clasificación seguimiento.,2026-08-19T08:35:31.485355+02:00,False
0012.HK,new_opportunity,media,Nueva oportunidad detectada en 0012.HK,0012.HK aparece por primera vez con score 60.5 y clasificación descarte.,2026-08-19T08:35:33.650964+02:00,False
0066.HK,new_opportunity,media,Nueva oportunidad detectada en 0066.HK,0066.HK aparece por primera vez con score 68.8 y clasificación seguimiento.,2026-08-19T08:35:34.904499+02:00,False
0700.HK,new_opportunity,media,Nueva oportunidad detectada en 0700.HK,0700.HK aparece por primera vez con score 83.0 y clasificación seguimiento.,2026-08-19T08:35:37.564518+02:00,False
1038.HK,new_opportunity,media,Nueva oportunidad detectada en 1038.HK,1038.HK aparece por primera vez con score 62.1 y clasificación seguimiento.,2026-08-19T08:35:38.340337+02:00,False
1299.HK,new_opportunity,media,Nueva oportunidad detectada en 1299.HK,1299.HK aparece por primera vez con score 73.9 y clasificación seguimiento.,2026-08-19T08:35:38.696017+02:00,False
005930.KS,new_opportunity,media,Nueva oportunidad detectada en 005930.KS,005930.KS aparece por primera vez con score 60.1 y clasificación pendiente_confirmacion.,2026-08-19T08:35:40.057015+02:00,False
000660.KS,new_opportunity,media,Nueva oportunidad detectada en 000660.KS,000660.KS aparece por primera vez con score 64.9 y clasificación entrada_escalada.,2026-08-19T08:35:40.202300+02:00,False
035420.KS,new_opportunity,media,Nueva oportunidad detectada en 035420.KS,035420.KS aparece por primera vez con score 71.0 y clasificación seguimiento.,2026-08-19T08:35:40.948288+02:00,False
