Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,CPB,The Campbell's Company,SP500,Consumer Defensive,Packaged Foods,United States,USD,20.8,1.0,script-v2.0,1.0,2026-05-29T11:45:03.118856+02:00,88.3,87.7,84,91,0,1,90,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 7.50% con caída del 40.6%,fuerte,seguimiento,20.03,20.74,20.03 - 20.74,26.62,29.75,26.62 - 29.75,Pérdida del soporte en 20.03 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"The Campbell's Company está un 40.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","The Campbell's Company está un 40.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,7.5,11,20,False,84.8,1.85,8897637.0,6852000192.0,3.92,6.3,gross,29.6,29.3,0.3,13.9,6201.0,11.3,1.55,7.47,40.6,57.2,-21.9,52.6,True,False,-2.2219,True,75.2,51.4,False,26.42,-21.3,True,False,68,22,1.04,20.03,False
2,9021.T,WEST JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,2628.5,1.0,script-v2.0,1.0,2026-05-29T11:45:40.390997+02:00,87.6,91.1,81,100,0,7,77,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 277.73 vs 240.08 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 3.71% con caída del 26.5% | analyst_upgrade (media): Target 3181.82 vs precio 2628.50 (+21%), recMean 2.64, recKey hold",fuerte,seguimiento,2595.0,2628.5,2595.00 - 2628.50,3040.45,3114.99,3040.45 - 3114.99,Pérdida del soporte en 2595.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"WEST JAPAN RAILWAY CO está un 26.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.2%, deuda neta/EBITDA 3.5x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","WEST JAPAN RAILWAY CO está un 26.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.2%, deuda neta/EBITDA 3.5x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte,3.71,11,20,False,35.1,1.15,2376935.0,1308535029760.0,3.48,7.0,gross,25.0,25.6,-0.5,10.2,1196188.0,9.5,0.99,7.0,26.5,24.3,-15.6,25.4,True,True,-108.5515,False,17.4,12.2,False,3090.4,-14.9,False,False,77,0,1.01,2595.0,False
3,9022.T,CENTRAL JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,3479.0,1.0,script-v2.0,1.0,2026-05-29T11:45:41.268936+02:00,87.2,89.0,81,96,0,7,82,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 465.88 vs 390.66 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 0.92% con caída del 28.0% | analyst_upgrade (media): Target 4460.00 vs precio 3479.00 (+28%), recMean 2.42, recKey buy",fuerte,seguimiento,3305.05,3479.0,3305.05 - 3479.00,4105.5,4148.08,4105.50 - 4148.08,Pérdida del soporte en 3305.05 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CENTRAL JAPAN RAILWAY CO está un 28.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","CENTRAL JAPAN RAILWAY CO está un 28.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Cruce alcista MACD | 🟢 Estocástico sale de sobreventa | 🟢 base_pattern_detected,0.92,11,20,False,5.6,0.94,2790294.0,4437330165760.0,4.28,9.9,,52.2,,,11.5,3323333.0,6.1,0.66,7.55,28.0,27.7,-16.1,29.8,True,False,-143.3234,False,12.8,7.2,True,4161.09,-16.4,True,False,64,18,0.96,,False
4,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,102.05,1.0,script-v2.0,1.0,2026-05-29T11:43:24.543788+02:00,86.8,90.7,87,94,0,4,75,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.33% con caída del 34.0% | analyst_upgrade (media): Target 148.99 vs precio 102.05 (+46%), recMean 1.72, recKey buy",fuerte,seguimiento,98.94,102.05,98.94 - 102.05,120.46,131.37,120.46 - 131.37,Pérdida del soporte en 98.94 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CAPGEMINI está un 34.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","CAPGEMINI está un 34.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,3.33,10,0,False,37.2,0.81,714150.0,6643999744.0,2.29,55.8,,27.0,,,13.7,17057.0,11.2,1.49,8.23,34.0,49.7,-15.3,49.0,False,False,-7.4736,True,54.3,47.9,False,120.29,-15.2,True,False,53,22,1.03,98.94,False
5,0700.HK,TENCENT,ASIA,Communication Services,Internet Content & Information,China,HKD,427.2,1.0,script-v2.0,1.0,2026-05-29T11:45:50.055467+02:00,85.3,89.4,99,81,0,7,73,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.30 vs 6.28 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.24% con caída del 37.5% | analyst_upgrade (media): Target 710.72 vs precio 427.20 (+66%), recMean 1.35, recKey strong_buy",fuerte,seguimiento,405.84,427.2,405.84 - 427.20,568.32,580.55,568.32 - 580.55,Pérdida del soporte en 405.84 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TENCENT está un 37.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 20.5%, deuda neta/EBITDA -0.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","TENCENT está un 37.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 20.5%, deuda neta/EBITDA -0.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 Estocástico sale de sobreventa | 🟢 base_pattern_detected,1.24,11,19,False,17.1,0.33,28053541.0,-54203973632.0,-0.19,,gross,56.4,56.9,-0.5,20.5,3856740.0,15.3,2.96,13.7,37.5,36.7,-24.8,32.1,False,False,-34.0586,False,12.7,8.9,True,563.13,-24.1,True,False,55,18,1.21,,False
6,RI.PA,PERNOD RICARD,EUROSTOXX,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,64.66,1.0,script-v2.0,1.0,2026-05-29T11:43:32.002609+02:00,83.3,87.8,83,92,0,7,70,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 7.27% con caída del 39.8% | analyst_upgrade (media): Target 87.03 vs precio 64.66 (+35%), recMean 2.32, recKey buy",fuerte,seguimiento,61.79,64.31,61.79 - 64.31,76.8,91.33,76.80 - 91.33,Pérdida del soporte en 61.79 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"PERNOD RICARD está un 39.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","PERNOD RICARD está un 39.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,7.27,10,0,False,84.0,0.82,783784.0,11203999744.0,3.89,8.0,,58.4,,,8.6,16282.0,11.5,1.05,9.89,39.8,50.5,-15.8,51.5,False,False,-4.5909,True,69.6,75.0,False,75.81,-14.7,True,False,48,22,0.96,61.79,False
7,GIS,"General Mills, Inc.",SP500,Consumer Defensive,Packaged Foods,United States,USD,33.89,1.0,script-v2.0,1.0,2026-05-29T11:45:01.884968+02:00,83.0,87.4,89,86,0,6,70,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,debt_reduction (alta): Deuda 0.0M vs 13734.8M | dividend_maintained (baja): Dividendo actual 7.20% con caída del 38.6%,fuerte,seguimiento,33.81,33.89,33.81 - 33.89,43.03,46.91,43.03 - 46.91,Pérdida del soporte en 33.81 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"General Mills, Inc. está un 38.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","General Mills, Inc. está un 38.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,7.2,11,20,False,59.4,2.18,9436377.0,-399000000.0,-0.12,-100.0,gross,33.1,33.0,0.2,23.6,18086.0,8.3,3.27,6.28,38.6,51.4,-21.2,45.4,False,False,-3.3622,True,41.7,29.3,False,42.79,-20.8,True,False,48,22,0.97,33.81,False
8,TWE.AX,TREA WINE FPO [TWE],ASX,Consumer Defensive,Beverages - Wineries & Distilleries,Australia,AUD,4.24,1.0,script-v2.0,1.0,2026-05-29T11:45:27.552598+02:00,83.0,86.9,72,100,0,7,71,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 0.54 vs 0.13 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 9.43% con caída del 50.5% | analyst_upgrade (media): Target 5.45 vs precio 4.24 (+29%), recMean 2.43, recKey buy",fuerte,seguimiento,4.11,4.12,4.11 - 4.12,5.46,7.28,5.46 - 7.28,Pérdida del soporte en 4.12 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"TREA WINE FPO [TWE] está un 50.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","TREA WINE FPO [TWE] está un 50.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Bajo SMA200 con SMA50 girando | 🟢 Cerca de soporte | 🟢 base_pattern_detected | 🟡 trendline_break,9.43,10,0,False,72.4,0.54,6034718.0,1862100064.0,1.81,,,46.1,,,-9.9,3424.0,12.4,0.89,-20.12,50.5,64.5,-22.4,46.8,False,False,-0.4608,False,28.3,37.2,False,5.37,-21.0,True,True,53,18,1.16,4.12,True
9,IP,International Paper Company,SP500,Consumer Cyclical,Packaging & Containers,United States,USD,33.32,1.0,script-v2.0,1.0,2026-05-29T11:45:05.590528+02:00,80.8,80.7,69,91,0,9,81,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,eps_stabilization (media): EPS 0.11 vs -4.52 (Diluted EPS) | debt_reduction (alta): Deuda 9759.0M vs 10317.0M | dividend_maintained (baja): Dividendo actual 5.55% con caída del 40.6%,fuerte,seguimiento,33.23,33.32,33.23 - 33.32,39.76,47.71,39.76 - 47.71,Pérdida del soporte en 33.23 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"International Paper Company está un 40.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -16.0%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","International Paper Company está un 40.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -16.0%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,5.55,11,20,False,158.1,0.66,6835764.0,8522999552.0,2.13,-5.4,gross,29.7,29.8,-0.1,-16.0,17644.0,12.4,1.19,6.53,40.6,41.1,-16.2,55.4,True,False,-2.7622,True,96.8,79.0,False,39.37,-15.4,True,False,59,22,0.69,33.23,False
10,3382.T,SEVEN & I HOLDINGS CO LTD,ASIA,Consumer Defensive,Grocery Stores,Japan,JPY,1859.5,1.0,script-v2.0,1.0,2026-05-29T11:45:42.737609+02:00,80.2,76.9,71,82,0,12,90,entrada_directa,entrada_directa,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"eps_stabilization (media): EPS 118.80 vs 66.61 (annual_eps_fallback) | debt_reduction (alta): Deuda 3793778.1M vs 4370155.0M | dividend_maintained (baja): Dividendo actual 3.23% con caída del 23.1% | analyst_upgrade (media): Target 2355.00 vs precio 1859.50 (+27%), recMean 2.38, recKey buy",fuerte,entrada_directa,1832.12,1859.5,1832.12 - 1859.50,2049.09,2054.45,2049.09 - 2054.45,Pérdida del soporte en 1832.12 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"SEVEN & I HOLDINGS CO LTD está un 23.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 3.6x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.","SEVEN & I HOLDINGS CO LTD está un 23.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 3.6x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Volumen creciente | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,3.23,11,20,False,42.1,1.04,7102655.0,3355144126464.0,3.56,-13.2,gross,16.2,28.1,-11.9,7.6,4298686.0,15.7,1.19,8.09,23.1,28.9,-9.3,41.4,False,False,-65.0217,False,26.1,17.5,False,2056.45,-9.6,True,False,73,17,1.49,1832.12,False
