Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 74.2 y clasificación seguimiento.,2026-06-28T10:44:37.398360+02:00,False
DTE.DE,new_opportunity,media,Nueva oportunidad detectada en DTE.DE,DTE.DE aparece por primera vez con score 74.0 y clasificación seguimiento.,2026-06-28T10:44:40.100749+02:00,False
FRE.DE,new_opportunity,media,Nueva oportunidad detectada en FRE.DE,FRE.DE aparece por primera vez con score 72.4 y clasificación entrada_escalada.,2026-06-28T10:44:40.664116+02:00,False
VOW3.DE,new_opportunity,media,Nueva oportunidad detectada en VOW3.DE,VOW3.DE aparece por primera vez con score 67.8 y clasificación seguimiento.,2026-06-28T10:44:43.344790+02:00,False
MUV2.DE,new_opportunity,media,Nueva oportunidad detectada en MUV2.DE,MUV2.DE aparece por primera vez con score 72.3 y clasificación seguimiento.,2026-06-28T10:44:43.441435+02:00,False
SAP.DE,new_opportunity,media,Nueva oportunidad detectada en SAP.DE,SAP.DE aparece por primera vez con score 80.1 y clasificación seguimiento.,2026-06-28T10:44:45.801744+02:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 70.2 y clasificación seguimiento.,2026-06-28T10:44:49.226628+02:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 73.8 y clasificación seguimiento.,2026-06-28T10:44:49.371311+02:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 92.5 y clasificación seguimiento.,2026-06-28T10:44:54.803426+02:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 74.7 y clasificación seguimiento.,2026-06-28T10:44:56.879165+02:00,False
MC.PA,new_opportunity,media,Nueva oportunidad detectada en MC.PA,MC.PA aparece por primera vez con score 73.7 y clasificación seguimiento.,2026-06-28T10:45:00.456569+02:00,False
RI.PA,new_opportunity,media,Nueva oportunidad detectada en RI.PA,RI.PA aparece por primera vez con score 81.3 y clasificación seguimiento.,2026-06-28T10:45:03.363735+02:00,False
SGO.PA,new_opportunity,media,Nueva oportunidad detectada en SGO.PA,SGO.PA aparece por primera vez con score 69.8 y clasificación entrada_escalada.,2026-06-28T10:45:04.257245+02:00,False
SAN.PA,new_opportunity,media,Nueva oportunidad detectada en SAN.PA,SAN.PA aparece por primera vez con score 72.2 y clasificación entrada_directa.,2026-06-28T10:45:04.734915+02:00,False
TTE.PA,new_opportunity,media,Nueva oportunidad detectada en TTE.PA,TTE.PA aparece por primera vez con score 66.2 y clasificación seguimiento.,2026-06-28T10:45:06.247877+02:00,False
DSY.PA,new_opportunity,media,Nueva oportunidad detectada en DSY.PA,DSY.PA aparece por primera vez con score 79.7 y clasificación seguimiento.,2026-06-28T10:45:09.217514+02:00,False
RNO.PA,new_opportunity,media,Nueva oportunidad detectada en RNO.PA,RNO.PA aparece por primera vez con score 61.0 y clasificación seguimiento.,2026-06-28T10:45:09.948017+02:00,False
REN.AS,new_opportunity,media,Nueva oportunidad detectada en REN.AS,REN.AS aparece por primera vez con score 69.5 y clasificación entrada_directa.,2026-06-28T10:45:14.266422+02:00,False
WKL.AS,new_opportunity,media,Nueva oportunidad detectada en WKL.AS,WKL.AS aparece por primera vez con score 72.0 y clasificación seguimiento.,2026-06-28T10:45:15.430966+02:00,False
AD.AS,new_opportunity,media,Nueva oportunidad detectada en AD.AS,AD.AS aparece por primera vez con score 71.3 y clasificación seguimiento.,2026-06-28T10:45:17.108867+02:00,False
RACE.MI,new_opportunity,media,Nueva oportunidad detectada en RACE.MI,RACE.MI aparece por primera vez con score 66.0 y clasificación seguimiento.,2026-06-28T10:45:23.436773+02:00,False
GALP.LS,new_opportunity,media,Nueva oportunidad detectada en GALP.LS,GALP.LS aparece por primera vez con score 64.2 y clasificación entrada_escalada.,2026-06-28T10:45:29.024531+02:00,False
