Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 70.2 y clasificación seguimiento.,2026-09-16T12:40:16.055431+02:00,False
EOAN.DE,new_opportunity,media,Nueva oportunidad detectada en EOAN.DE,EOAN.DE aparece por primera vez con score 65.0 y clasificación seguimiento.,2026-09-16T12:40:18.586217+02:00,False
ADS.DE,new_opportunity,media,Nueva oportunidad detectada en ADS.DE,ADS.DE aparece por primera vez con score 75.0 y clasificación seguimiento.,2026-09-16T12:40:22.802061+02:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 79.2 y clasificación seguimiento.,2026-09-16T12:40:25.135341+02:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 73.3 y clasificación seguimiento.,2026-09-16T12:40:25.324586+02:00,False
BN.PA,new_opportunity,media,Nueva oportunidad detectada en BN.PA,BN.PA aparece por primera vez con score 69.0 y clasificación seguimiento.,2026-09-16T12:40:27.694946+02:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 80.3 y clasificación seguimiento.,2026-09-16T12:40:29.708472+02:00,False
DG.PA,new_opportunity,media,Nueva oportunidad detectada en DG.PA,DG.PA aparece por primera vez con score 77.3 y clasificación seguimiento.,2026-09-16T12:40:30.224895+02:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 76.2 y clasificación seguimiento.,2026-09-16T12:40:30.877406+02:00,False
EN.PA,new_opportunity,media,Nueva oportunidad detectada en EN.PA,EN.PA aparece por primera vez con score 77.2 y clasificación entrada_directa.,2026-09-16T12:40:31.890712+02:00,False
MC.PA,new_opportunity,media,Nueva oportunidad detectada en MC.PA,MC.PA aparece por primera vez con score 86.2 y clasificación seguimiento.,2026-09-16T12:40:33.762814+02:00,False
ORA.PA,new_opportunity,media,Nueva oportunidad detectada en ORA.PA,ORA.PA aparece por primera vez con score 70.2 y clasificación seguimiento.,2026-09-16T12:40:35.228519+02:00,False
RI.PA,new_opportunity,media,Nueva oportunidad detectada en RI.PA,RI.PA aparece por primera vez con score 83.4 y clasificación seguimiento.,2026-09-16T12:40:35.915005+02:00,False
SGO.PA,new_opportunity,media,Nueva oportunidad detectada en SGO.PA,SGO.PA aparece por primera vez con score 78.6 y clasificación entrada_escalada.,2026-09-16T12:40:36.854341+02:00,False
SAN.PA,new_opportunity,media,Nueva oportunidad detectada en SAN.PA,SAN.PA aparece por primera vez con score 72.0 y clasificación seguimiento.,2026-09-16T12:40:36.950441+02:00,False
VIV.PA,new_opportunity,media,Nueva oportunidad detectada en VIV.PA,VIV.PA aparece por primera vez con score 60.2 y clasificación descarte.,2026-09-16T12:40:39.114264+02:00,False
DSY.PA,new_opportunity,media,Nueva oportunidad detectada en DSY.PA,DSY.PA aparece por primera vez con score 64.2 y clasificación seguimiento.,2026-09-16T12:40:40.924825+02:00,False
