Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 76.7 y clasificación seguimiento.,2026-08-24T08:43:05.024710+02:00,False
DTE.DE,new_opportunity,media,Nueva oportunidad detectada en DTE.DE,DTE.DE aparece por primera vez con score 61.7 y clasificación seguimiento.,2026-08-24T08:43:07.086034+02:00,False
EOAN.DE,new_opportunity,media,Nueva oportunidad detectada en EOAN.DE,EOAN.DE aparece por primera vez con score 64.1 y clasificación seguimiento.,2026-08-24T08:43:07.291811+02:00,False
VOW3.DE,new_opportunity,media,Nueva oportunidad detectada en VOW3.DE,VOW3.DE aparece por primera vez con score 65.5 y clasificación seguimiento.,2026-08-24T08:43:09.775076+02:00,False
MUV2.DE,new_opportunity,media,Nueva oportunidad detectada en MUV2.DE,MUV2.DE aparece por primera vez con score 63.4 y clasificación seguimiento.,2026-08-24T08:43:09.892228+02:00,False
ADS.DE,new_opportunity,media,Nueva oportunidad detectada en ADS.DE,ADS.DE aparece por primera vez con score 70.8 y clasificación seguimiento.,2026-08-24T08:43:12.111676+02:00,False
BEI.DE,new_opportunity,media,Nueva oportunidad detectada en BEI.DE,BEI.DE aparece por primera vez con score 68.1 y clasificación seguimiento.,2026-08-24T08:43:14.464092+02:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 77.8 y clasificación seguimiento.,2026-08-24T08:43:14.533995+02:00,False
BN.PA,new_opportunity,media,Nueva oportunidad detectada en BN.PA,BN.PA aparece por primera vez con score 66.7 y clasificación seguimiento.,2026-08-24T08:43:17.169177+02:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 72.0 y clasificación seguimiento.,2026-08-24T08:43:19.177259+02:00,False
DG.PA,new_opportunity,media,Nueva oportunidad detectada en DG.PA,DG.PA aparece por primera vez con score 67.5 y clasificación seguimiento.,2026-08-24T08:43:20.427319+02:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 75.2 y clasificación seguimiento.,2026-08-24T08:43:20.819944+02:00,False
EN.PA,new_opportunity,media,Nueva oportunidad detectada en EN.PA,EN.PA aparece por primera vez con score 60.6 y clasificación entrada_escalada.,2026-08-24T08:43:22.567351+02:00,False
MC.PA,new_opportunity,media,Nueva oportunidad detectada en MC.PA,MC.PA aparece por primera vez con score 74.0 y clasificación seguimiento.,2026-08-24T08:43:24.676758+02:00,False
ORA.PA,new_opportunity,media,Nueva oportunidad detectada en ORA.PA,ORA.PA aparece por primera vez con score 66.0 y clasificación seguimiento.,2026-08-24T08:43:25.591697+02:00,False
RI.PA,new_opportunity,media,Nueva oportunidad detectada en RI.PA,RI.PA aparece por primera vez con score 72.6 y clasificación pendiente_confirmacion.,2026-08-24T08:43:27.630289+02:00,False
SGO.PA,new_opportunity,media,Nueva oportunidad detectada en SGO.PA,SGO.PA aparece por primera vez con score 64.5 y clasificación pendiente_confirmacion.,2026-08-24T08:43:27.968329+02:00,False
VIV.PA,new_opportunity,media,Nueva oportunidad detectada en VIV.PA,VIV.PA aparece por primera vez con score 61.2 y clasificación descarte.,2026-08-24T08:43:30.342971+02:00,False
RNO.PA,new_opportunity,media,Nueva oportunidad detectada en RNO.PA,RNO.PA aparece por primera vez con score 64.5 y clasificación seguimiento.,2026-08-24T08:43:33.428534+02:00,False
HEIA.AS,new_opportunity,media,Nueva oportunidad detectada en HEIA.AS,HEIA.AS aparece por primera vez con score 67.5 y clasificación seguimiento.,2026-08-24T08:43:35.440699+02:00,False
WKL.AS,new_opportunity,media,Nueva oportunidad detectada en WKL.AS,WKL.AS aparece por primera vez con score 67.8 y clasificación seguimiento.,2026-08-24T08:43:38.103010+02:00,False
AD.AS,new_opportunity,media,Nueva oportunidad detectada en AD.AS,AD.AS aparece por primera vez con score 79.2 y clasificación seguimiento.,2026-08-24T08:43:38.210376+02:00,False
TEN.MI,new_opportunity,media,Nueva oportunidad detectada en TEN.MI,TEN.MI aparece por primera vez con score 71.3 y clasificación seguimiento.,2026-08-24T08:43:43.512736+02:00,False
UCB.BR,new_opportunity,media,Nueva oportunidad detectada en UCB.BR,UCB.BR aparece por primera vez con score 69.8 y clasificación seguimiento.,2026-08-24T08:43:45.997664+02:00,False
SHEL.L,new_opportunity,media,Nueva oportunidad detectada en SHEL.L,SHEL.L aparece por primera vez con score 61.9 y clasificación entrada_escalada.,2026-08-24T08:43:55.862183+02:00,False
GSK.L,new_opportunity,media,Nueva oportunidad detectada en GSK.L,GSK.L aparece por primera vez con score 72.5 y clasificación seguimiento.,2026-08-24T08:43:56.502823+02:00,False
AZN.L,new_opportunity,media,Nueva oportunidad detectada en AZN.L,AZN.L aparece por primera vez con score 70.2 y clasificación entrada_escalada.,2026-08-24T08:43:56.831413+02:00,False
RIO.L,new_opportunity,media,Nueva oportunidad detectada en RIO.L,RIO.L aparece por primera vez con score 67.3 y clasificación seguimiento.,2026-08-24T08:44:00.859199+02:00,False
NG.L,new_opportunity,media,Nueva oportunidad detectada en NG.L,NG.L aparece por primera vez con score 62.4 y clasificación seguimiento.,2026-08-24T08:44:02.018441+02:00,False
BATS.L,new_opportunity,media,Nueva oportunidad detectada en BATS.L,BATS.L aparece por primera vez con score 72.3 y clasificación entrada_escalada.,2026-08-24T08:44:04.767960+02:00,False
IMB.L,new_opportunity,media,Nueva oportunidad detectada en IMB.L,IMB.L aparece por primera vez con score 66.7 y clasificación seguimiento.,2026-08-24T08:44:05.730949+02:00,False
PG,new_opportunity,media,Nueva oportunidad detectada en PG,PG aparece por primera vez con score 62.5 y clasificación descarte.,2026-08-24T08:44:08.513483+02:00,False
T,new_opportunity,media,Nueva oportunidad detectada en T,T aparece por primera vez con score 69.5 y clasificación seguimiento.,2026-08-24T08:44:11.837219+02:00,False
LOW,new_opportunity,media,Nueva oportunidad detectada en LOW,LOW aparece por primera vez con score 71.0 y clasificación entrada_directa.,2026-08-24T08:44:19.486560+02:00,False
