Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,GIS,"General Mills, Inc.",SP500,Consumer Defensive,Packaged Foods,United States,USD,37.21,1.0,script-v2.0,1.0,2026-04-02T09:08:10.902923+02:00,90.7,92.5,92,93,0,1,85,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 6.56% con caída del 40.6%,fuerte,seguimiento,35.64,37.21,35.64 - 37.21,46.51,53.22,46.51 - 53.22,Pérdida del soporte en 35.64 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"General Mills, Inc. está un 40.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA 4.0x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","General Mills, Inc. está un 40.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA 4.0x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 base_pattern_detected,6.56,11,20,False,59.4,1.49,9150831.0,13182199936.0,3.97,1.7,gross,33.1,33.0,0.2,23.6,19858.0,9.1,2.13,9.96,40.6,47.6,-20.0,30.6,True,False,-2.6772,False,33.3,28.9,False,46.32,-19.7,True,False,73,12,0.87,35.64,False
2,RI.PA,PERNOD RICARD,EUROSTOXX,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,63.58,1.0,script-v2.0,1.0,2026-04-02T09:06:22.722285+02:00,87.5,88.3,83,93,0,7,85,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 7.39% con caída del 40.8% | analyst_upgrade (media): Target 92.64 vs precio 63.58 (+46%), recMean 2.28, recKey buy",fuerte,seguimiento,62.72,63.58,62.72 - 63.58,81.51,91.33,81.51 - 91.33,Pérdida del soporte en 62.72 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"PERNOD RICARD está un 40.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","PERNOD RICARD está un 40.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 base_pattern_detected,7.39,10,0,False,84.0,0.82,822855.0,11203999744.0,3.89,8.0,,58.4,,,8.6,16010.0,11.4,1.03,9.81,40.8,53.6,-22.0,37.3,True,False,-4.4616,False,46.3,47.7,False,81.31,-21.8,True,False,73,12,1.04,62.72,False
3,PUB.PA,PUBLICIS GROUPE SA,EUROSTOXX,Communication Services,Advertising Agencies,France,EUR,71.28,1.0,script-v2.0,1.0,2026-04-02T09:06:29.149677+02:00,86.8,86.0,94,79,0,4,89,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 5.05% con caída del 29.1% | analyst_upgrade (media): Target 107.79 vs precio 71.28 (+51%), recMean 1.57, recKey buy",fuerte,seguimiento,71.21,71.28,71.21 - 71.28,82.28,85.47,82.28 - 85.47,Pérdida del soporte en 71.21 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"PUBLICIS GROUPE SA está un 29.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.5%, deuda neta/EBITDA 0.5x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","PUBLICIS GROUPE SA está un 29.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.5%, deuda neta/EBITDA 0.5x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 base_pattern_detected,5.05,9,0,False,55.2,0.54,786157.0,1630000128.0,0.51,3.7,,44.9,,,15.5,17770.0,10.9,1.71,6.15,29.1,32.2,-13.4,43.1,True,False,-3.8623,False,34.7,28.0,False,81.93,-13.0,True,False,77,12,0.84,71.21,False
4,CPB,The Campbell's Company,SP500,Consumer Defensive,Packaged Foods,United States,USD,22.38,1.0,script-v2.0,1.0,2026-04-02T09:08:11.212975+02:00,86.6,88.8,84,93,0,1,80,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 6.97% con caída del 44.7%,fuerte,seguimiento,20.71,22.38,20.71 - 22.38,28.99,34.37,28.99 - 34.37,Pérdida del soporte en 20.71 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"The Campbell's Company está un 44.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","The Campbell's Company está un 44.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 base_pattern_detected,6.97,11,20,False,84.8,1.85,8664011.0,6852000192.0,3.92,6.3,gross,29.6,29.3,0.3,13.9,6673.0,12.2,1.67,7.74,44.7,54.7,-22.8,41.7,True,False,-2.2088,False,95.7,70.1,False,28.93,-22.6,True,False,68,12,0.78,20.71,False
5,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,101.6,1.0,script-v2.0,1.0,2026-04-02T09:06:13.871591+02:00,85.0,90.7,87,94,0,4,68,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.35% con caída del 35.1% | analyst_upgrade (media): Target 153.49 vs precio 101.60 (+51%), recMean 1.61, recKey buy",razonable,seguimiento,101.15,101.6,101.15 - 101.60,126.79,133.07,126.79 - 133.07,Pérdida del soporte en 101.15 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CAPGEMINI está un 35.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","CAPGEMINI está un 35.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte,3.35,10,0,False,37.2,0.81,685556.0,6643999744.0,2.29,55.8,,27.0,,,13.7,17037.0,11.1,1.48,8.26,35.1,50.8,-19.9,45.2,True,False,-9.3231,False,44.7,34.0,False,126.16,-19.5,False,False,68,0,1.02,101.15,False
6,DSY.PA,DASSAULT SYSTEMES,EUROSTOXX,Technology,Software - Application,France,EUR,17.52,1.0,script-v2.0,1.0,2026-04-02T09:06:28.853185+02:00,84.5,84.1,91,78,0,10,86,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 85.0% vs 83.8% (+1.2 pp) | eps_stabilization (media): EPS 0.33 vs 0.17 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.54% con caída del 50.5% | analyst_upgrade (media): Target 23.40 vs precio 17.52 (+34%), recMean 2.52, recKey hold",fuerte,seguimiento,16.75,17.52,16.75 - 17.52,24.92,30.08,24.92 - 30.08,Pérdida del soporte en 16.75 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"DASSAULT SYSTEMES está un 50.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.3%, deuda neta/EBITDA -0.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","DASSAULT SYSTEMES está un 50.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.3%, deuda neta/EBITDA -0.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,1.54,10,0,False,28.9,0.29,3443561.0,-1530099968.0,-0.79,0.3,gross,83.7,83.7,0.0,13.3,23004.0,19.5,2.63,11.13,50.5,57.1,-29.7,45.1,True,False,-2.6439,True,44.0,32.0,False,24.55,-28.6,True,False,64,22,1.0,16.75,False
7,SGO.PA,SAINT GOBAIN,EUROSTOXX,Industrials,Building Products & Equipment,France,EUR,72.18,1.0,script-v2.0,1.0,2026-04-02T09:06:23.113195+02:00,82.4,88.2,93,84,0,12,65,entrada_escalada,entrada_escalada,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"eps_stabilization (media): EPS 5.78 vs 5.64 (annual_eps_fallback) | debt_reduction (alta): Deuda 18088.0M vs 18384.0M | dividend_maintained (baja): Dividendo actual 3.19% con caída del 31.0% | analyst_upgrade (media): Target 100.55 vs precio 72.18 (+39%), recMean 1.95, recKey buy",razonable,entrada_escalada,70.83,72.18,70.83 - 72.18,88.24,88.95,88.24 - 88.95,Pérdida del soporte en 70.83 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"SAINT GOBAIN está un 31.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.7%, deuda neta/EBITDA 1.6x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cerca de soporte. Clasificación: entrada_escalada.","SAINT GOBAIN está un 31.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.7%, deuda neta/EBITDA 1.6x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cerca de soporte. Clasificación: entrada_escalada.",🔵 RSI recuperándose de sobreventa | 🟢 Cerca de soporte | 🟢 base_pattern_detected,3.19,9,0,False,38.1,0.72,1299874.0,10505999360.0,1.55,-1.6,,27.8,,,11.7,35581.0,12.5,1.45,6.89,31.0,31.0,-18.2,43.1,False,False,-4.5881,False,84.9,59.2,False,87.56,-17.6,True,False,53,12,0.86,70.83,False
8,ADS.DE,adidas AG                     N,EUROSTOXX,Consumer Cyclical,Footwear & Accessories,Germany,EUR,136.9,1.0,script-v2.0,1.0,2026-04-02T09:06:04.926225+02:00,81.9,79.5,95,66,0,4,89,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 2.05% con caída del 39.9% | analyst_upgrade (media): Target 198.35 vs precio 136.90 (+45%), recMean 1.68, recKey buy",fuerte,seguimiento,135.75,136.9,135.75 - 136.90,169.05,193.54,169.05 - 193.54,Pérdida del soporte en 135.75 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"adidas AG                     N está un 39.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.0%, deuda neta/EBITDA 1.5x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","adidas AG                     N está un 39.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.0%, deuda neta/EBITDA 1.5x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 base_pattern_detected,2.05,9,0,False,26.8,0.91,804007.0,3913999872.0,1.53,2.3,gross,51.6,51.6,0.0,23.0,24279.0,18.4,4.23,11.17,39.9,47.6,-19.0,43.1,True,False,-11.0936,False,54.7,45.5,False,166.92,-18.0,True,False,77,12,0.78,135.75,False
9,IP,International Paper Company,SP500,Consumer Cyclical,Packaging & Containers,United States,USD,35.66,1.0,script-v2.0,1.0,2026-04-02T09:08:14.332952+02:00,81.4,80.2,69,90,0,7,85,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 31.4% vs 31.1% (+0.3 pp) | dividend_maintained (baja): Dividendo actual 5.19% con caída del 36.5% | analyst_upgrade (media): Target 45.70 vs precio 35.66 (+28%), recMean 2.00, recKey buy",fuerte,seguimiento,35.22,35.66,35.22 - 35.66,43.18,47.71,43.18 - 47.71,Pérdida del soporte en 35.22 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"International Paper Company está un 36.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -24.7%, deuda neta/EBITDA 2.4x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","International Paper Company está un 36.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -24.7%, deuda neta/EBITDA 2.4x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 base_pattern_detected,5.19,11,20,False,158.1,0.71,7276990.0,9393000448.0,2.38,1.2,gross,29.7,29.6,0.2,-24.7,18881.0,12.2,1.27,7.16,36.5,37.9,-17.4,38.7,True,False,-1.768,False,43.0,36.6,False,42.97,-17.0,True,False,73,12,1.15,35.22,False
10,CSL.AX,CSL FPO [CSL],ASX,Healthcare,Biotechnology,Australia,AUD,138.93,1.0,script-v2.0,1.0,2026-04-02T09:08:22.056561+02:00,81.1,82.5,83,82,0,7,77,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.17 vs 5.45 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 3.07% con caída del 49.6% | analyst_upgrade (media): Target 211.47 vs precio 138.93 (+52%), recMean 1.81, recKey buy",fuerte,seguimiento,133.35,138.93,133.35 - 138.93,192.53,234.42,192.53 - 234.42,Pérdida del soporte en 133.35 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"CSL FPO [CSL] está un 49.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","CSL FPO [CSL] está un 49.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,3.07,11,20,False,45.5,0.54,1262294.0,9992999936.0,2.06,,gross,51.9,52.1,-0.2,6.7,67425.0,15.4,2.48,16.6,49.6,53.9,-27.8,40.2,False,False,-17.2862,True,48.6,63.4,False,190.32,-27.0,True,False,55,22,0.89,133.35,False
