Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
BMW.DE,new_opportunity,media,Nueva oportunidad detectada en BMW.DE,BMW.DE aparece por primera vez con score 70.7 y clasificación seguimiento.,2026-07-30T10:13:33.900861+02:00,False
DTE.DE,new_opportunity,media,Nueva oportunidad detectada en DTE.DE,DTE.DE aparece por primera vez con score 68.0 y clasificación seguimiento.,2026-07-30T10:13:36.338713+02:00,False
VOW3.DE,new_opportunity,media,Nueva oportunidad detectada en VOW3.DE,VOW3.DE aparece por primera vez con score 61.0 y clasificación descarte.,2026-07-30T10:13:38.865371+02:00,False
MUV2.DE,new_opportunity,media,Nueva oportunidad detectada en MUV2.DE,MUV2.DE aparece por primera vez con score 65.4 y clasificación seguimiento.,2026-07-30T10:13:39.121778+02:00,False
SAP.DE,new_opportunity,media,Nueva oportunidad detectada en SAP.DE,SAP.DE aparece por primera vez con score 72.3 y clasificación seguimiento.,2026-07-30T10:13:40.926166+02:00,False
ADS.DE,new_opportunity,media,Nueva oportunidad detectada en ADS.DE,ADS.DE aparece por primera vez con score 68.5 y clasificación seguimiento.,2026-07-30T10:13:41.225879+02:00,False
HEI.DE,new_opportunity,media,Nueva oportunidad detectada en HEI.DE,HEI.DE aparece por primera vez con score 75.3 y clasificación seguimiento.,2026-07-30T10:13:43.816717+02:00,False
CAP.PA,new_opportunity,media,Nueva oportunidad detectada en CAP.PA,CAP.PA aparece por primera vez con score 82.2 y clasificación seguimiento.,2026-07-30T10:13:48.299031+02:00,False
DG.PA,new_opportunity,media,Nueva oportunidad detectada en DG.PA,DG.PA aparece por primera vez con score 61.8 y clasificación descarte.,2026-07-30T10:13:49.435476+02:00,False
EL.PA,new_opportunity,media,Nueva oportunidad detectada en EL.PA,EL.PA aparece por primera vez con score 75.5 y clasificación seguimiento.,2026-07-30T10:13:50.233799+02:00,False
LR.PA,new_opportunity,media,Nueva oportunidad detectada en LR.PA,LR.PA aparece por primera vez con score 65.4 y clasificación entrada_directa.,2026-07-30T10:13:52.459643+02:00,False
MC.PA,new_opportunity,media,Nueva oportunidad detectada en MC.PA,MC.PA aparece por primera vez con score 77.0 y clasificación seguimiento.,2026-07-30T10:13:53.453901+02:00,False
RI.PA,new_opportunity,media,Nueva oportunidad detectada en RI.PA,RI.PA aparece por primera vez con score 76.5 y clasificación seguimiento.,2026-07-30T10:13:56.007611+02:00,False
SGO.PA,new_opportunity,media,Nueva oportunidad detectada en SGO.PA,SGO.PA aparece por primera vez con score 73.2 y clasificación entrada_escalada.,2026-07-30T10:13:57.686262+02:00,False
DSY.PA,new_opportunity,media,Nueva oportunidad detectada en DSY.PA,DSY.PA aparece por primera vez con score 70.2 y clasificación seguimiento.,2026-07-30T10:14:00.888022+02:00,False
PHIA.AS,new_opportunity,media,Nueva oportunidad detectada en PHIA.AS,PHIA.AS aparece por primera vez con score 67.0 y clasificación entrada_directa.,2026-07-30T10:14:04.971428+02:00,False
WKL.AS,new_opportunity,media,Nueva oportunidad detectada en WKL.AS,WKL.AS aparece por primera vez con score 65.2 y clasificación seguimiento.,2026-07-30T10:14:07.059430+02:00,False
AD.AS,new_opportunity,media,Nueva oportunidad detectada en AD.AS,AD.AS aparece por primera vez con score 68.3 y clasificación seguimiento.,2026-07-30T10:14:07.342565+02:00,False
AZN.L,new_opportunity,media,Nueva oportunidad detectada en AZN.L,AZN.L aparece por primera vez con score 69.8 y clasificación entrada_directa.,2026-07-30T10:14:25.689727+02:00,False
RIO.L,new_opportunity,media,Nueva oportunidad detectada en RIO.L,RIO.L aparece por primera vez con score 62.9 y clasificación seguimiento.,2026-07-30T10:14:28.516543+02:00,False
IMB.L,new_opportunity,media,Nueva oportunidad detectada en IMB.L,IMB.L aparece por primera vez con score 61.5 y clasificación descarte.,2026-07-30T10:14:33.424107+02:00,False
T,new_opportunity,media,Nueva oportunidad detectada en T,T aparece por primera vez con score 71.3 y clasificación seguimiento.,2026-07-30T10:14:39.250515+02:00,False
MCD,new_opportunity,media,Nueva oportunidad detectada en MCD,MCD aparece por primera vez con score 68.7 y clasificación descarte.,2026-07-30T10:14:49.785859+02:00,False
WMT,new_opportunity,media,Nueva oportunidad detectada en WMT,WMT aparece por primera vez con score 62.7 y clasificación descarte.,2026-07-30T10:14:58.330790+02:00,False
IBM,new_opportunity,media,Nueva oportunidad detectada en IBM,IBM aparece por primera vez con score 65.2 y clasificación entrada_escalada.,2026-07-30T10:15:01.028347+02:00,False
MSFT,new_opportunity,media,Nueva oportunidad detectada en MSFT,MSFT aparece por primera vez con score 66.0 y clasificación seguimiento.,2026-07-30T10:15:25.195538+02:00,False
GOOG,new_opportunity,media,Nueva oportunidad detectada en GOOG,GOOG aparece por primera vez con score 60.4 y clasificación descarte.,2026-07-30T10:15:27.173750+02:00,False
QCOM,new_opportunity,media,Nueva oportunidad detectada en QCOM,QCOM aparece por primera vez con score 69.9 y clasificación seguimiento.,2026-07-30T10:15:29.272993+02:00,False
CSL.AX,new_opportunity,media,Nueva oportunidad detectada en CSL.AX,CSL.AX aparece por primera vez con score 85.8 y clasificación seguimiento.,2026-07-30T10:15:30.517487+02:00,False
FMG.AX,new_opportunity,media,Nueva oportunidad detectada en FMG.AX,FMG.AX aparece por primera vez con score 68.0 y clasificación seguimiento.,2026-07-30T10:15:35.511961+02:00,False
