Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
SHEL.L,new_opportunity,media,Nueva oportunidad detectada en SHEL.L,SHEL.L aparece por primera vez con score 60.5 y clasificación pendiente_confirmacion.,2026-09-05T09:58:26.246637+02:00,False
PG,new_opportunity,media,Nueva oportunidad detectada en PG,PG aparece por primera vez con score 62.8 y clasificación descarte.,2026-09-05T09:58:40.813269+02:00,False
LOW,new_opportunity,media,Nueva oportunidad detectada en LOW,LOW aparece por primera vez con score 77.2 y clasificación entrada_directa.,2026-09-05T09:58:52.635147+02:00,False
MCD,new_opportunity,media,Nueva oportunidad detectada en MCD,MCD aparece por primera vez con score 65.8 y clasificación entrada_escalada.,2026-09-05T09:58:55.426215+02:00,False
WMT,new_opportunity,media,Nueva oportunidad detectada en WMT,WMT aparece por primera vez con score 62.5 y clasificación descarte.,2026-09-05T09:59:04.567178+02:00,False
IBM,new_opportunity,media,Nueva oportunidad detectada en IBM,IBM aparece por primera vez con score 62.9 y clasificación descarte.,2026-09-05T09:59:07.674497+02:00,False
DUK,new_opportunity,media,Nueva oportunidad detectada en DUK,DUK aparece por primera vez con score 60.8 y clasificación seguimiento.,2026-09-05T09:59:19.483995+02:00,False
NEE,new_opportunity,media,Nueva oportunidad detectada en NEE,NEE aparece por primera vez con score 66.5 y clasificación seguimiento.,2026-09-05T09:59:19.617214+02:00,False
SRE,new_opportunity,media,Nueva oportunidad detectada en SRE,SRE aparece por primera vez con score 63.4 y clasificación descarte.,2026-09-05T09:59:22.500624+02:00,False
GIS,new_opportunity,media,Nueva oportunidad detectada en GIS,GIS aparece por primera vez con score 63.1 y clasificación seguimiento.,2026-09-05T09:59:28.606645+02:00,False
CPB,new_opportunity,media,Nueva oportunidad detectada en CPB,CPB aparece por primera vez con score 72.0 y clasificación seguimiento.,2026-09-05T09:59:30.996457+02:00,False
IP,new_opportunity,media,Nueva oportunidad detectada en IP,IP aparece por primera vez con score 74.5 y clasificación seguimiento.,2026-09-05T09:59:31.687393+02:00,False
WY,new_opportunity,media,Nueva oportunidad detectada en WY,WY aparece por primera vez con score 61.1 y clasificación descarte.,2026-09-05T09:59:34.149846+02:00,False
AVGO,new_opportunity,media,Nueva oportunidad detectada en AVGO,AVGO aparece por primera vez con score 64.0 y clasificación entrada_directa.,2026-09-05T09:59:36.968765+02:00,False
FMG.AX,new_opportunity,media,Nueva oportunidad detectada en FMG.AX,FMG.AX aparece por primera vez con score 81.5 y clasificación seguimiento.,2026-09-05T09:59:45.188672+02:00,False
SCG.AX,new_opportunity,media,Nueva oportunidad detectada en SCG.AX,SCG.AX aparece por primera vez con score 68.9 y clasificación seguimiento.,2026-09-05T09:59:53.677319+02:00,False
GPT.AX,new_opportunity,media,Nueva oportunidad detectada en GPT.AX,GPT.AX aparece por primera vez con score 69.5 y clasificación seguimiento.,2026-09-05T09:59:53.735877+02:00,False
MGR.AX,new_opportunity,media,Nueva oportunidad detectada en MGR.AX,MGR.AX aparece por primera vez con score 66.5 y clasificación seguimiento.,2026-09-05T09:59:55.542074+02:00,False
7203.T,new_opportunity,media,Nueva oportunidad detectada en 7203.T,7203.T aparece por primera vez con score 72.7 y clasificación seguimiento.,2026-09-05T09:59:59.235182+02:00,False
4503.T,new_opportunity,media,Nueva oportunidad detectada en 4503.T,4503.T aparece por primera vez con score 63.0 y clasificación pendiente_confirmacion.,2026-09-05T10:00:04.929318+02:00,False
4568.T,new_opportunity,media,Nueva oportunidad detectada en 4568.T,4568.T aparece por primera vez con score 70.7 y clasificación seguimiento.,2026-09-05T10:00:05.305346+02:00,False
8031.T,new_opportunity,media,Nueva oportunidad detectada en 8031.T,8031.T aparece por primera vez con score 65.7 y clasificación descarte.,2026-09-05T10:00:09.202824+02:00,False
9021.T,new_opportunity,media,Nueva oportunidad detectada en 9021.T,9021.T aparece por primera vez con score 64.1 y clasificación seguimiento.,2026-09-05T10:00:11.986207+02:00,False
9020.T,new_opportunity,media,Nueva oportunidad detectada en 9020.T,9020.T aparece por primera vez con score 67.4 y clasificación seguimiento.,2026-09-05T10:00:12.304269+02:00,False
9022.T,new_opportunity,media,Nueva oportunidad detectada en 9022.T,9022.T aparece por primera vez con score 79.8 y clasificación seguimiento.,2026-09-05T10:00:13.201974+02:00,False
3382.T,new_opportunity,media,Nueva oportunidad detectada en 3382.T,3382.T aparece por primera vez con score 67.8 y clasificación seguimiento.,2026-09-05T10:00:14.811391+02:00,False
8002.T,new_opportunity,media,Nueva oportunidad detectada en 8002.T,8002.T aparece por primera vez con score 73.5 y clasificación seguimiento.,2026-09-05T10:00:15.966590+02:00,False
0016.HK,new_opportunity,media,Nueva oportunidad detectada en 0016.HK,0016.HK aparece por primera vez con score 73.8 y clasificación seguimiento.,2026-09-05T10:00:17.445297+02:00,False
0006.HK,new_opportunity,media,Nueva oportunidad detectada en 0006.HK,0006.HK aparece por primera vez con score 60.4 y clasificación seguimiento.,2026-09-05T10:00:19.394926+02:00,False
0012.HK,new_opportunity,media,Nueva oportunidad detectada en 0012.HK,0012.HK aparece por primera vez con score 60.2 y clasificación descarte.,2026-09-05T10:00:20.019600+02:00,False
0066.HK,new_opportunity,media,Nueva oportunidad detectada en 0066.HK,0066.HK aparece por primera vez con score 64.1 y clasificación seguimiento.,2026-09-05T10:00:21.181645+02:00,False
0700.HK,new_opportunity,media,Nueva oportunidad detectada en 0700.HK,0700.HK aparece por primera vez con score 77.5 y clasificación seguimiento.,2026-09-05T10:00:23.588487+02:00,False
1299.HK,new_opportunity,media,Nueva oportunidad detectada en 1299.HK,1299.HK aparece por primera vez con score 68.3 y clasificación seguimiento.,2026-09-05T10:00:25.195575+02:00,False
005930.KS,new_opportunity,media,Nueva oportunidad detectada en 005930.KS,005930.KS aparece por primera vez con score 62.8 y clasificación entrada_escalada.,2026-09-05T10:00:25.977721+02:00,False
000660.KS,new_opportunity,media,Nueva oportunidad detectada en 000660.KS,000660.KS aparece por primera vez con score 69.0 y clasificación pendiente_confirmacion.,2026-09-05T10:00:26.457338+02:00,False
051910.KS,new_opportunity,media,Nueva oportunidad detectada en 051910.KS,051910.KS aparece por primera vez con score 61.7 y clasificación descarte.,2026-09-05T10:00:27.234577+02:00,False
035420.KS,new_opportunity,media,Nueva oportunidad detectada en 035420.KS,035420.KS aparece por primera vez con score 71.8 y clasificación seguimiento.,2026-09-05T10:00:27.560444+02:00,False
005380.KS,new_opportunity,media,Nueva oportunidad detectada en 005380.KS,005380.KS aparece por primera vez con score 61.4 y clasificación seguimiento.,2026-09-05T10:00:28.577391+02:00,False
