Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
PG,new_opportunity,media,Nueva oportunidad detectada en PG,PG aparece por primera vez con score 61.8 y clasificación descarte.,2026-08-25T08:36:29.073821+02:00,False
T,new_opportunity,media,Nueva oportunidad detectada en T,T aparece por primera vez con score 63.0 y clasificación seguimiento.,2026-08-25T08:36:32.249477+02:00,False
LOW,new_opportunity,media,Nueva oportunidad detectada en LOW,LOW aparece por primera vez con score 67.5 y clasificación entrada_directa.,2026-08-25T08:36:41.050909+02:00,False
ED,new_opportunity,media,Nueva oportunidad detectada en ED,ED aparece por primera vez con score 62.8 y clasificación seguimiento.,2026-08-25T08:36:41.606895+02:00,False
MCD,new_opportunity,media,Nueva oportunidad detectada en MCD,MCD aparece por primera vez con score 70.5 y clasificación entrada_directa.,2026-08-25T08:36:43.813532+02:00,False
IBM,new_opportunity,media,Nueva oportunidad detectada en IBM,IBM aparece por primera vez con score 62.7 y clasificación entrada_escalada.,2026-08-25T08:36:56.188628+02:00,False
UPS,new_opportunity,media,Nueva oportunidad detectada en UPS,UPS aparece por primera vez con score 61.3 y clasificación seguimiento.,2026-08-25T08:36:57.306667+02:00,False
DUK,new_opportunity,media,Nueva oportunidad detectada en DUK,DUK aparece por primera vez con score 64.8 y clasificación seguimiento.,2026-08-25T08:37:06.812538+02:00,False
CPB,new_opportunity,media,Nueva oportunidad detectada en CPB,CPB aparece por primera vez con score 69.5 y clasificación seguimiento.,2026-08-25T08:37:19.247773+02:00,False
META,new_opportunity,media,Nueva oportunidad detectada en META,META aparece por primera vez con score 63.7 y clasificación descarte.,2026-08-25T08:37:24.261140+02:00,False
QCOM,new_opportunity,media,Nueva oportunidad detectada en QCOM,QCOM aparece por primera vez con score 64.7 y clasificación seguimiento.,2026-08-25T08:37:26.551692+02:00,False
WBC.AX,new_opportunity,media,Nueva oportunidad detectada en WBC.AX,WBC.AX aparece por primera vez con score 61.5 y clasificación descarte.,2026-08-25T08:37:30.018231+02:00,False
TLS.AX,new_opportunity,media,Nueva oportunidad detectada en TLS.AX,TLS.AX aparece por primera vez con score 61.1 y clasificación descarte.,2026-08-25T08:37:32.631968+02:00,False
FMG.AX,new_opportunity,media,Nueva oportunidad detectada en FMG.AX,FMG.AX aparece por primera vez con score 81.2 y clasificación seguimiento.,2026-08-25T08:37:34.668478+02:00,False
QBE.AX,new_opportunity,media,Nueva oportunidad detectada en QBE.AX,QBE.AX aparece por primera vez con score 64.4 y clasificación seguimiento.,2026-08-25T08:37:37.710671+02:00,False
GPT.AX,new_opportunity,media,Nueva oportunidad detectada en GPT.AX,GPT.AX aparece por primera vez con score 65.3 y clasificación seguimiento.,2026-08-25T08:37:41.634254+02:00,False
SCG.AX,new_opportunity,media,Nueva oportunidad detectada en SCG.AX,SCG.AX aparece por primera vez con score 68.0 y clasificación seguimiento.,2026-08-25T08:37:41.810171+02:00,False
MGR.AX,new_opportunity,media,Nueva oportunidad detectada en MGR.AX,MGR.AX aparece por primera vez con score 70.0 y clasificación seguimiento.,2026-08-25T08:37:42.065249+02:00,False
VCX.AX,new_opportunity,media,Nueva oportunidad detectada en VCX.AX,VCX.AX aparece por primera vez con score 61.6 y clasificación seguimiento.,2026-08-25T08:37:42.158145+02:00,False
7203.T,new_opportunity,media,Nueva oportunidad detectada en 7203.T,7203.T aparece por primera vez con score 76.2 y clasificación seguimiento.,2026-08-25T08:37:45.065583+02:00,False
4568.T,new_opportunity,media,Nueva oportunidad detectada en 4568.T,4568.T aparece por primera vez con score 73.5 y clasificación seguimiento.,2026-08-25T08:37:51.737117+02:00,False
6758.T,new_opportunity,media,Nueva oportunidad detectada en 6758.T,6758.T aparece por primera vez con score 62.6 y clasificación seguimiento.,2026-08-25T08:37:52.876098+02:00,False
8031.T,new_opportunity,media,Nueva oportunidad detectada en 8031.T,8031.T aparece por primera vez con score 64.5 y clasificación seguimiento.,2026-08-25T08:37:55.866948+02:00,False
9020.T,new_opportunity,media,Nueva oportunidad detectada en 9020.T,9020.T aparece por primera vez con score 64.1 y clasificación descarte.,2026-08-25T08:37:56.762455+02:00,False
9021.T,new_opportunity,media,Nueva oportunidad detectada en 9021.T,9021.T aparece por primera vez con score 72.8 y clasificación seguimiento.,2026-08-25T08:37:58.332118+02:00,False
9022.T,new_opportunity,media,Nueva oportunidad detectada en 9022.T,9022.T aparece por primera vez con score 74.5 y clasificación seguimiento.,2026-08-25T08:37:58.681466+02:00,False
3382.T,new_opportunity,media,Nueva oportunidad detectada en 3382.T,3382.T aparece por primera vez con score 75.7 y clasificación seguimiento.,2026-08-25T08:37:59.909379+02:00,False
