Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,RI.PA,PERNOD RICARD,EUROSTOXX,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,60.6,1.0,script-v2.0,1.0,2026-09-08T12:26:18.462343+02:00,81.3,83.7,80,87,0,7,74,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 7.76% con caída del 36.6% | analyst_upgrade (media): Target 81.71 vs precio 60.60 (+35%), recMean 2.50, recKey buy",fuerte,seguimiento,60.14,60.6,60.14 - 60.60,67.21,81.28,67.21 - 81.28,Pérdida del soporte en 60.14 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"PERNOD RICARD está un 36.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI en sobreventa, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","PERNOD RICARD está un 36.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 3.9x. Técnicamente 🔵 RSI en sobreventa, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Bajo SMA200 con SMA50 girando | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,7.76,11,20,False,84.0,0.77,700493.0,10684999680.0,3.91,0.7,,58.4,,,7.6,15260.0,10.8,0.99,9.91,36.6,51.8,-9.8,32.3,False,False,-1.272,False,1.8,2.9,False,66.76,-9.2,True,False,57,17,0.65,60.14,True
2,0700.HK,TENCENT,ASIA,Communication Services,Internet Content & Information,China,HKD,435.4,1.0,script-v2.0,1.0,2026-09-08T12:28:34.012435+02:00,78.9,86.6,93,81,0,7,56,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 57.8% vs 56.9% (+0.9 pp) | dividend_maintained (baja): Dividendo actual 1.22% con caída del 36.3% | analyst_upgrade (media): Target 665.79 vs precio 435.40 (+53%), recMean 1.34, recKey strong_buy",razonable,seguimiento,413.63,435.4,413.63 - 435.40,510.85,580.55,510.85 - 580.55,Pérdida del soporte en 413.63 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TENCENT está un 36.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 19.9%, deuda neta/EBITDA 0.0x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","TENCENT está un 36.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 19.9%, deuda neta/EBITDA 0.0x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Bajo SMA200 con SMA50 girando | 🟢 base_pattern_detected,1.22,11,19,False,18.0,0.39,28981038.0,12923994112.0,0.04,14.4,gross,56.7,57.4,-0.7,19.9,3923303.0,14.7,2.95,13.62,36.3,35.5,-14.8,42.2,False,False,-17.5378,False,8.2,20.1,False,498.42,-12.6,True,False,44,12,0.67,,True
3,FMG.AX,FORTESCUE FPO [FMG],ASX,Basic Materials,Other Industrial Metals & Mining,Australia,AUD,17.53,1.0,script-v2.0,1.0,2026-09-08T12:28:01.579628+02:00,78.8,79.5,96,65,0,1,77,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 6.16% con caída del 25.0%,fuerte,seguimiento,16.65,17.53,16.65 - 17.53,19.62,19.87,19.62 - 19.87,Pérdida del soporte en 16.65 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"FORTESCUE FPO [FMG] está un 25.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.2%, deuda neta/EBITDA 0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","FORTESCUE FPO [FMG] está un 25.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.2%, deuda neta/EBITDA 0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,6.16,11,16,False,89.5,0.29,6533196.0,856999936.0,0.1,9.0,,40.1,,,14.2,53974.0,13.6,1.92,6.79,25.0,22.2,-10.7,50.4,True,False,-0.6326,True,73.3,71.7,False,19.5,-10.1,True,False,55,22,0.96,,False
4,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,105.4,1.0,script-v2.0,1.0,2026-09-08T12:26:11.127940+02:00,77.4,84.9,95,76,0,4,55,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.23% con caída del 31.1% | analyst_upgrade (media): Target 140.51 vs precio 105.40 (+33%), recMean 1.76, recKey buy",razonable,seguimiento,100.81,104.96,100.81 - 104.96,108.88,130.09,108.88 - 130.09,Pérdida del soporte en 104.96 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CAPGEMINI está un 31.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.2%, deuda neta/EBITDA 2.6x. Técnicamente 🟢 Cerca de soporte, 🟡 Apoyo en MA40 semanal. Clasificación: seguimiento.","CAPGEMINI está un 31.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.2%, deuda neta/EBITDA 2.6x. Técnicamente 🟢 Cerca de soporte, 🟡 Apoyo en MA40 semanal. Clasificación: seguimiento.",🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,3.23,11,20,False,43.2,0.88,658462.0,7907000320.0,2.56,7.7,,26.8,,,12.2,17497.0,13.4,1.53,8.31,31.1,44.3,-3.2,48.9,False,False,-0.4097,False,17.8,42.3,False,107.64,-2.1,True,True,32,23,0.85,104.96,True
5,MC.PA,LVMH,EUROSTOXX,Consumer Cyclical,Luxury Goods,France,EUR,428.1,1.0,script-v2.0,1.0,2026-09-08T12:26:16.249357+02:00,77.2,79.2,100,61,0,4,71,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.04% con caída del 34.6% | analyst_upgrade (media): Target 566.00 vs precio 428.10 (+32%), recMean 1.88, recKey buy",fuerte,seguimiento,425.35,428.1,425.35 - 428.10,510.61,556.5,510.61 - 556.50,Pérdida del soporte en 425.35 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"LVMH está un 34.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 16.6%, deuda neta/EBITDA 1.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","LVMH está un 34.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 16.6%, deuda neta/EBITDA 1.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 base_pattern_detected,3.04,11,20,False,59.2,0.53,530975.0,24936998912.0,1.24,1.1,,66.4,,,16.6,211038.0,19.5,3.1,11.93,34.6,41.6,-16.2,33.7,False,False,-17.7155,False,7.7,11.3,False,503.82,-15.0,True,False,59,12,0.97,425.35,False
6,LOW,"Lowe's Companies, Inc.",SP500,Consumer Cyclical,Home Improvement Retail,United States,USD,204.45,1.0,script-v2.0,1.0,2026-09-08T12:27:11.927291+02:00,77.2,79.3,74,84,0,15,71,entrada_directa,entrada_directa,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"margin_stabilization (media): Margen gross 33.0% vs 32.7% (+0.4 pp) | eps_stabilization (media): EPS 4.27 vs 2.90 (Diluted EPS) | debt_reduction (alta): Deuda 42031.0M vs 42540.0M | dividend_maintained (baja): Dividendo actual 2.45% con caída del 30.2% | analyst_upgrade (media): Target 253.76 vs precio 204.45 (+24%), recMean 1.80, recKey buy",fuerte,entrada_directa,194.23,204.45,194.23 - 204.45,234.14,249.1,234.14 - 249.10,Pérdida del soporte en 194.23 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"Lowe's Companies, Inc. está un 30.2% por debajo de su máximo 52s. Fundamentalmente sólida con deuda neta/EBITDA 3.0x, dividendo 2.5%. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.","Lowe's Companies, Inc. está un 30.2% por debajo de su máximo 52s. Fundamentalmente sólida con deuda neta/EBITDA 3.0x, dividendo 2.5%. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 base_pattern_detected,2.45,11,20,False,41.0,,3049495.0,38859001600.0,3.05,-1.2,gross,33.0,33.1,-0.1,,114707.0,17.3,-15.42,12.06,30.2,29.5,-12.7,41.4,False,True,-7.4859,False,19.3,10.3,False,234.55,-12.8,True,False,59,12,0.94,,False
7,AD.AS,KONINKLIJKE AHOLD DELHAIZE N.V.,EUROSTOXX,Consumer Defensive,Grocery Stores,Netherlands,EUR,31.61,1.0,script-v2.0,1.0,2026-09-08T12:26:31.271913+02:00,76.0,76.1,83,70,0,7,76,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 26.4% vs 26.8% (-0.4 pp) | dividend_maintained (baja): Dividendo actual 3.92% con caída del 25.7% | analyst_upgrade (media): Target 38.58 vs precio 31.61 (+22%), recMean 2.47, recKey buy",fuerte,seguimiento,30.96,31.61,30.96 - 31.61,35.57,36.16,35.57 - 36.16,Pérdida del soporte en 30.96 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"KONINKLIJKE AHOLD DELHAIZE N.V. está un 25.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.7%, deuda neta/EBITDA 3.0x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","KONINKLIJKE AHOLD DELHAIZE N.V. está un 25.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.7%, deuda neta/EBITDA 3.0x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 base_pattern_detected,3.92,11,18,False,49.4,1.33,2627107.0,16049999616.0,2.98,256.9,gross,26.6,26.6,-0.0,15.7,27620.0,12.6,1.91,8.02,25.7,23.3,-11.1,45.9,True,False,-1.3521,False,82.0,68.7,False,35.58,-11.2,True,False,64,12,0.87,30.96,False
8,DG.PA,VINCI,EUROSTOXX,Industrials,Engineering & Construction,France,EUR,114.05,1.0,script-v2.0,1.0,2026-09-08T12:26:11.519325+02:00,75.8,75.7,89,64,0,7,76,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 8.65 vs 8.43 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 4.43% con caída del 20.3% | analyst_upgrade (media): Target 143.10 vs precio 114.05 (+25%), recMean 2.00, recKey buy",fuerte,seguimiento,111.6,114.05,111.60 - 114.05,121.68,123.21,121.68 - 123.21,Pérdida del soporte en 111.60 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"VINCI está un 20.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 16.3%, deuda neta/EBITDA 2.0x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟡 MACD convergiendo. Clasificación: seguimiento.","VINCI está un 20.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 16.3%, deuda neta/EBITDA 2.0x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟡 MACD convergiendo. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,4.43,11,20,False,55.5,1.21,886828.0,25782998016.0,2.02,9.7,,17.0,,,16.3,63110.0,12.7,2.07,7.23,20.3,18.0,-7.4,37.3,False,True,-2.145,False,24.9,21.5,False,123.26,-7.5,True,False,59,17,0.68,111.6,False
9,BEI.DE,BEIERSDORF AG                 I,EUROSTOXX,Consumer Defensive,Household & Personal Products,Germany,EUR,77.1,1.0,script-v2.0,1.0,2026-09-08T12:26:06.483120+02:00,75.5,75.9,85,68,0,6,74,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,debt_reduction (alta): Deuda 110.0M vs 114.0M | dividend_maintained (baja): Dividendo actual 1.30% con caída del 30.0%,fuerte,seguimiento,72.86,77.1,72.86 - 77.10,82.37,93.63,82.37 - 93.63,Pérdida del soporte en 72.86 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"BEIERSDORF AG                 I está un 30.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.9%, deuda neta/EBITDA -1.7x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟡 MACD convergiendo. Clasificación: seguimiento.","BEIERSDORF AG                 I está un 30.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.9%, deuda neta/EBITDA -1.7x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟡 MACD convergiendo. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟡 MACD convergiendo | 🟢 Bajo SMA200 con SMA50 girando | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,1.3,11,20,False,23.3,1.22,392862.0,-2731999872.0,-1.73,-3.5,,57.1,,,10.9,16813.0,17.9,1.87,8.71,30.0,42.8,-6.4,43.6,False,True,-1.265,False,29.3,21.2,False,82.08,-6.1,True,False,57,17,0.92,72.86,True
10,EN.PA,BOUYGUES,EUROSTOXX,Industrials,Engineering & Construction,France,EUR,45.0,1.0,script-v2.0,1.0,2026-09-08T12:26:13.970489+02:00,74.9,71.5,87,58,0,15,85,entrada_directa,entrada_directa,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"margin_stabilization (media): Margen gross 57.6% vs 57.8% (-0.2 pp) | eps_stabilization (media): EPS 0.98 vs -0.24 (Diluted EPS) | debt_reduction (alta): Deuda 14707.0M vs 15110.0M | dividend_maintained (baja): Dividendo actual 4.67% con caída del 15.9% | analyst_upgrade (media): Target 60.00 vs precio 45.00 (+33%), recMean 2.00, recKey buy",fuerte,entrada_directa,43.5,45.0,43.50 - 45.00,45.46,47.02,45.46 - 47.02,Pérdida del soporte en 43.50 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"BOUYGUES está un 15.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.7%, deuda neta/EBITDA 2.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.","BOUYGUES está un 15.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.7%, deuda neta/EBITDA 2.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,4.67,11,20,False,64.2,1.03,741689.0,9871000576.0,2.15,-2.7,gross,56.8,56.3,0.5,9.7,17363.0,13.8,1.38,6.29,15.9,15.5,-4.3,41.4,False,True,-0.2799,False,43.5,29.5,False,47.25,-4.8,True,False,68,17,0.91,43.5,False
